|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|13/06/1988|Luiza Erundina|1| Augusto Nunes| Boa noite. Começa aqui mais um Roda Viva pela TV Cultura de São Paulo. A nossa entrevistada do Roda Viva desta noite é a deputada Luiza Erundina. A deputada Luiza Erundina é paraibana, foi vereadora pelo PT  em São Paulo e é, desde 1986, deputada estadual pelo mesmo partido. Tem 53 anos e é também, desde ontem, a candidata do PT às eleições municipais, que esperamos todos sejam realizadas este ano em todo país. Luiza Erundina vai disputar a prefeitura de São Paulo depois de ter vencido, em prévias nas quais votaram militantes do PT, o deputado Plínio de Arruda Sampaio . A deputada teve 5544 votos e o deputado Plínio de Arruda Sampaio teve 3982 votos. Vão participar desta roda viva com a deputada Luiza Erundina os seguintes entrevistadores: Ana Maria Tarran, repórter da sucursal paulista do Jornal do Brasil; Boris Casoy, editor da coluna painel e membro de conselho editorial do jornal Folha de S. Paulo; José Márcio Mendonça, editorialista do Jornal da Tarde e comentarista político da rádio Eldorado e da Rede Bandeirantes de televisão; Mauro Chaves, editorialista do jornal O Estado de S. Paulo; Melquides Cunha Júnior, editor executivo da revista Afinal; Renato Faleiros, editor de política do Jornal da Cultura; Carlos Brickmann, editor chefe da Folha da Tarde; Lenildo Barbosa, editorialista do Jornal da Tarde. Também estará conosco, ao longo do programa registrando algumas das cenas aqui vividas, o cartunista Paulo Caruso. Deputada, a senhora tem reafirmado publicamente, conforme entrevistas recentes reafirmaram, que a senhora é formação marxista e defende a formação de um partido revolucionário de massas. A senhora não acha que bandeiras desse tipo podem assustar fatias consideráveis do eleitorado paulistano?
1|13/06/1988|Luiza Erundina|2|Luiza Erundina| Veja, eu acho que esta afirmação, ela foi levantada num contexto de afirmações que eu fazia aquele jornalista. Esta afirmação, num outro contexto, no contexto da fala que eu adotava na relação com este jornalista, ela tinha outro sentido. Quer dizer, seria ingenuidade minha, seria despreparo meu, inclusive em termos de conhecimento da realidade, a análise dessa realidade, imaginar que já há condições de correlação de forças e há condições, não só objetivas mas também subjetivas, de se propor uma ação revolucionária no Brasil etc. Uma coisa é adotar o marxismo como uma teoria filosófica, uma teoria sociológica, uma teoria econômica, inclusive pela minha formação. Eu tenho  ciência sociais, além de serviço social. Para intervir profissionalmente nesta realidade, eu preciso de instrumento de análise, preciso de categorias teóricas para analisar e planejar a intervenção e ação nesta realidade. Então, eu entendo que o marxismo, a teoria do materialismo histórico, do materialismo dialético, eu acho que são elementos de teoria política que, a meu ver, são instrumentos indispensáveis para análise de realidade e, conseqüentemente, para se planejar intervenção nesta realidade.
2|13/06/1988|Luiza Erundina|3|Augusto Nunes| Deputada, para a senhora inclusive saber que esta pergunta atende à curiosidade de boa parte dos telespectadores. As primeiras duas perguntas que nós recebemos dizem respeito ao mesmo assunto. Quero saber se a senhora pretende fazer esclarecimentos adicionais a respeito delas. O Horácio Teles de Santana diz assim: “Como é que a senhora pretende fazer um governo marxista num país capitalista como o Brasil?” O Jaime de Souza Marcos, do jardins, diz: “O que a senhora teria para dizer à classe média de São Paulo que teve a oportunidade de ver suas declarações bem esquerdistas para a Folha de S. Paulo?”
3|13/06/1988|Luiza Erundina|4|Luiza Erundina| Veja, absolutamente não existe pretensão minha nem do meu partido de imaginar que uma vitória para administrar uma cidade, mesmo do porte da importância política de São Paulo, que isso signifique condições reais de implantar um governo socialista. Não temos esta pretensão e seria ingenuidade também pensar isso. Nós temos clareza dos limites desse governo, não estamos conquistando poder, estamos conquistando uma parcela de governo numa esfera do poder de estado limitada que é um poder local, poder municipal. Então, não temos pretensão de imaginar que para governar esta cidade se governa a partir plano socialista. Até porque não existe correlação de força na sociedade para dar sustentação a uma proposta desta .
4|13/06/1988|Luiza Erundina|5|Renato Faleiros| Só na seqüência, foi por isso que não deram certo, pelo menos na interpretação de próprios dirigentes petistas, as administrações de Fortaleza e de Diadema?
5|13/06/1988|Luiza Erundina|6|Luiza Erundina| Ao contrário, primeiro que essas duas administrações não se pretendem socialistas, são administrações democráticas e populares.
6|13/06/1988|Luiza Erundina|7|Renato Faleiros| Mas o próprio rompimento da prefeita Maria Luíza  , em Fortaleza, agora, foi por questões ideológicas.
7|13/06/1988|Luiza Erundina|8|Luiza Erundina| Mas não é por que não deu certo. As pesquisas de opinião estão revelando que estas administrações estão sendo aprovadas pela população e pelos trabalhadores. O que ocorreu na dificuldade com essas duas administrações não é pelo caráter dessa administração, não é pela proposta programática e administrativa dessas duas prefeituras, são dificuldades naturais de um partido que tem oito anos, que está se construindo com uma proposta de ser um partido socialista, de massas e democrático, tendo tarefas na sociedade que, em certas circunstâncias, conflitam com as tarefas desse mesmo partido à frente de uma administração. Isso gera conflitos, gera problemas que podem levar até aos extremos, como ocorreu com as duas prefeituras. Não é porque era uma administração socialista, ao contrário, são administrações dentro dos limites da institucionalidade que está dada aí. O que não exclui que seja uma administração que favorece, que estimula a organização independente dos trabalhadores. Até porque há a posição para que estas administrações se viabilizem em função das pressões que elas sofrem por parte de setores de sociedade que sempre foram os grandes beneficiários das administrações que privilegiam e priorizam os investimentos públicos no interesse da minoria.
8|13/06/1988|Luiza Erundina|9|Renato Faleiros| A senhora acha que pelo menos o caso de Fortaleza atende à expectativa do PT?
9|13/06/1988|Luiza Erundina|10|Luiza Erundina| Não que é atende à expectativa do PT, é que as administrações não se fazem à revelia do partido. A disciplina partidária do PT é uma questão de princípio. Todo programa desenvolvido em Fortaleza e em Diadema passam pelo crivo do partido em todas as suas instâncias. Não houve, em nenhum momento, pelo que me consta, seja Fortaleza seja em Diadema, desrespeito à linha programática do nosso partido. O que ocorreu foi dificuldade entre a relação partido administração não em relação ao caráter, à natureza da ação de governo dessas administrações .
10|13/06/1988|Luiza Erundina|11|Augusto Nunes| Deputada, por favor, antes que a senhora responda, vamos fazer o seguinte: vamos estabelecer certa ordem só para que todos possam fazer perguntas, por favor. A senhora responde ao Carlinhos, depois Mauro Chaves. Carlinhos.
11|13/06/1988|Luiza Erundina|12|Carlos Brickmann|: Saiu a cartilha agora. Foi publicada na revista Veja, nos jornais.
12|13/06/1988|Luiza Erundina|13|Luiza Erundina| Eu vi pela imprensa. Eu discordo dessa cartilha, do conteúdo dela. Ela não está absolutamente prevista e muito menos aprovada pelo partido. Ela apareceu e surgiu exatamente depois da ruptura da Maria Luiza com o partido. Então, eu acho que nem o partido e eu, muito menos, podemos assumir a responsabilidade por esta iniciativa ou por esse instrumento que esteja sendo utilizado por aquela prefeitura.
