|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|14/04/2003|Carlos Arthur Nuzman|1|[Programa ao vivo com perguntas de telespectadores]|
1|14/04/2003|Carlos Arthur Nuzman|2|Paulo Markun|" Boa noite. O nosso convidado de hoje prometeu tornar o Brasil uma potência olímpica. Se a promessa tem chance de ser cumprida, nós vamos saber daqui a pouco. Mas o brasileiro já aprendeu a admirar os ""meninos e meninas"" do vôlei, sabe de cor o nome dos campeões da natação e do judô e vê, a cada dia ,crescer o número de atletas olímpicos e de ginastas olímpicos. Por tudo isso, depois de 36 anos, há outro brasileiro, além de João Havelange, no Comitê Olímpico Internacional. É o presidente do Comitê Olímpico Brasileiro, Carlos Arthur Nuzman, o entrevistado desta noite nesta Roda Viva."
2|14/04/2003|Carlos Arthur Nuzman|3|[Comentarista Valéria Grillo]| Carlos Arthur Nuzman nasceu no Rio de Janeiro em 1942. É advogado, jogou voleibol por mais de 15 anos. Com a Seleção Brasileira, disputou os Jogos Olímpicos de Tóquio em 64. Abandonou as quadras, mas continuou no vôlei. Foi presidente da Confederação Brasileira de 1975 a 1995. Em 20 anos transformou o Brasil de um simples competidor em uma potência temida. Mais do que isso, a gestão de Nuzman marcou o início da profissionalização desse e de outros esportes no país. Em 95 deixou o vôlei e assumiu a presidência do Comitê Olímpico Brasileiro. Nos jogos de Atlanta, no ano seguinte, conduziu o Brasil ao melhor resultado de sua história olímpica com 15 medalhas, sendo três de ouro. Em Sidney, quatro anos depois, o desempenho discreto dos atletas brasileiros lhe rendeu críticas severas. De acordo com elas, o planejamento inadequado e um certo triunfalismo explicariam as escassas 12 medalhas conquistadas, nenhuma delas de ouro. Articulador hábil, Nuzman é membro do Comitê Olímpico Internacional, também pertence à executiva da Organização Desportiva Panamericana, a Odepa, e é presidente da Organização Desportiva Sulamericana. O trabalho de Nuzman nos bastidores foi recompensado com a escolha do Rio como sede dos Jogos Panamericanos de 2007. O próximo desafio é preparar a candidatura de uma cidade brasileira à sede da Olimpíada de 2012. Rio e São Paulo disputam a indicação. Enquanto isso, Nuzman, um empreendedor nato, costura alianças, sela acordos, transita com desenvoltura pelos corredores do poder. Elogiado e criticado com a mesma intensidade, Nuzman não é do tipo de dirigente do qual se fala com indiferença, ele mesmo não gostaria disso. 
3|14/04/2003|Carlos Arthur Nuzman|4|Paulo Markun| Para entrevistar o presidente do Comitê Olímpico Brasileiro, Carlos Nuzman, nós convidamos: Flávio Prado, apresentador do programa Cartão Verde, aqui da TV Cultura, e comentarista esportivo da rádio Jovem Pan. Marcelo Damato, editor do jornal Lance. Denise Mirás, sub-editora de esportes do Jornal da Tarde. Álvaro José, comentarista e narrador esportivo da Rede Bandeirantes. Aurélio Miguel, campeão olímpico e coordenador de judô do São Paulo Futebol Clube e Magic Paula, diretora do Centro Olímpico de Treinamento e Pesquisa Marechal Mário Ary Pires. Boa noite, Nuzman.
4|14/04/2003|Carlos Arthur Nuzman|5|Carlos Nuzman| Boa noite.
5|14/04/2003|Carlos Arthur Nuzman|6|Paulo Markun| No dia 7 de julho haverá a decisão sobre qual cidade brasileira vai pleitear uma vaga de sede da Olimpíada. Eu não vou perguntar qual é o seu voto, porque já sei que...
6|14/04/2003|Carlos Arthur Nuzman|7|Carlos Nuzman| Que eu não voto.
7|14/04/2003|Carlos Arthur Nuzman|8|Paulo Markun| Você não vota e, se votasse, não diria. Mas o que eu queria saber é o seguinte: vale a pena existir essa disputa interna, isso não enfraquece a candidatura brasileira?
8|14/04/2003|Carlos Arthur Nuzman|9|Carlos Nuzman| Não, é o contrário. Nós já tivemos algumas experiências unitárias com resultado não proveitoso, valeram como experiência. Hoje as duas cidades que são candidatas, São Paulo e Rio de Janeiro, transformaram a cultura olímpica, não só nessas cidades, mas no Brasil inteiro em um grande trabalho, um trabalho, diria, até majestoso, em busca do melhor aperfeiçoamento do dossiê das duas candidaturas. Talvez se tivéssemos uma só, não tivesse esse apuro, essa luta e essa busca. Nós assistimos hoje à entrega dos dossiês, tanto pela prefeita Marta Suplicy  como o prefeito César Maia , e os dossiês seguem as recomendações do Comitê Olímpico Internacional na sua forma e na sua estrutura. Por isso eu acho que é o momento, hoje é um dia histórico em que o Brasil ganha uma maioridade internacional da demonstração de São Paulo e Rio de Janeiro.
9|14/04/2003|Carlos Arthur Nuzman|10|Paulo Markun| Agora, eu queria fazer uma outra pergunta que pode parecer um despautério, mas me passa pela cabeça. Qual é a vantagem de um país ter uma cidade sediando a Olimpíada? 
10|14/04/2003|Carlos Arthur Nuzman|11|Carlos Nuzman| Eu poderia lhe responder com alguns exemplos do sucesso das cidades e dos próprios países. Se nós pegarmos pós  Los Angeles, que é uma nova era em organização de jogos olímpicos, nós temos em 88 Seul que deu uma transformação na Coréia; nós tivemos Barcelona que transformou a Espanha, depois Atlanta já em outra dimensão. Tivemos em seguida Sidney que transformou tanto a cidade como a Austrália, e agora estamos assistindo Atenas se transformar e transformando a Grécia. Todas elas têm um legado econômico fantástico. Pequim hoje tem um número de indústrias que estão abrindo na China, não é só em Pequim, um número que ela nunca poderia imaginar. A transformação, o benefício para o país é muito grande. Eu diria que se nós colocarmos de lado a área esportiva e nós formos para a área econômica, industrial, geração de empregos, eu não tenho a menor dúvida de que nós estaremos assistindo um crescimento, em pouco tempo, de que o Brasil precisaria de décadas. 
11|14/04/2003|Carlos Arthur Nuzman|12|Flávio Prado| Nuzman, o esporte brasileiro não está carecendo de fortalecer mais a célula básica, que é o clube, antes de sonhar tão alto com uma Olimpíada?
12|14/04/2003|Carlos Arthur Nuzman|13|Carlos Nuzman| Flávio, veja só. Há uma questão importante a ser discutida entre o clube e a escola. Eu venho da escola, não venho do clube. Eu comecei a jogar e fui à Seleção Brasileira dentro de um colégio. Acho que nós temos que melhorar as instalações esportivas e termos instalações em colégios, coisa que nós hoje deixamos de ter. O clube, por sua vez, tem que definir o que quer. Nós não podemos imaginar hoje um clube fazendo cinco, oito, dez esportes; ele não tem dinheiro e nem há dinheiro no mercado. Eu entendo que um clube para poder ser e voltar a ser essa célula, ele deve fazer no mínimo ou no máximo um esporte coletivo e um a dois esportes individuais. Não há mais dinheiro para isso. Se ele se concentrar nisso e conseguir compor com os seus associados, esse clube vai produzir atletas e vai poder entrar. Mas hoje o que acontece? Cada célula de uma modalidade esportiva é uma célula eleitoral dentro do clube. Se você deixa de fazer, por exemplo, judô em um clube, os adeptos do judô estarão contra aquele candidato da situação porque ele está lá, e assim sucessivamente. Se você for fazer um levantamento, principalmente nos clubes de futebol, o número de esportes que eles têm, e você for fazer a matemática, não fecha. Então eu defendo que o clube continue. Eu acho que o clube é muito importante, que o clube pode ter programas para isso, mas não do jeito que ele hoje está. Eu digo isso há muito tempo, eu fui a um Congresso Brasileiro de Clubes no Pinheiros, tem uns cinco anos, e eu disse isso, e disse dentro de um dos maiores clubes do Brasil. Eu acho que o Pinheiros junto com o Minas Tênis Clube, mais um pouquinho abaixo, a Sogipa  de Porto Alegre, são os maiores clubes em termos de esportes, sem ser o futebol. E eles têm um conflito com o associado, e eles têm um conflito com o número das suas instalações que precisam disso. Então eu acho que é uma questão que tem que ser debatida melhor para nós definirmos como ele deve se conduzir no processo.
13|14/04/2003|Carlos Arthur Nuzman|14|Magic Paula| Nuzman.
14|14/04/2003|Carlos Arthur Nuzman|15|Carlos Nuzman| Diga.
15|14/04/2003|Carlos Arthur Nuzman|16|Magic Paula| Foi muito bem respondida a sua pergunta, porque o que a gente vê hoje nos clubes que investem no esporte, existe uma briga interna entre o associado e quem pratica o esporte, porque eles querem a quadra, os associados querem a quadra, ou querem o campo, ou querem o tatame para utilizar e muitas vezes você não pode fazer um treinamento adequado. Então a minha pergunta é a seguinte: já não está na hora de o Brasil começar a criar alguns centros esportivos específicos para as suas modalidades, para que a gente tire um pouco dessa responsabilidade de só o clube fazer atletas, porque nós vivemos em um país totalmente clubístico, não é?
16|14/04/2003|Carlos Arthur Nuzman|17|Carlos Nuzman| Você tem toda razão no que você diz. Eu acho que além do clube, se nós pudermos ter centros de treinamentos, centros olímpicos como o de São Paulo, que você herdou em uma miséria e que o está levantando, é um dos caminhos. É difícil ter no Brasil inteiro, mas poderia ter por regiões. E poderia com isso se desenvolver e também é uma oportunidade da criança que não pode ser sócia de um clube, o pai não pode pagar a mensalidade ou não pode pagar a escolinha de um clube, ele poder freqüentar um centro olímpico, ou um centro de treinamento, ou uma vila esportiva que seja, não importa o nome, mas que ele possa ter essa atividade. Acho que essa é uma preocupação que nós temos. O número de quadras construídas no Brasil através de emendas parlamentares, é um número muito grande. Eu não quero dizer que não deva ter, eu acho que na política tudo é possível, só que as cidades deveriam ter essa preocupação em poder ter uma vila. Se ela é municipal, se ela é estadual não importa. Mas ela deveria ter para dar a sua comunidade, principalmente carente, uma oportunidade, senão nós vamos somente trabalhar dentro de uma imagem daquele que tem dinheiro, e aquele que não tem não pode freqüentar.
17|14/04/2003|Carlos Arthur Nuzman|18|Magic Paula| Faz quadra para fazer baile também, não é?
18|14/04/2003|Carlos Arthur Nuzman|19|Carlos Nuzman| Faz, tem outros que fazem quadras para baile, é verdade.
19|14/04/2003|Carlos Arthur Nuzman|20|Aurélio Miguel| Nuzman, aproveitando que o Flávio falou da célula, que seriam os clubes, você foi um dos grandes articuladores para a aprovação da Lei Agnelo Piva que, sem dúvida alguma, está ajudando muito o esporte de alto rendimento. Você não acha que está na hora de você ser o porta bandeira para nós conseguirmos uma lei de incentivo ao esporte, inclusive na medida provisória foi tirada, para que a gente realmente conseguisse a redenção do esporte e os clubes pudessem investir nas modalidades?
20|14/04/2003|Carlos Arthur Nuzman|21|Carlos Nuzman| Aurélio Miguel, vou lhe agradecer...
21|14/04/2003|Carlos Arthur Nuzman|22|Paulo Markun| Nuzman, deixa eu só explicar para o telespectador, porque imagino que os aficcionados do esporte, com certeza, sabem o que é a Lei Agnelo Piva...
22|14/04/2003|Carlos Arthur Nuzman|23|Carlos Nuzman| É verdade.
23|14/04/2003|Carlos Arthur Nuzman|24|Paulo Markun| Mas vai ter gente que vai empacar nessa história que é a lei que estabelece um percentual do valor das loterias diretamente para o esporte, 85% do valor arrecadado...
