|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|11/04/1988|Carlos Chiarelli|1|Augusto Nunes| Boa noite! Começa aqui mais um Roda Viva pela TV Cultura de São Paulo. Este programa é transmitido simultaneamente pela Rádio Cultura AM e retransmitido pelas TVs Educativas dos seguintes Estados: Minas Gerais, Mato Grosso do Sul, Bahia, Piauí e Espírito Santo. Nós podemos receber perguntas pelo telefone: 252-6525; repito, 250-6525, que deverão ser encaminhadas à Ana Néri, à Bernadete e à Regina. Essas perguntas serão dirigidas ao entrevistado desta noite, que é o senador Carlos Chiarelli. O senador Carlos Chiarelli foi eleito pelo PFL do Rio Grande do Sul, tem-se destacado desde o começo da legislatura por sua atuação no Senado, e sobretudo agora, nos últimos tempos, quando tem freqüentado com assiduidade os noticiários dos jornais, como relator da Comissão Parlamentar de Inquérito, constituída pelo Senado para investigar casos de corrupção envolvendo funcionários da administração federal. Para falar sobre a CPI da Corrupção e para falar sobre outros temas políticos que interessam a todos os nossos telespectadores, o senador Carlos Chiarelli estará sentado ao centro de uma roda viva formada pelos seguintes entrevistadores: Ethevaldo Dias, editor regional da sucursal do Jornal do Brasil, em Brasília; Boris Casoy, editor da Coluna Painel e membro do conselho editorial do jornal Folha de S.Paulo; Teresinha Lopes, repórter da sucursal paulista do jornal O Globo; Carlos Alberto Sardenberg, repórter especial da sucursal paulista do Jornal do Brasil; Ivan Ângelo, editor-chefe do Jornal da Tarde; Melchíades Cunha Junior, editor executivo da revista Afinal; Antônio Carlos Ferreira, repórter especial da TV Cultura; e Mauro Chaves, editorialista e colunista do jornal O Estado de S. Paulo. Também estará conosco ao longo do programa, registrando algumas cenas desta nossa conversa, o cartunista Paulo Caruso. Registramos - e agradecemos também - a presença de alunos da Faculdade Anhembi-Morumbi, convidados da produção do Roda Viva.
1|11/04/1988|Carlos Chiarelli|2|Augusto Nunes| Senador Carlos Chiarelli, historicamente, os casos de corrupções envolvendo figurões da República não são esclarecidos no Brasil, e os responsáveis por esses episódios não são punidos. O senhor pode assegurar, aqui, agora, que isso deixará de acontecer, pela primeira vez, em relação à CPI da Corrupção formada pelo Senado?
2|11/04/1988|Carlos Chiarelli|3|Carlos Chiarelli| Eu posso dizer que a comissão teve início, tem meio e terá fim. A comissão vai cumprir o seu dever, vai exercitar o seu direito de investigar e, seguramente, haverá de apresentar as suas conclusões em prazo hábil, e apontar - na medida  que existam - aqueles que tiverem cometido irregularidades, ilegalidades e até inconstitucionalidades. Isso é algo que eu tenho absoluta tranqüilidade em poder dizer aqui no Roda Viva. Evidentemente que é imprescindível que se diga, de pronto, que a comissão não prende nem solta ninguém. Que a tarefa de colocar na cadeia quem tenha cometido delitos - delitos que a comissão possa vir a identificar e tornar públicos, bem como os seus autores - é o poder judiciário. A comissão conclui os seus trabalhos - quando vier a concluir - através da elaboração de um parecer que será votado pela própria comissão, constituída de onze membros, de cinco partidos diferentes, e que terá força esse parecer, na medida em que, acolhido pela comissão, seja ratificado, confirmado pelo Plenário do Senado. E, uma vez obtida essa homologação, se dentro desse parecer houver delitos, houver crimes e criminosos identificados, pelo menos pessoas indiciadas, caracterizadas como suspeitas e com provas que possam fortalecer essa suspeição, a mesa do Senado, a direção do Senado, a partir desse trabalho, encaminha ao Procurador Geral da República, que é, enfim, o promotor público do país. E ele é quem faz a denúncia de quantos tenham cometido irregularidades, ilegalidades e inconstitucionalidades ao tribunal competente, ao Supremo Tribunal.
3|11/04/1988|Carlos Chiarelli|4|Augusto Nunes| Senador Chiarelli, pelo que o senhor está descrevendo, num determinado momento, essa trajetória passa pelo Palácio do Planalto, e aí parecem residir alguns dos problemas encontrados pela comissão; um deles chama Saulo Ramos , consultor geral da República. O doutor Saulo Ramos já emitiu um parecer segundo o qual a CPI seria inconstitucional e ele tem fornecido alguns indícios de que não pretende comparecer para depor, diante da CPI. Primeiro, ele será convocado?  Convocado, o senhor acha que ele comparecerá?
4|11/04/1988|Carlos Chiarelli|5|Carlos Chiarelli| Eu gostaria de, se pudesse, fazer um pequeno aproveitamento, um gancho da pergunta, já que se disse que a comissão passa pelo Palácio do Planalto. Pode passar, naturalmente. E, de momento, com relação ao senhor Saulo Ramos, o que nós podemos dizer é que nós fomos surpreendidos por uma manifestação, a nosso modo de ver, anacrônica, extemporânea, de parte do consultor geral da República, que... depois de cinqüenta dias de funcionamento da comissão, perante a qual já haviam comparecido autoridades do governo federal, servidores públicos, e para a qual, uma vez solicitados, já haviam sido entregues documentos, inclusive documentos sigilosos, do Serviço Nacional de Informação ... diga-se de passagem, já haviam comparecido, inclusive pela primeira vez na história do país, membros do próprio Serviço Nacional de Informações, prestando depoimento, sob juramento,  que nunca ocorrera antes. Depois de cinqüenta dias de trajetória da comissão, repentinamente, surge um parecer dizendo que a comissão é inconstitucional, que o poder executivo a entendia como inconstitucional, e que não seriam liberados automaticamente, para depor perante ela, servidores públicos, e que não seriam entregues a ela documentos que fossem requisitados, a não ser depois de analisados e classificados pelo  executivo, o que foi uma atitude, ao nosso modo de ver, inesperada, surpreendente, intempestiva e, por que não dizer, desarrazoada. Ou a comissão tinha um delito, um pecado original de natureza jurídica e era inconstitucional desde o seu nascimento - e o executivo não deveria ter, então, se submetido a enviar os seus funcionários como testemunhas, entregar documentos etc -, ou então outras razões levaram o consultor geral da República , no momento em que a comissão parou de investigar sobre verbas liberadas para municípios e passou a investigar problemas de milhões de dólares referentes a decretos que trariam enormes prejuízos, segundo informações do ex-ministro Aníbal Teixeira  ao erário público, envolvendo figuras até do primeiro escalão. Foi nesse momento, por estranha coincidência - alguns dizem que por casualidade, outros acham que por causalidade -, surgiu esse parecer do consultor geral da República.
5|11/04/1988|Carlos Chiarelli|6|[...]| Senador...
6|11/04/1988|Carlos Chiarelli|7|Carlos Chiarelli| Segundo,...
7|11/04/1988|Carlos Chiarelli|8|Entrevistador| Mas ele vai depor?
8|11/04/1988|Carlos Chiarelli|9|Carlos Chiarelli| Segundo,... Exatamente. Com relação à pergunta objetivamente feita, eu diria que amanhã pela manhã, exatamente, está aprazada a reunião da comissão que tem, na sua agenda, além da tomada do depoimento do ex-ministro João Sayad , a votação da nominata dos novos depoentes, e entre os novos depoentes está o nome do senhor Saulo Ramos. Eu não gostaria de me antecipar à decisão da comissão, mas tudo indica que há razões suficientes, e há uma tendência consensual na comissão, para amanhã aprovar a convocação do senhor Saulo Ramos. Agora, se ele vai comparecer ou não é problema de sua senhoria.
9|11/04/1988|Carlos Chiarelli|10|Entrevistador| Senador, desculpe, antes de...
10|11/04/1988|Carlos Chiarelli|11|Carlos Chiarelli| Acho que ele tem o dever e a obrigação de comparecer.
11|11/04/1988|Carlos Chiarelli|12|Augusto Nunes| Antes de passar a palavra a Ethevaldo Dias, eu faço uma pergunta que nos foi encaminha pelo Alceu Lopes, de São Bernardo do Campo. Ele quer saber se, dessa nominata a que o senhor se referiu, faz parte o senhor Jorge Murad , secretário particular do senhor presidente da República ?
12|11/04/1988|Carlos Chiarelli|13|Carlos Chiarelli| Faz parte também.
13|11/04/1988|Carlos Chiarelli|14|Augusto Nunes| Ethevaldo,...
14|11/04/1988|Carlos Chiarelli|15|Ethevaldo Dias| Senador, a comissão começou investigando o desvio de verbas: a comissão, ganhos de comissões para a aplicação de verbas nas prefeituras. Por iniciativa do ministro Aníbal Teixeira, sem que lhe fosse perguntado, houve um desvio no trabalho da comissão, e ela está trabalhando sobre a origem de um decreto  que foi assinado por ex-ministros e que poderia, potencialmente, causar um grande prejuízo para o país. Ocorre que, até agora, nós não sabemos a quem esse decreto beneficiou. Não apareceu nenhuma pessoa que a gente possa identificar como  sim, ganhou um milhão de cruzados. Já no caso das prefeituras, sabíamos que várias intermediaram e ganharam dinheiro. O que houve? Foi ingenuidade da comissão de entrar nessa operação de  do ministro Aníbal Teixeira ou foi a pressa política de chegar ao Palácio do Planalto?
15|11/04/1988|Carlos Chiarelli|16|Carlos Chiarelli|" Eu diria que não foi nem uma coisa, nem outra, apenas a absoluta convicção de que nós não podemos fazer um papel realmente estranho, que faríamos, na medida em que estamos fazendo uma investigação sobre intermediação de verbas e ganho indevido nessa intermediação - e é essa a tônica básica da comissão, ainda que o fundamento da sua criação seja a apuração de irregularidades e delitos na administração pública federal - e, ante o surgimento, no decurso dessa investigação, de uma informação que, na medida em que nós aprofundamos a investigação, se mostra substantiva, não só com verossimilhança, mas com reais indícios de veracidade, que nós continuássemos no plano apenas da investigação sobre os auxílios, em cruzados , de alguns milhões às prefeituras, matéria que não nos despreocupa; nós continuamos com essa investigação, estamos praticamente concluindo essa investigação, inclusive restando ouvir alguns representantes de escritórios de intermediação e fazer vistorias e perícias em mais cinco municípios tomados como exemplo, que nós deixássemos de examinar a questão argüida da ocorrência de decretos que estariam sob a eiva e sob a suspeita de irregularidades, ilegalidades e, inclusive, de inconstitucionalidades, decretos que poderiam ter gerado reajustes em benefícios de fornecedores, empreiteiros e fornecedores, enfim, do serviço público, em valores superiores ao reajuste devido, e, mais que isso, por retroatividade estabelecida com amplitude em duas etapas. Ora, se é um decreto que se diz... que deu um... agravou o déficit do país em seiscentos milhões de dólares, se esse decreto é irregular, se ele se destina a pagar acima dos valores - e é isso o que nós estamos investigando, eu não estou afirmando -, acima dos valores da correção devida, em termos inflacionários, se ele retroage, acumuladamente, inclusive ao exercício anterior, evidentemente que esses fatos ocorreram... Se são ilegais e se são inconstitucionais, nós não podemos deixar - sob pena de complacência, no mínimo, e de conivência, inclusive - de investigar e apurar, porque aí passamos a tratar de milhões ou bilhões de dólares. E é mais ou menos aquela história... eu não sei como é que diria o editor-chefe de uma revista semanal, por exemplo, se mandasse um repórter verificar o caso de um problema de um bêbado que está na esquina prometendo um distúrbio; o repórter vai lá e não encontra o bêbado, há três mortos. E o repórter volta e diz: ""Lá eu não encontrei o bêbado e está tudo em ordem."". Quer dizer, aquelas mortes não interessam, não são notícia, não são um fato."
16|11/04/1988|Carlos Chiarelli|17|[...]| Senador...
17|11/04/1988|Carlos Chiarelli|18|Carlos Chiarelli| Nós o encontramos, e mais... Isso aí, no nosso modo de entender, nós não estamos apenas numa análise jurídica de ilegalidade. Se houve esse fato, se cometeram essas irregularidades, essas ilegalidades, essas inconstitucionalidades, evidentemente que um delito aproveita a alguém, sobretudo quando implica em pagamentos que seriam excedentes do valor. Então, nós estamos tratando do gênero do qual os auxílios às prefeituras podem ser uma espécie. Se, na verdade, ao final da argüição, da investigação, da averiguação, se identificar que não ocorreu nada delituoso, a comissão terá a hombridade e a seriedade de dizer que fez o trabalho e que trabalhou como devia, e que, ao final, constatou que tudo era absolutamente regular.
18|11/04/1988|Carlos Chiarelli|19|Augusto Nunes| Senador, só um minuto, por favor. O Ethevaldo queria completar... O senhor está respondendo com extrema clareza, agora, eu pediria que o senhor fosse um pouco mais sucinto, que estão todos aqui ansiosos por fazer perguntas. Ethevaldo, e depois o...
19|11/04/1988|Carlos Chiarelli|20|Carlos Chiarelli| É para a roda ficar viva, e...
20|11/04/1988|Carlos Chiarelli|21|[Sobreposição de vozes]|
21|11/04/1988|Carlos Chiarelli|22|Carlos Chiarelli| ... poder responder com clareza.
22|11/04/1988|Carlos Chiarelli|23|Augusto Nunes| Sem dúvida. Mauro, e...
23|11/04/1988|Carlos Chiarelli|24|[Sobreposição de vozes] [Risos]| 
24|11/04/1988|Carlos Chiarelli|25|Augusto Nunes| E o senhor vai ver como é que vai ficar mais viva ainda. Ethevaldo Dias.
25|11/04/1988|Carlos Chiarelli|26|Ethevaldo Dias| Senador, é só aproveitando um exemplo do senhor mesmo, do repórter que vai à esquina e encontra três mortos. Ocorre que, com esse decreto, até agora não se encontraram os mortos. E...
26|11/04/1988|Carlos Chiarelli|27|Carlos Chiarelli| Mortos foram encontrados; não se sabe quem cometeu o crime.
27|11/04/1988|Carlos Chiarelli|28|Ethevaldo Dias| Não, ninguém sabe quem fez, quem ganhou com o decreto.
28|11/04/1988|Carlos Chiarelli|29|Carlos Chiarelli| Então, não sabemos quem matou; sabemos que há mortos.
29|11/04/1988|Carlos Chiarelli|30|Ethevaldo Dias| Porque esse decreto pode não ter efeito nenhum, e é isso que me assusta, porque...
30|11/04/1988|Carlos Chiarelli|31|Carlos Chiarelli|  Bem, então eu quero dizer... não quero lhe apartear, mas quero lhe dizer, com absoluta tranqüilidade, o seguinte: não foi apenas o ex-ministro Aníbal Teixeira que disse e repetiu que o decreto traria prejuízos em milhões de dólares. Ele invocou a informação do ex-ministro Dílson Funaro .
31|11/04/1988|Carlos Chiarelli|32|Ethevaldo Dias| Que assinou, não é? Quer dizer, é incrível como o brasileiro assina um decreto...
