|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|12/08/1996|Badan Palhares|1|[programa ao vivo, permitindo a participação dos telespectadores]|
1|12/08/1996|Badan Palhares|2|Matinas Suzuki| Boa noite. Após um mês e meio do crime que abalou o país, ele afirma que Suzana Marcolino  matou o empresário PC Farias e depois se suicidou. No centro do Roda Viva está o médico legista da Unicamp  e da Secretaria da Segurança Pública de São Paulo, Fortunato Badan Palhares.
2|12/08/1996|Badan Palhares|3|[Comentarista]| Ele ganhou projeção nacional como investigador rigoroso e especialista em desvendar crimes famosos, mas não é detetive. Fortunato Antônio Badan Palhares, casado, dois filhos, é médico legista e professor da Universidade Estadual de Campinas, a Unicamp, onde chefia o Departamento de Medicina Legal. Badan Palhares começou o curso de medicina quando tinha 23 anos. Ganhou uma bolsa de estudos do governo português e se formou na Universidade de Coimbra, se especializando em anatomia patológica. Como médico legista, já assinou cerca de quatro mil laudos em quase trinta anos de carreira e tem ajudado a polícia e a Justiça a desvendar casos complicados. Badan Palhares recorre à engenharia genética para provar uma tese que repete sempre: a de que não existe crime perfeito, desde que o local tenha sido preservado. Há cinco anos, a equipe de Badan Palhares iniciou a identificação das 1.049 ossadas encontradas num cemitério clandestino em Perus e que podem pertencer a desaparecidos políticos. Esse trabalho ainda não foi concluído. . Sua investigação mais recente foi a morte de Paulo César Farias e Suzana Marcolino, em Maceió. Depois de 39 dias, Badan Palhares divulgou um laudo que confirma a versão defendida pela polícia de Alagoas no dia do crime. Suzana baleou PC enquanto ele dormia e depois se suicidou sentada na cama.
3|12/08/1996|Badan Palhares|4|Matinas Suzuki| Para entrevistar esta noite o doutor Badan Palhares, nós convidamos: Percival de Souza, que é escritor e repórter especial do Jornal da Tarde; Luciano Suassuna, redator-chefe da revista Isto é; Mônica Teixeira, editora-chefe do SBT Repórter; Heródoto Barbeiro, apresentador do programa Opinião Nacional aqui da TV Cultura; Josias de Souza, secretário de redação da Folha de S.Paulo e Vasconcelo Quadros, repórter do Jornal do Brasil. Boa noite, Badan Palhares.
4|12/08/1996|Badan Palhares|5|Fortunato Badan Palhares| Boa noite.
5|12/08/1996|Badan Palhares|6|Matinas Suzuki| Antes de entrarmos no assunto que está mexendo com especulações em toda a sociedade brasileira, eu gostaria que o senhor explicasse o que é um médico legista. O que ele faz e como se forma?
6|12/08/1996|Badan Palhares|7|Fortunato Badan Palhares| O médico legista, na verdade, é um auxiliar da Justiça. É um médico que deveria ter, na verdade, uma formação especial para desenvolver esse tipo de atividade, mas, infelizmente, nossas estruturas ainda não permitem uma boa formação de perito. Hoje, para ser perito médico, você precisa prestar um concurso público, que nem sempre é difícil de passar, e ficar na Academia de Polícia  por três ou quatro meses. Aí, você já se torna um perito para poder assinar os laudos e ser responsável por esses documentos extremamente sérios. Entendo que existe uma falha na formação do perito. Nós não temos também, dentro da estrutura universitária, cursos de pós-graduação para formar especialistas e professores de medicina legal. Portanto, temos uma falha no início da carreira. Isso pode explicar, muitas vezes, falhas muito sérias nas perícias deste país.
7|12/08/1996|Badan Palhares|8|Matinas Suzuki| Nós temos aqui as imagens computadorizadas feitas pela sua equipe e que explicariam as duas mortes. Nós vamos mostrar essas imagens para o nosso telespectador e, se o senhor puder, por favor, ao mesmo tempo em que as imagens são mostradas, ir explicando quais foram as conclusões, eu agradeceria.
8|12/08/1996|Badan Palhares|9|[exibição simultânea do vídeo]|
9|12/08/1996|Badan Palhares|10|Fortunato Badan Palhares|  Essa imagem é vista de cima, na tentativa de mostrar a Suzana atirando no corpo de PC. Ele estaria em decúbito lateral e, depois de receber o disparo, muda de posição e vai assumir a posição final em que foi encontrado no local. É importante notar como as pernas rodam, e essa mudança de posição das pernas facilitou com que o lençol e o cobertor se enrolassem nas pernas dele, isso foi detectado no local pelos os peritos. É lógico que nem todos os movimentos que estão sendo vistos aqui foram exatamente como aconteceram, mas é para se ter uma idéia aproximada. A mesma coisa acontece em relação à Suzana. Quando ela dispara a arma, veja que o revólver cai a uma certa distância, exatamente por estar sendo seguro de uma forma anômala, e ela então, aos poucos, vai perdendo o seu equilíbrio. Ela estava voltada um pouco para frente, depois vai perdendo o equilíbrio e tomando uma posição final. Na sua queda, ela também movimenta o braço de PC. Vocês podem ver que há uma movimentação do braço no final da queda. Isso foi importante para demonstrar como foi que o braço dele mudou de posição e foi coberto com algumas gotas de sangue. Vejam a movimentação dos pés, particularmente, da perna esquerda agora: esse dado é importantíssimo para mostrar como aquelas gotas que estavam no lençol se formaram, como nós interpretamos esse material, mesmo passado algum tempo.
10|12/08/1996|Badan Palhares|11|Matinas Suzuki| Doutor, a revista semanal Isto é publicou uma ilustração contestando essa versão, se baseando em dois outros legistas: o Nelson Massini, que inclusive foi colega do senhor na Unicamp e na Universidade Federal de Alagoas, e o George Sanguinetti. Sobre a morte do empresário PC Farias, eles dizem que seria impossível que ela, de pé e ao lado da cama, pudesse dar um tiro que atingiria o peito do lado esquerdo do empresário e sairia pelo lado direito, quer dizer, essa trajetória da bala seria impossível. Além disso, eles afirmam que só ela estando no teto, em cima do quarto, é que a bala poderia fazer essa trajetória. Como o senhor contestaria essa versão?
11|12/08/1996|Badan Palhares|12|Fortunato Badan Palhares| Não preciso contestar. O laudo que nós elaboramos é extremamente claro nesse sentido, e muito provavelmente as pessoas que estão contestando não tiveram acesso ao corpo, não examinaram nada, estão falando por suposições. Quem fala por suposição tem uma grande probabilidade de errar. Se eu não tenho condições de examinar, localizar, visualizar, entender o que efetivamente aconteceu, eu posso ter uma impressão diferente da real. Isso é muito comum quando nós pegamos uma fotografia e vamos interpretá-la. Se vocês, por acaso, me dessem uma fotografia desse ambiente, eu poderia ter uma imagem bidimensional, jamais uma imagem tridimensional, o que pode me levar a erros de interpretação. Muito seguramente, esses dois colegas estão sendo levados por um erro de interpretação e não conhecem efetivamente os corpos examinados.
12|12/08/1996|Badan Palhares|13|Heródoto Barbeiro| Por que então o corpo do PC Farias não apresenta sinais do tiro? Ele não apresenta sinais de pólvora. De que distância ela precisaria ter dado o tiro para que nenhum resquício da explosão do projétil pudesse ter atingido o corpo dele?
13|12/08/1996|Badan Palhares|14|Josias de Souza| Só para complementar, o senhor antes de ir para Alagoas, dizia que quando uma pessoa recebe um tiro, como ele recebeu, costuma sangrar pelo canto da boca e pela narina. Por que não havia esse tipo de sangramento no corpo de PC, que foi uma hipótese que o senhor próprio levantou?
14|12/08/1996|Badan Palhares|15|Fortunato Badan Palhares| Naquela ocasião, levantei isso e disse também que seria prudente examiná-los com detalhes para poder explicar esse fato, o que acabou acontecendo. Nós só vamos encontrar resíduos de pólvora ou de micropartículas metálicas na roupa ou na pele da vítima quando o disparo for efetuado até uma certa distância, dependendo da arma. Há armas que chegam a atingir um metro e meio, um metro e oitenta, um metro e vinte, até dois metros. Neste caso, em particular, não se visualizava a olho vivo absolutamente nada, mas quando nós levamos esse material, que foi o pijama dele, para um exame de laboratório, com recursos um pouco mais sofisticados, um pouco mais precisos, eles acabaram demonstrando que existiam ali micropartículas metálicas e até um cone de dispersão. Isso também está contido no laudo, portanto, aquilo que não foi visualizado macroscopicamente, pode ser detectado através de equipamentos mais modernos, que conseguem captar micropartículas. Nós utilizamos, por exemplo, fluorescência de raios-X e ultramicroscopia de varredura, que são equipamentos extremamente sofisticados. Com relação a não ter realmente saído gotas de sangue pelas narinas e pela boca é porque essa morte foi muito rápida, foi praticamente imediata. Acredito que o caso de PC Farias não ultrapassou um minuto, porque esse projétil, ao atravessar o corpo, seccionou a artéria aorta e seccionou também a  cava, que capta todo o sangue que vai para a cabeça e para o pescoço, as áreas superiores. A aorta é a artéria que leva todo o sangue do coração para o organismo, é o maior vaso que nós temos. Com a ruptura disso, a pressão cai a zero, não existe mais irrigação para o cérebro e portanto, não tem mais consciência, o individuo morre instantaneamente. Ele pode não ter morrido instantaneamente, mas passou a não ter mais consciência e ficou praticamente sem nenhum tipo de reflexo.
15|12/08/1996|Badan Palhares|16|Mônica Teixeira| Então, se a Suzana Marcolino era amadora, teve uma sorte incrível, porque pegou no lugar certo, já que ele morreria em um prazo extremamente curto?
16|12/08/1996|Badan Palhares|17|Fortunato Badan Palhares| Se nós simplesmente dialogarmos nesse sentido, será realmente muito fácil pensar dessa forma. Só que o local onde entrou esse projétil não teria uma direção tão precisa quanto essa que foi dita por você agora.
17|12/08/1996|Badan Palhares|18|Mônica Teixeira| Não, o senhor que disse!
18|12/08/1996|Badan Palhares|19|Fortunato Badan Palhares| Eu disse, porque ela atingiu realmente a artéria aorta. Mas foi um tiro que entrou realmente no nível dessa região muito próxima da axila, em função da posição em que ele se estava. Isso fez com que o projétil corresse entre a pele, o tecido de pouso e a musculatura, sem atingir de imediato o gradil costal. Então, houve uma modificação nessa trajetória. O tiro penetrou, transfixou o pulmão, transfixou os grandes vasos da base do coração e resultou nisso. Na continuidade, por incrível também que pareça, ele bateu no corpo da quarta vértebra, se deslocou e fraturou o quarto arco costal , modificou sua trajetória e foi em direção à região infra-escapular , onde ficou alojado.
19|12/08/1996|Badan Palhares|20|Percival de Souza| Doutor Badan, o senhor foi lá na casa de praia e uma das primeiras coisas que fez foi providenciar um teste através de disparo de arma de fogo para saber se esses disparos seriam audíveis pelo lado de fora, exatamente onde estavam os seguranças do PC. Eles declararam ao policial que nada tinham ouvido. O senhor não tem dúvida nenhuma quanto a isso, que todo mundo que estava lá ouviu esses disparos. Isso teve peso no seu trabalho? Eu tive a impressão que o senhor deixou esse detalhe de lado...Se eu estiver enganado, o senhor me corrija, por favor.
20|12/08/1996|Badan Palhares|21|Fortunato Badan Palhares| Não, Percival. Nós estivemos duas vezes na casa, uma delas foi no dia em que chegamos à noite, no período em que o crime aconteceu. E nós precisávamos saber se aquele ambiente tinha muitos ruídos de ruídos de fundo como, por exemplo, barulhos da avenida que passa exatamente em frente à casa. Constantemente nós escutamos, durante o período que estivemos lá, alguns escapamentos de carros explodindo.
21|12/08/1996|Badan Palhares|22|Luciano Suassuna| A que horas o senhor esteve lá, doutor Badan?
22|12/08/1996|Badan Palhares|23|Fortunato Badan Palhares| Nós estivemos lá às nove horas da noite e saímos de lá às dez e pouco.
23|12/08/1996|Badan Palhares|24|Luciano Suassuna| Pelo laudo do senhor, ele morreu entre cinco horas e sete e meia da manhã.
24|12/08/1996|Badan Palhares|25|Fortunato Badan Palhares| Sim, evidentemente.
25|12/08/1996|Badan Palhares|26|Luciano Suassuna| Convém dizer que entre nove da noite e cinco, sete da manhã, os ruídos de fundo são muito diferentes.
26|12/08/1996|Badan Palhares|27|Fortunato Badan Palhares| São diferentes sim.
27|12/08/1996|Badan Palhares|28|Matinas Suzuki| Uma outra coisa que me chama a atenção é que eram seguranças dele, que estão acostumados com ruídos de tiro e sabem identificá-los, eu imagino.
28|12/08/1996|Badan Palhares|29|Fortunato Badan Palhares| Mas nós fizemos um teste lá e nem sempre isso é muito fácil de se detectar. É lógico que o segurança tem a obrigação de estar atento para esses detalhes, mas eles já tinham sido praticamente dispensados da guarda. Vocês se recordam que, perto das quatro horas da manhã, ele mesmo disse que a guarda podia relaxar, pois ele ia dormir, e que o chamassem por volta de onze horas. Entendo também - mas não posso responder por eles - que a grande preocupação dos seguranças era com ruídos fora da casa, na tentativa de se arrombar a casa, etc e não com ruídos internos. Mas, por que nós fizemos o teste? Para saber se  era audível, para saber até que ponto esses seguranças poderiam ter ou não ouvido algo. Foram audíveis, mas à noite, embora não fosse realmente às cinco horas da manhã - estivemos em um período em que se ouvia muito a brisa do mar e o barulho que a maré fazia ao bater as ondas na praia. E era um barulho muito próximo de onde estavam os seguranças. Era uma noite também de véspera de São João  e, em todo lugar do Brasil, São João é comemorado com fogos de artifício, que podem simular...
29|12/08/1996|Badan Palhares|30|Luciano Suassuna|  Até às cinco horas da manhã?
30|12/08/1996|Badan Palhares|31|Fortunato Badan Palhares| Como não?
31|12/08/1996|Badan Palhares|32|Luciano Suassuna| Até às sete e meia?
32|12/08/1996|Badan Palhares|33|Fortunato Badan Palhares| Na minha casa, costumo ouvir rojões até seis, sete horas da manhã, independentemente de ser época de São João.
33|12/08/1996|Badan Palhares|34|Luciano Suassuna| O senhor levou um aparelho para medir a intensidade desse som?
34|12/08/1996|Badan Palhares|35|Fortunato Badan Palhares| Essa tentativa não tinha a intenção de saber quantos decibéis existiam no interior e fora da casa. Era saber se era ou não audível, e ele passou a ser audível. Disparamos dois tiros e fizemos com que houvesse um terceiro ruído, que alguns ouviram e outros não. Alguns ouviram como se fosse um terceiro disparo, mas não era um terceiro disparo, foi simplesmente uma agenda jogada no chão e que deu um barulho semelhante a um disparo. Então, é importante entender que, se nós estamos preparados para escutar alguma coisa, nós podemos até escutar algo que não existe, mas quando nós estamos relaxados, pode ser até que nós não venhamos a dar a devida atenção para um determinado som...Eu não quero justificar isso!
35|12/08/1996|Badan Palhares|36|Luciano Suassuna| Por que o senhor achou que isso não tem importância?
36|12/08/1996|Badan Palhares|37|Fortunato Badan Palhares| Eu não descaracterizei isso, está contido no laudo.
37|12/08/1996|Badan Palhares|38|Luciano Suassuna| Mas por que o senhor disse que isso não tem importância?
38|12/08/1996|Badan Palhares|39|Fortunato Badan Palhares| Não, ele tanto teve importância que nós fizemos a simulação para saber se ele poderia ou não ser audível, e ele foi audível. Agora se isso não foi ouvido pelos seguranças, não sou eu quem deve responder, é uma investigação policial que deve continuar.
