|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|22/10/2001|Zilda Arns|1| Paulo Markun| Boa noite. Nesta semana em que a questão da solidariedade ganha a atenção especial em São Paulo e também na rádio e na TV Cultura, o Roda Viva apresenta o personagem que comanda hoje, no Brasil, a maior organização não governamental do mundo a trabalhar com a saúde, a nutrição e a educação da criança. É a médica pediatra Zilda Arns, fundadora e coordenadora nacional da Pastoral da Criança.
1|22/10/2001|Zilda Arns|2|[Inserção de vídeo com imagens de Zilda Arns, de seu irmão, Dom Paulo Evaristo Arns, do trabalho dos voluntários na Pastoral da Criança e de sua indicação para o Prêmio Nobel da Paz]|
2|22/10/2001|Zilda Arns|3|[Comentarista Márcia Bongiovanni]| O sobrenome Arns, da Dra. Zilda, tem um significado nessa história: ela é irmã de Dom Paulo Evaristo Arns, arcebispo emérito de São Paulo. Partiu dele, no início dos anos 80, o convite para que a irmã, que já tinha experiência com trabalhos comunitários, montasse um plano nacional para ensinar mães a combater a diarréia e a desidratação, que eram as principais causas da mortalidade infantil no Brasil, na época. O plano, baseado no trabalho voluntário e na ação de líderes comunitários, ganhou forma em 1983. Com o apoio da Conferência Nacional dos Bispos do Brasil, foi criada a Pastoral da Criança. A experiência começou no pequeno município de Florestápolis, interior do Paraná, e espalhou-se para o país todo, estando presente, hoje, em mais de três mil municípios brasileiros, desenvolvendo ações básicas de saúde e educação, junto às comunidades. A Pastoral da Criança articulou uma rede de solidariedade que já reúne mais de 150 mil pessoas, treinadas e capacitadas para um trabalho voluntário inédito no país: combater a mortalidade infantil e melhorar as condições de vida de mães e crianças brasileiras carentes. Os voluntários trabalham nas periferias das grandes cidades e nos bolsões de miséria dos pequenos e médios municípios, incluindo também as áreas rurais. Eles andam de casa em casa, ensinando como prevenir doenças e melhorar a saúde de gestantes e crianças. As mães recebem orientações e acompanhamento durante a gravidez. São estimuladas a dar atenção especial ao aleitamento materno, à vacinação. O desenvolvimento dos bebês é acompanhado mensalmente e as crianças recebem uma alimentação especial, enriquecida, para prevenir a desnutrição. A Pastoral da Criança, que através da campanha do soro caseiro, já tinha revertido um quadro nacional de morte de crianças por desidratação, promoveu outra mudança estatística. Nos municípios onde atua, a mortalidade infantil caiu 50% em relação à média brasileira. Os recursos que sustentam esse trabalho vêm, principalmente, do Ministério da Saúde, mas chegam também através de doações do setor privado. Os voluntários atendem a mais de um milhão e meio de crianças e quase oitenta mil gestantes, através de visitas mensais a um milhão e cem mil famílias. Além de ensinar às mães como prevenir doenças e melhorar o nível de saúde nas comunidades, os voluntários passaram a desenvolver um trabalho de prevenção de acidentes domésticos e de melhoria das relações familiares, estimulando uma cultura de paz e de melhor convivência entre as pessoas. Os resultados, que não só melhoram índices de saúde e saneamento, promovem a auto-estima e fazem crescer o sentimento de dignidade e de cidadania entre as populações atendidas. O modelo já foi exportado para países da América Latina e da África, e recebeu do governo brasileiro a indicação para o Prêmio Nobel da Paz deste ano. O prêmio não veio, pelo menos desta vez, mas no entendimento de Zilda Arns, a indicação já foi um prêmio, chamando a atenção do mundo para uma ação social que está ao alcance de qualquer comunidade, e que mostra como a solidariedade, através do trabalho voluntário, pode mudar a realidade salvando vidas e promovendo o desenvolvimento humano.
3|22/10/2001|Zilda Arns|4|Paulo Markun| Para entrevistar a médica Zilda Arns, coordenadora nacional da Pastoral da Criança, nós convidamos: Gilberto Nascimento, colunista do jornal O Diário de São Paulo; a jornalista Nilza Iraci Silva, coordenadora executiva do Geledés - Instituto da Mulher Negra; Ricardo Soares, apresentador e diretor do programa Caminhos e Parcerias, da TV Cultura, e do programa Literatura, da STV; Stephen Kanitz, articulista da revista Veja e diretor do site www.voluntarios.com.br; Marcos Kisil, professor da Faculdade de Saúde Pública da USP e presidente do IDIS – Instituto para o Desenvolvimento do Investimento Social; Gilmar Carneiro dos Santos, representante da Central Única dos Trabalhadores, a CUT, no Conselho de Administração do BNDES - Banco Nacional do Desenvolvimento Econômico e Social, e curador do Projeto Travessia, e Cleide Silva, repórter de economia do jornal O Estado de S. Paulo. O Roda Viva é transmitido em rede nacional para todos os estados brasileiros e também para Brasília. Se você quiser participar deste programa, pode usar o nosso telefone que é o 0xx11-252-6525; o fax é 3874-3454, e o endereço do programa na internet  rodaviva@tvcultura.com.br.
4|22/10/2001|Zilda Arns|5|Paulo Markun| Boa noite.
5|22/10/2001|Zilda Arns|6|Zilda Arns| Boa noite. É um prazer muito grande estar aqui; eu gostaria de mandar um grande abraço para todos que me vêem, principalmente os voluntários, os líderes da Pastoral da Criança.
6|22/10/2001|Zilda Arns|7|Paulo Markun| O prazer é nosso! É, a gente, vendo aí e lendo a trajetória da Pastoral, do trabalho dos voluntários, os resultados obtidos, dá a impressão de que aquele... a história do ovo de Colombo, quer dizer, uma idéia simples, uma coisa aparentemente banal, que funcionou. A senhora acha que existem outros desafios, outros problemas grandes da sociedade brasileira que podem ser resolvidos dessa maneira ou outras coisas exigem outro tipo de solução: políticas públicas, mudança na maneira de governar, enfim, alterações maiores do que as que a Pastoral promoveu?
7|22/10/2001|Zilda Arns|8|Zilda Arns| Normalmente não se dá muito valor às coisas simples e também não se dá valor à promoção e à prevenção. É assim, tanto na área da saúde, quanto a  educação, marginalidade, né? Então, eu creio que nessa área nós podemos avançar bastante, e, naturalmente, compete, não só ao governo, mas também à sociedade, às próprias famílias, assumir o seu papel. E a Pastoral da Criança, principalmente, se ocupa com as famílias, para saberem cuidar bem dos filhos. Agora, tem que também, muitas vezes, ter melhores condições de vida, alfabetização, geração de renda e outras coisas mais.
8|22/10/2001|Zilda Arns|9|Paulo Markun| Qual foi a chave, na opinião da senhora, do sucesso do trabalho da Pastoral?
9|22/10/2001|Zilda Arns|10|Zilda Arns| Eu creio...
10|22/10/2001|Zilda Arns|11|Paulo Markun|  O ponto central.
11|22/10/2001|Zilda Arns|12|Zilda Arns| ...  a solidariedade e a multiplicação do saber. Então, nós formamos uma rede de solidariedade humana em cada bolsão de pobreza e miséria, e o protótipo, o propulsor, vamos dizer, do desenvolvimento da Pastoral da Criança, foram as próprias líderes que moram nessas comunidades. Então, melhorando, vamos dizer, o tecido social da liderança, nós expandimos isso para todas as famílias.
12|22/10/2001|Zilda Arns|13|Paulo Markun| Quer dizer, a solução, então, estava mais na própria comunidade, ...
13|22/10/2001|Zilda Arns|14|Zilda Arns| Na base. Na base.
14|22/10/2001|Zilda Arns|15|Paulo Markun| ... na base.
15|22/10/2001|Zilda Arns|16|Zilda Arns| Eu creio que nós temos que dar muito mais valor às comunidades e fazer sempre o agente de transformação que mora na comunidade ser a pessoa principal.
16|22/10/2001|Zilda Arns|17|Ricardo Soares| Dra. Zilda, eu tive a sorte de fazer aqui, recentemente, para a TV Cultura, um episódio de Caminhos e Parcerias, que mostrava a ação da Pastoral da Criança no norte de Minas Gerais, em Montes Claros, naquela região de Montes Claros. Aí eu tive uma impressão, ao fazer esse programa - e eu queria que a senhora me confirmasse ou não se é verdade -, que a ação da Pastoral, concentrada no norte de Minas, é uma ação de necessitados que ajudam necessitados, ou seja, quando a senhora fala da comunidade, da base da sociedade, dá a impressão  que grande parte dos voluntários da Pastoral da Criança são pessoas das camadas mais pobres da população. Isso procede? É, de fato, um enorme movimento onde os mais necessitados ajudam os mais necessitados?
17|22/10/2001|Zilda Arns|18|Zilda Arns| É... já quando nós idealizamos o trabalho da Pastoral, assim o fizemos. A descentralização que, vamos dizer, na base... as famílias fossem cuidar de pessoas que moram perto delas, para serem da mesma cultura, conhecer as necessidades, né? E assim como em Montes Claros - até vim de lá há três dias, nós estamos capacitando 17 pessoas da África lá - assim acontece em todo o Brasil. São 132 mil os voluntários que moram nos bolsões de pobreza, que fazem o trabalho, assim, do dia-a-dia.
18|22/10/2001|Zilda Arns|19|Paulo Markun|  A senhora me desculpa interromper... Cento e trinta...
19|22/10/2001|Zilda Arns|20|Zilda Arns| ... e duas mil. E as demais são das equipes de capacitação. que grande arte também é a gente capacitar as lideranças. Então, nós temos... nas microrregiões do País são 286 pontos, nós temos pequenas equipes de capacitação. Então esses moram, muitas vezes, na comunidade ou perto da comunidade ou vêm de fora, são profissionais, aposentados, a maioria ainda atuantes, que doam algumas horas por semana ou por mês - né? -, capacitando liderança, acompanhando...
20|22/10/2001|Zilda Arns|21|Ricardo Soares| Seria leviano, então, concluir que os pobres ajudam os pobres mais do que os ricos ajudam os pobres?
21|22/10/2001|Zilda Arns|22|Zilda Arns| É... eu diria que, para melhorar o tecido social, para fazer daquelas pessoas que não se sentem gente, verdadeiramente, uma obra de arte, elas próprias têm que ser trabalhadas.
22|22/10/2001|Zilda Arns|23|Marcos Kisil| Dona Zilda, é com alegria que a gente vê o sucesso de um esforço de melhoria da qualidade de vida, particularmente, das crianças brasileiras. Mas uma dúvida que fica é: o quanto od trabalho que a senhora vem desenvolvendo com a Pastoral vem para substituir, ou vem para suplementar, ou complementar o papel do Estado? Como é que a senhora vê a relação da Pastoral com aquilo que, na Constituição brasileira , coloca, no seu capítulo de Saúde, que é direito do cidadão e dever do Estado? Como é que a senhora vê essa relação, baseada no sucesso que a Pastoral está tendo?
23|22/10/2001|Zilda Arns|24|Zilda Arns| Você sabe que, antes de começar a Pastoral da Criança, trabalhei muito em saúde pública:  27 anos, eu fui dirigente. E antes disso eu consultava, e ainda continuava um pouco depois, mas não tinha mais tempo. E o que sempre faltava é... vamos dizer, a mãe ter alguém próximo, amigo, que ensinasse, que desse apoio - né? -, e isso é difícil o governo fazer. Por outro , também a Constituição de 88 diz que quem deve cuidar da criança é o governo, a sociedade e a família. Então, a Pastoral da Criança faz com que a família possa cuidar melhor da criança. E não substitui . E o governo não é capaz de fazer o trabalho da Pastoral da Criança, que é um trabalho , assim, com muito amor. Agora, a Pastoral precisa do governo e o governo precisa da Pastoral. Quer dizer, nós, sozinhos, sem parceria, não poderíamos treinar tantas lideranças; são, por mês, milhares de capacitações, milhares no Brasil. Então, tudo isso requer materiais educativos - né? -, viagens... quer dizer, viagens, pagar ônibus para o pessoal, porque são pobres - né? -, para irem se capacitar e todo o material que nós precisamos para recuperação dos desnutridos e tal... Então, nós fazemos um trabalho com muito calor humano, e o governo nos ajuda financeiramente e também tecnicamente. Todos os nossos materiais, vamos dizer, o Ministério da Saúde, na área de saúde,  Educação, na área de educação, Sociedade de Obstetrícia, Unicef , Organização Pan-Americana de Saúde , muitos pediatras, nutricionistas, psicólogos colaboram para que esse material seja de excelente qualidade. Então, nós temos ajuda, mas nós damos também. Agora, o nosso trabalho é um trabalho de fraternidade.
24|22/10/2001|Zilda Arns|25|Gilberto Nascimento| Agora,  o trabalho do governo, o papel do governo nessa área, qual é a avaliação da senhora? A senhora acha que o governo está fazendo o que cabe a ele da maneira correta?
25|22/10/2001|Zilda Arns|26|Zilda Arns|" Eu diria que melhorou muito. Porque eu trabalho  muitos anos, né? Eu, só de saúde pública, tenho quarenta anos e desde antes de me formar eu já trabalhava, assim, no hospital de criança, no setor público, como voluntária, e continuei depois como médica da Secretaria da Saúde. Mas, eu diria o seguinte: que  era um horror, no começo. Eu era diretora da rede de postos de saúde, área metropolitana de Curitiba. Vinham sacolas  as mães, muitas vezes, deixavam de amamentar para receberem o leite. Elas queriam vir para um posto de saúde para vacinar  quando tivesse a cesta básica. Não tinha educação para saúde, não tinha motivação, muito baixa auto-estima. Hoje é totalmente descentralizado. O SUS , que, naquela época... e há pouco tempo, há dez anos, menos de dez anos, praticamente, melhorou de cinco anos para cá a descentralização - não é? -, que é uma coisa muito importante. O Brasil, enorme como é, oito milhões e 511 mil quilômetros quadrados, um serviço centralizado  impossível de, vamos dizer, supervisionar. Então, hoje é descentralizado. Ainda não funciona bem; eu tenho a impressão  que falta, ainda, capacitar melhor a gerência e o controle social. Mas é descentralizado. Não só verba, como também a parte de medicamentos, que era uma máfia nacional; a parte de cesta básica era um horror, a concorrência nacional... vinham os caminhões, muitas vezes, do Sul, iam pelo interior de Amazonas... Eu viajo muito, eu chegava lá  feijão duro. Eu cheguei uma vez numa aldeia de índios e eles me disseram: “Pois é, colocamos  seis horas da manhã, a senhora está aqui a uma hora da tarde, o feijão está duro ainda... ”  Então, realmente, o que se perdia no meio do caminho... uma corrupção... Uma vez, um... um... naturalmente não me conheciam, um deputado de um estado lá do Nordeste, me disse: ""Olha, doutora Zilda, se eu conseguir cesta básica três meses seguidos, sou eleito."" Hoje a Bolsa Alimentação vai diretamente para as mãos da mãe, quer dizer,  foi modernizado. Assim bem, também,  diria assim, vamos dizer, Bolsa Escola, também é uma coisa muito boa, né? Então, eu creio que está no caminho da descentralização. O que falta, ainda,  acompanhar com a qualidade e o controle social."
