|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|24/11/2008|Nicholas Stern|1|Lillian Witte Fibe| Boa noite. O aquecimento global não deve nem pode mais ser assunto tratado prioritariamente por cientistas e ambientalistas. A questão é econômica e muitas iniciativas vão ter que partir da área empresarial. Um economista conhecido por seu relatório sobre o impacto do aquecimento global na economia deixa claro que não é só a crise econômica  que deve tirar o sono da gente, não. As agressões ao meio ambiente podem custar trilhões de dólares ao mundo. E quanto mais as soluções forem adiadas, obviamente, maior a despesa ou o prejuízo. O entrevistado do Roda Viva hoje é o economista Nicholas Stern, consultor do governo inglês para assuntos climáticos e autor do Relatório Stern, o primeiro grande estudo a tratar da questão ambiental do ponto de vista econômico. Daqui a trinta segundos.
1|24/11/2008|Nicholas Stern|2|[intervalo]|
2|24/11/2008|Nicholas Stern|3|Lillian Witte Fibe| Nicholas Stern é enfático e convincente quando fala que a saúde do nosso agredido e alterado meio ambiente precisa começar a ser resgatada imediatamente. Combater o aquecimento global é sinônimo de desenvolvimento; ignorá-lo é andar na contramão do crescimento econômico.
3|24/11/2008|Nicholas Stern|4|[Comentarista Valéria Grillo]| Nicholas Stern é economista, acadêmico e membro da Câmara dos Lordes. Foi economista‑chefe e vice‑presidente do Banco Mundial, secretário‑executivo do Tesouro britânico e atualmente é conselheiro econômico do governo inglês. Em 2005, a pedido do gabinete britânico, ele produziu um estudo até então inédito no mundo: calcular o impacto das mudanças climáticas na economia global. Usando modelos matemáticos e econômicos, Lorde Stern fez as contas. E, se as evidências científicas do aquecimento já estavam colocadas, os custos econômicos dos problemas ambientais também se tornaram claros  estudo. O Relatório Stern, apesar de polêmico, alertou que a economia não deve se ater apenas aos indicadores financeiros que mostram o “vai-e-vem” dos mercados no mundo. É preciso estar de olho também nos termômetros que medem a temperatura na terra. A emissão de gases que causam o efeito estufa, em especial o dióxido de carbono, continua crescendo e cada tonelada de CO2 emitida na atmosfera, nos cálculos do relatório Stern, custam um estrago avaliado em 85 dólares. Esquemas de redução de carbono podem cortar essas emissões para menos de 25 dólares a tonelada. Lorde Stern afirma que, com investimentos de 1% do PIB mundial, seria possível enfrentar o problema a partir de agora. Deixar as coisas como estão podem custar ao menos 20% do PIB mundial, ou seja, vinte vezes mais caro. Vai ser o custo cobrado pelos desastres naturais: secas, enchentes, furacões... O estudo não mostra que a preocupação com o meio ambiente significa brecar a economia. Pelo contrário, o mercado de novas energias vai movimentar bilhões de dólares, assim como os esquemas de comercialização de reduções de carbono . Há muitas formas de mitigar as mudanças do clima e Nicholas Stern já colocou em seu novo estudo, lançado este ano, as bases para um acordo global nesse sentido. Ele esteve em São Paulo em novembro de 2008. Fez uma palestra e participou de um debate sobre a economia do clima na Fapesp, Fundação de Amparo à Pesquisa do Estado de São Paulo. Cientistas brasileiros também estão envolvidos na busca de estratégias para lidar com os riscos das mudanças climáticas, riscos que já são considerados grandes e que precisam ser levados em consideração nos investimentos e no tipo de consumo que são feitos hoje em dia.
4|24/11/2008|Nicholas Stern|5|Lillian Witte Fibe| Para entrevistar o economista Nicholas Stern, a gente convidou: Ademar Romeiro, coordenador do Núcleo de Economia Agrícola e do Meio Ambiente do Instituto de Economia da Unicamp; Washington Novaes, jornalista, supervisor do programa Repórter Eco; Mônica Teixeira, coordenadora geral da Univesp TV ‑ Universidade Virtual do Estado de São Paulo, e Claudio Angelo, editor de ciência do jornal Folha de S.Paulo. A Laís Duarte, repórter da TV Cultura, vai fazer aqui as perguntas que os telespectadores mandaram antecipadamente pela internet, pois este programa foi gravado... está sendo gravado. Pelo nosso site você se informa sobre os próximos programas e manda e-mails com perguntas, críticas e sugestões. A gente tem também a participação, claro, dele, do nosso cartunista, superdesenhista, Paulo Caruso. Mais uma vez contamos com a colaboração de três usuários do comunicador Twitter, que permite a troca de pequenas mensagens via celular e e‑mail. Eles vão pôr na internet as impressões sobre a entrevista de hoje. E, para ver o que eles estão escrevendo, basta acessar os endereços que aparecem na tela. O Roda Viva também está no Twitter. Boa noite, senhor Nicholas Stern, muito obrigada pela sua presença e parabéns pelo seu trabalho.
5|24/11/2008|Nicholas Stern|6|Nicholas Stern| Boa noite.
6|24/11/2008|Nicholas Stern|7|Lillian Witte Fibe| Vi e li o que o senhor falou recentemente sobre o tsunami financeiro , dizendo que ele deve nos servir como lição em matéria de meio ambiente, uma lição de: “olhem, levem o risco à sério, porque é verdade que o tsunami pode acontecer no sistema financeiro, assim como no meio ambiente”. Mas eu lhe pergunto: no momento em que o setor privado está sem dinheiro, sem crédito, está cortando produção, está dando férias coletivas, cortando também investimentos e no momento em que o setor público está aumentando o seu déficit no mundo inteiro, injetando dinheiro no sistema bancário para salvá‑lo, de onde viria o dinheiro para novos investimentos em tecnologias verdes que o senhor reputa como tão urgentes? Ou seja: é realista pensar hoje que o mundo vai investir rapidamente na salvação do meio ambiente diante dessa falta generalizada de moeda?
7|24/11/2008|Nicholas Stern|8|Nicholas Stern| Sim, é realista. Quanto mais demorarmos para investir no combate às mudanças climáticas, o problema vai ficar ainda pior. O fluxo de gases do efeito estufa que todos nós emitimos todos os anos, como consumidores e produtores, se acumula na atmosfera, portanto as concentrações continuam subindo a cada momento que postergamos ações. O adiamento de ações torna o problema ainda maior, portanto essa questão também deve ser levada em conta. Devemos considerar ainda, como você disse na sua apresentação, que demorar a considerar seriamente os riscos – e isso foi o que fizemos quanto a essa crise financeira, demoramos a levá-la a sério – trará conseqüências muito maiores no futuro, por isso, essa é a lição a ser aprendida. Paga‑se um custo pelo atraso e o problema se torna maior. Além disso, esse será um período de crescimento lento no mundo, pode haver recessão em alguns países. Teremos de procurar formas de aquecer nossas economias. Nessa crise, estamos saindo de uma discussão de política de monitoração e expondo as instituições financeiras. A política financeira e de monitoração começou a ser tratada de forma adequada. É preciso fazer mais, mas isso vai acontecer. O que ainda não fizemos foi tratar de política fiscal e isso significa gastos do governo, impostos. Precisaremos de políticas fiscais rígidas no mundo todo. Grande parte disso será em investimentos governamentais, além de termos o governo trabalhando com o setor privado, por isso, este é o momento de reinflacionar nossas economias com instrumentos fiscais. É preciso pensar se vamos investir em tecnologias antigas, se vamos ajudar empresas que já estariam de qualquer maneira em vias de desaparecimento, ou vamos agir de forma mais proveitosa e olhar para o futuro, para investimentos que, de fato, implicarão crescimento futuro. Essa é uma questão crucial. Outra questão é que a eficácia de nossa economia será ainda mais importante em tempos difíceis. Eficácia é sempre vital, mas em tempos difíceis é ainda mais e a eficácia energética é algo com que podemos lidar globalmente. Precisamos agir rapidamente para sustentar a economia. Precisamos trabalhar muito. O isolamento térmico de edifícios, por exemplo, essa é uma área a ser tratada. Essas são apenas algumas das coisas que podemos fazer como base para o crescimento, para manter a economia mais eficaz. E há muitas coisas que poderíamos fazer. Se continuarmos fazendo como sempre fizemos, vamos parar ou andar para trás. Na verdade, esse é um ótimo momento para buscar um crescimento verde.
8|24/11/2008|Nicholas Stern|9|Lillian Witte Fibe| Haverá dinheiro? O senhor acredita que haverá dinheiro para isso?
9|24/11/2008|Nicholas Stern|10|Nicholas Stern| Sim, porque os governos precisarão expandir suas políticas fiscais. Eles terão de investir mais, terão de conceder incentivos, créditos ficais. Eles devem investir nessas áreas. E, ao pensar em cortar impostos, deverão também olhar para essas áreas e ver o que pode ser feito. Então, a resposta é sim. E isso será discutido, será muito debatido nos EUA, em Washington, na reunião do G20  em 15 de novembro e creio que o Brasil terá um papel importante. Esse é o tipo de expansão de gastos que será discutido ali e é vital que isso seja feito como base para o crescimento futuro.
