|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|04/07/2005|José Genoino|1|[programa ao vivo]|
1|04/07/2005|José Genoino|2|Paulo Markun| Boa noite. A executiva nacional do Partido dos Trabalhadores decide amanhã, em São Paulo, o futuro da atual cúpula do PT. O partido, que virou vidraça ao virar governo, está sob o fogo serrado das denúncias de corrupção que deram origem e agravaram a atual crise política vivida pelo país. No centro do Roda Viva, esta noite,  José Genoino, presidente nacional do Partido dos Trabalhadores.
2|04/07/2005|José Genoino|3|[inserção de vídeo]|
3|04/07/2005|José Genoino|4|[Paulo Markun]|  59 anos, metade disso fazendo política. Foram dois anos na militância clandestina do PC do B, mais dois na guerrilha do Araguaia, cinco na prisão com tortura e mais de 20 na atividade parlamentar. São alguns números da vida desse cearense de Quixeramobim que, em 2002, no quinto mandato de deputado federal, disputou e perdeu, no segundo turno, a eleição para o governo de São Paulo. No ano seguinte, na formação do governo Lula, era tida como certa a indicação de Genoino para algum ministério, mas o presidente deu outra missão a ele: comandar o Partido dos Trabalhadores, que o próprio Genoino ajudou a fundar em 1980. Assumiu  no momento mais importante da história do partido, que finalmente havia chegado ao poder, mas também no momento que marcava o início das dificuldades que o poder traria ao PT. A mais recente é resultado da reportagem publicada pela revista Veja neste final de semana . Genoino assinou como avalista um empréstimo de 2 milhões e 400 mil reais tomados pelo PT. O empréstimo tem mais dois avalistas: o tesoureiro do partido, Delúbio Soares, e o publicitário Marcos Valério, que nunca foi petista e é apontado como o operador do mensalão.
4|04/07/2005|José Genoino|5|Paulo Markun| Para entrevistar José Genoino nós convidamos Mauro Chaves, editorialista do jornal O Estado de S. Paulo; Sérgio Lírio, editor da revista Carta Capital; Merval Pereira, colunista do jornal O Globo; Florência Costa, subeditora da editoria Brasil da revista IstoÉ; Eliane Cantanhêde, colunista da Folha de S.Paulo; Alexandre Machado, editor de política da TV Cultura; e Felipe Patury, repórter da revista Veja. Também temos a participação do cartunista Paulo Caruso, registrando em seus desenhos os momentos e os flagrantes do programa. O Roda Viva é transmitido em rede nacional para todos os estados brasileiros e para Brasília. Para participar do programa, você pode utilizar o telefone (0XX11) 3252-6525 ou o fax (0XX11) 3874-3454, ou ainda o endereço do programa na internet, rodaviva@tvcultura.com.br. Boa noite, Genoino.
5|04/07/2005|José Genoino|6|José Genoino| Boa noite, Paulo Markun.
6|04/07/2005|José Genoino|7|Paulo Markun| Eu conheço um pouco da trajetória do senhor; fiz um perfil  para a revista Playboy, acho que em 1996, e acompanhei o senhor mais de uma vez naquela semana em que nós estivemos juntos no guichê do Banco do Brasil na Câmara dos Deputados, em que o senhor acompanhava cuidadosamente o seu extrato bancário, preocupado com a possibilidade de que alguém depositasse algum dinheiro na sua conta e isso, de alguma forma, comprometesse o senhor. Aí eu pergunto: como é que o senhor assina  um documento desses, aparentemente sem saber  que estava assinando?
7|04/07/2005|José Genoino|8|José Genoino| Paulo Markun, em primeiro lugar, eu continuo fazendo a mesma coisa; aliás, eu moro no mesmo hotel que você, na reportagem, falou que era um hotel simples, e estou naquele mesmo apartamento. Aliás, eu ia mudar de apartamento quando você fez o perfil na revista; mas é o mesmo hotel. Continuo olhando minhas contas toda semana, continuo com o mesmo patrimônio que eu sempre tive como deputado federal, e sobrevivo financeiramente com o salário que recebo do PT. No PT, nós temos uma relação coletiva de trabalho na executiva; chega à presidência, até por disposição estatutária, a assinatura dos contratos financeiros do partido. Vem a instrução, vem a assinatura do responsável e nós assinamos em confiança. A partir do momento em que eu assinei, eu sou co-responsável, sou co-responsável por um contrato de um empréstimo que era necessário para o partido, num momento em que o partido saía de 2002 com uma bancada pequena, com um fundo partidário pequeno, e começava 2003 sem alteração no fundo partidário e sem alteração no número de deputados e senadores. Fizemos esse empréstimo, pagamos os juros de 2003, atrasamos  no meio do ano de 2004. O avalista, um dos avalistas desse empréstimo, pagou uma parcela com juros...
8|04/07/2005|José Genoino|9|Paulo Markun|  Quer dizer, é aí que mora o problema.
9|04/07/2005|José Genoino|10|José Genoino| Pagou uma parcela dos juros.
