|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|03/11/1997|Rodrigo Pederneiras|1|[Programa ao vivo, permitindo a participação dos telespectadores por telefone, fax e internet]|
1|03/11/1997|Rodrigo Pederneiras|2|Mona Dorf| Boa noite. Foi aos poucos, mas com passos nem sempre lentos, e mantendo uma criatividade permanente que ele conseguiu transformar o Grupo Corpo de Belo Horizonte, num dos balés mais prestigiados do mundo. No centro do Roda Viva, na semana do Encontro Nacional de Cultura, está o coreógrafo Rodrigo Pederneiras.
2|03/11/1997|Rodrigo Pederneiras|3|[Vídeo narrativa por Valéria Grillo]| Rodrigo Pederneiras estreou como coreógrafo em 1978, com o espetáculo Cantares. Desde então, se tornou a cabeça do Corpo. Em vinte anos de trabalho, Rodrigo Pederneiras assinou 23 balés para o Grupo Corpo, além de coreografias para companhias do Brasil e do exterior. A cada coreografia, Rodrigo seduz a crítica e o público com conceitos novos ou inesperados. Antes de imaginar o que os bailarinos farão no palco, Rodrigo se concentra na música. Ouve cada tema dezenas de vezes, sentindo a pulsação do ritmo e as vibrações da melodia. Já coreografou músicas de Milton Nascimento, Chopin, Villa-Lobos, Strauss, Mozart e variações sobre Johann Sebastian Bach, dentre muitos outros compositores eruditos e populares. No espetáculo Bach , Pederneiras ousou, criando dois planos no palco. A coreografia inusitada exige um preparo físico excepcional dos bailarinos que se apresentam no solo e em barras de metal emborrachadas. Em Nazareth , Rodrigo recorre à fluidez e sensibilidade do compositor brasileiro Ernesto Nazareth. O minimalista Philip Glass  também sonorizou a usina criativa de Pederneiras, compondo a trilha de sete ou oito peças para um balé. Investindo em qualidade total, Rodrigo Pederneiras conseguiu transformar o Grupo Corpo num dos balés mais prestigiados em todo o mundo. Atualmente, por cláusula contratual, as estréias acontecem na Maison de La Danse, em Lyon, na França. O atual trabalho de Rodrigo Pederneiras, Parabelo , se baseia em composições de Tom Zé e José Miguel Wisnik. Parabelo consagra a intenção de fundir o erudito ao popular. Segundo Pederneiras, o espetáculo tem cheiro de sertão, mas sem perder a universalidade.
3|03/11/1997|Rodrigo Pederneiras|4|Mona Dorf| Para entrevistar o coreógrafo Rodrigo Pederneiras, nós convidamos o repórter do Caderno 2 de O Estado de S. Paulo, Jotabê Medeiros; J. C. Viola, coreógrafo e bailarino do espetáculo Bailes do Brasil, que vem fazendo um enorme sucesso no teatro de Cultura Artística, aqui em São Paulo; Helena Katz, comentarista de dança do programa Metrópolis, da TV Cultura e também do Caderno 2 de O Estado de S. Paulo; Erika Palomino, colunista da Folha de S. Paulo; Ivaldo Bertazzo, coreógrafo e professor da Escola de Reeducação do Movimento; Yacoff Sarkovas, consultor de marketing cultural e presidente da Arte e Cultura, e José Miguel Wisnik, músico e professor da faculdade de Filosofia, Ciências e Letras, da Universidade de São Paulo. Rodrigo, boa noite.
4|03/11/1997|Rodrigo Pederneiras|5|Rodrigo Pederneiras| Boa noite.
5|03/11/1997|Rodrigo Pederneiras|6|Mona Dorf| Fora do eixo Rio-São Paulo, como você conseguiu, nessas duas últimas décadas, tirar uma companhia de dança, lá das montanhas de Minas para o mundo, numa fase em que a cultura brasileira não viveu exatamente um período de efervescência, como em outras fases, e também numa maré baixa de apoios, recursos e verbas?
6|03/11/1997|Rodrigo Pederneiras|7|Rodrigo Pederneiras| Na verdade, isso foi um trabalho de um monte de gente, eram várias pessoas, como até hoje a companhia trabalha, é sempre feito um trabalho em equipe. Acho que se não fosse esse núcleo de pessoas que trabalham até hoje na companhia desde o início, isso não teria acontecido. Quer dizer, houve um empenho todo direcionado sempre para um mesmo ponto por essas pessoas. Eu acho que isso foi o ponto fundamental. Agora, também entra o outro lado, esse lado artístico de desde o início querer sempre fazer as coisas sem abrir mão de absolutamente nada no que diz respeito ao lado artístico. Desde o início foi-se atrás sempre do que se imaginava que era o espetáculo que se queria fazer, sem abrir mão um segundo de qualquer tipo de elemento que nós considerássemos, por menor que fosse, que deveria estar em cada espetáculo. Eu acho que esse empenho foi fundamental.
7|03/11/1997|Rodrigo Pederneiras|8|Mona Dorf| Nesse núcleo de pessoas que você citou, tem os irmãos Pederneiras. A gente estava se perguntando aqui, Viola e eu, ali na maquiagem, como é que é possível dar certo também tanto irmão trabalhando? Quando muitas vezes na família, a gente briga, trabalhando em setores diversos e diferentes, e vocês tendo aquela convivência ali de um grupo de dança que a gente imagina, bem tensa, um trabalhando na captação, o outro na escola. Não tem briga? Não tem disputa? Isso não...
8|03/11/1997|Rodrigo Pederneiras|9|Rodrigo Pederneiras| Tem, a gente briga também, e briga muito.  Mas existe um...
9|03/11/1997|Rodrigo Pederneiras|10|Jotabê Medeiros|  Rodrigo, vou fazer uma pergunta. Na sua própria avaliação, você foi um bailarino mediano.
