|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|09/05/1988|Maílson da Nóbrega|1|Augusto Nunes| Boa noite. Começa aqui, mais um Roda Viva pela TV Cultura de São Paulo. Este programa é transmitido simultaneamente pela Rádio Cultura AM e retransmitido pelas TVs educativas dos seguintes estados: Minas Gerais, Espírito Santo, Mato Grosso do Sul, Bahia e Piauí. O programa também alcança Porto Alegre. O programa Roda Viva é transmitido ao vivo; portanto, podemos encaminhar ao nosso entrevistado desta noite as perguntas que receberemos pelo telefone 252-6525, repito: 252-6525. Nossos telespectadores podem falar com a Ana Nery, a Bernadete ou a Iara e, através delas, vocês farão perguntas ao ministro da Fazenda, Maílson da Nóbrega, nosso convidado desta noite. O ministro Maílson da Nóbrega é o quarto titular da pasta desde o começo do governo  Sarney . Desde 7 de janeiro deste ano, cabe a ele a difícil tarefa de administrar a crise econômica brasileira, uma das mais profundas da nossa história. Sobre a crise, sobre os seus planos, sobre como vai o governo é que o ministro Maílson da Nóbrega vai falar nesta noite, sentado ao centro de uma Roda Viva formada pelos seguintes entrevistadores: José Occhiuso, editor de Economia do Jornal da Cultura; Luis Nassif, jornalista da Agência Dinheiro Vivo; John Bahram, correspondente do jornal Financial Times; Jorge Escosteguy, editor-executivo da revista IstoÉ; Marco Antônio Rocha, comentarista econômico da Rede Manchete, da rádio Eldorado e do Jornal da Tarde; José Laurentino Gomes, chefe da sucursal de Brasília da revista Veja; professor Oliveiros Ferreira, diretor do jornal O Estado de S. Paulo; e Boris Casoy, editor da coluna Painel e membro do conselho editorial do jornal Folha de S. Paulo. Também estará conosco, registrando momentos e cenas deste programa, o cartunista Paulo Caruso. Registramos e agradecemos também a presença de alguns assessores do ministro Maílson da Nóbrega e de alunos da Faculdade de Economia e Administração da Universidade de São Paulo, a USP. Ministro Maílson da Nóbrega, ainda hoje, o Tribunal Federal de Recursos suspendeu a liminar que assegurava o pagamento da URP  aos funcionários da Caixa Econômica Federal. Agora, a luta judicial continua. O senhor acha que o governo terá ajuda da Justiça para manter a URP congelada ou o senhor acha que isso pode acabar nas próximas horas? 
1|09/05/1988|Maílson da Nóbrega|2|Maílson da Nóbrega| Bom, eu não...
2|09/05/1988|Maílson da Nóbrega|3|Augusto Nunes| O governo pediu ajuda da Justiça em uma reunião neste final de semana.
3|09/05/1988|Maílson da Nóbrega|4|Maílson da Nóbrega| Eu diria que não. O governo não pediu ajuda da Justiça, mesmo porque a Justiça é um dos poderes e é independente do executivo. O que o presidente José Sarney  decidiu foi convidar os presidentes dos principais tribunais superiores para uma conversa, dentro do princípio de que, apesar de independentes, os poderes como o executivo e o judiciário não podem ser desconhecidos um do outro. A idéia foi de trocar experiências, ouvir, mostrar aos juizes as razões pelas quais o governo tomou a grave decisão de suspender o pagamento da URP por dois meses. Não teve nenhum sentido de forçar uma decisão, nem de induzir a Justiça a uma decisão favorável ao governo.
4|09/05/1988|Maílson da Nóbrega|5|Augusto Nunes| Ministro, desculpe, sem querer interromper o senhor, não há nisso uma forma de sedução? Porque o governo poderia oferecer esses argumentos por escrito - por exemplo, encaminhar dentro do processo.
5|09/05/1988|Maílson da Nóbrega|6|Maílson da Nóbrega| Não, eu tenho a impressão de que o debate olho a olho, ao vivo, ele tem um...
6|09/05/1988|Maílson da Nóbrega|7|Augusto Nunes| Ele impressiona mais.
7|09/05/1988|Maílson da Nóbrega|8|Maílson da Nóbrega| ...ele impressiona mais, é mais fácil apresentar argumentos, debater, questionar, do que com a matéria pura e simples, a letra fria das petições, das defesas judiciais. Quer dizer, em nenhum momento o governo pediu, pela palavra do presidente ou de seus ministros, que a Justiça tivesse comportamento A ou B. A Justiça julga de acordo com as leis; ela tem que ter subsídios, informações sobre o grave momento da vida nacional. Como você mesmo disse na sua introdução, o país vive o que talvez seja a maior, a mais grave crise econômica da sua história recente. Neste momento, algumas medidas duras, difíceis do ponto de vista social e político têm que ser adotadas e geram - o governo está preparado para isso -, geram essa onda de protestos de insatisfação. Isso é próprio de um processo de ajustamento...
8|09/05/1988|Maílson da Nóbrega|9|Oliveiros Ferreira| Ministro...
9|09/05/1988|Maílson da Nóbrega|10|Augusto Nunes| Ministro - você desculpe, Oliveros, só para completar a sua resposta: o senhor acha que essa decisão do Tribunal de Recursos é um bom sinal para o governo?
