|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|19/10/1992|Debate eleições municipais: Maluf X Suplicy|1|Jorge Escosteguy| Boa noite. No Roda Vida que começa agora pela TV Cultura, o primeiro debate entre os candidatos ao segundo turno das eleições para prefeito de São Paulo. Paulo Salim Maluf, do PDS  e Eduardo Matarazzo Suplicy, do PT . No próximo dia 15 de novembro, pouco mais de seis milhões de eleitores vão escolher entre os dois quem será o futuro prefeito da cidade. No primeiro turno, Paulo Maluf foi o mais votado, com 2.036.776 votos ou 48,84% dos votos válidos. Eduardo Suplicy obteve 1.279.231 votos ou 30,68% dos votos válidos. Antes de qualquer escaramuça, vamos às regras do debate exaustivamente discutidas e aprovadas pelas assessorias dos candidatos. Ao contrário do que sempre acontece no Roda Viva, desta fez não haverá jornalistas convidados nem perguntas dos telespectadores por telefone. Será um debate exclusivamente entre dois candidatos. À exceção do primeiro bloco, no primeiro bloco de 45 minutos, eles responderão apenas a uma pergunta e a mesma pergunta feita pelo mediador. Haverá, em seguida, mais três perguntas para cada um fazer ao outro. No segundo bloco, haverá quatro perguntas para cada um. No encerramento do debate, os dois terão dois minutos cada para suas considerações finais. Cada pergunta deverá ser feita em, no máximo, um minuto. Haverá dois minutos para resposta, um minuto para réplica e um minuto para a tréplica. Se um dos candidatos for citado ofensivamente na tréplica terá direito a mais 30 segundos de tempo a critério do mediador. Apesar de divergências profundas, Paulo Maluf e Eduardo Suplicy não fumam e ainda têm outra coisa em comum: ambos foram campeões de voto na disputa de eleições para o legislativo, mas perderam quando tentaram um cargo executivo pelo voto direto. Paulo Maluf, 61 anos, foi prefeito nomeado da capital e governador indireto de São Paulo. Elegeu-se deputado federal em 1982, com um recorde de mais de 670 mil votos. Perdeu quando tentou as eleições para prefeito, para governador duas vezes e para presidente da República. Eduardo Suplicy, 51 anos, elegeu-se deputado estadual, deputado federal, vereador e senador. Foi o vereador mais votado de São Paulo em 1988, com mais de duzentos mil votos, perdeu quando tentou se eleger prefeito da capital e governador do estado de São Paulo. No dia 15 de novembro, um dos dois, com certeza, conseguirá finalmente a chefia do executivo pelo voto direto . Agora, vamos ao que interessa. O sorteio prévio indicou o candidato Paulo Maluf para responder à primeira pergunta do mediador e para fazer a primeira pergunta a seu adversário. Doutor Paulo Maluf, boa noite.
1|19/10/1992|Debate eleições municipais: Maluf X Suplicy|2|Paulo Maluf| Boa noite.
2|19/10/1992|Debate eleições municipais: Maluf X Suplicy|3|Jorge Escosteguy| Por que o senhor deseja ser prefeito de São Paulo?
3|19/10/1992|Debate eleições municipais: Maluf X Suplicy|4|Eduardo Suplicy|  Permita, Jorge Escosteguy, questão de ordem porque acaba...
4|19/10/1992|Debate eleições municipais: Maluf X Suplicy|5|Jorge Escosteguy|  Senador, pois não, em seguida, quando chegar a sua vez, o senhor fará questão de ordem, por favor.
5|19/10/1992|Debate eleições municipais: Maluf X Suplicy|6|Eduardo Suplicy| Não, mas acredito que deva ser feito antes de iniciar o debate. Porque quando eu estava para sair de casa telefonou-me uma pessoa identificando-se como da TV Cultura, perguntando se eu confirmava minha presença - o que foi feito em seguida - dizendo: “Queremos informar que o debate vai se iniciar às 9:25h”, e por esta razão é que eu cheguei às 9:05h na TV Cultura.
6|19/10/1992|Debate eleições municipais: Maluf X Suplicy|7|Jorge Escosteguy| Pois não, senador.
7|19/10/1992|Debate eleições municipais: Maluf X Suplicy|8|Eduardo Suplicy| Por causa de uma informação que, ao chegar aqui, soube-se...
8|19/10/1992|Debate eleições municipais: Maluf X Suplicy|9|Jorge Escosteguy|   Um telefonema anônimo?
9|19/10/1992|Debate eleições municipais: Maluf X Suplicy|10|Eduardo Suplicy| Não, a pessoa se identificava como da TV Cultura e deu o nome, então...
