|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|07/07/2007|Odair Dias Gonçalves|1|Paulo Markun| A crise energética no mundo é iminente e o Brasil precisa acelerar a produção de energia elétrica para não sofrer com a escassez. Para aumentar a oferta interna e atender o crescimento da demanda, o país precisa investir na produção de energia, seja ela hidráulica, termelétrica ou nuclear. Angra3, a usina nuclear brasileira, terceira usina nuclear brasileira, deverá entrar em operação apenas no início de 2013 e, para isso, vai exigir um custo de pouco mais de sete bilhões de reais.
1|07/07/2007|Odair Dias Gonçalves|2|[Comentarista]| A energia produzida numa usina é obtida pelo princípio da fissão nuclear. Toda matéria é constituída por átomos. Em seus núcleos, existem prótons e nêutrons. Quando bombardeado no reator com raios de nêutrons, o átomo de urânio que tem núcleo pesado é quebrado: é a fissão nuclear. Essa quebra produz calor que aquece a água armazenada numa caldeira ao lado do reator produzindo vapor a alta pressão que move turbinas geradoras de energia elétrica. Depois dessa fase, aparece o rejeito do urânio enriquecido, um produto altamente radioativo. O meio ambiente é um ponto polêmico da questão. O Brasil não possui tecnologia adequada para tratar os rejeitos tóxicos. A construção das usinas de Angra dos Reis foi resultado de um acordo firmado entre o regime militar brasileiro  e o governo da Alemanha. Enquanto o Brasil retoma os investimentos na área, o antigo parceiro caminha no sentido oposto. Há cinco anos, o país proibiu novas construções e, desde 1998, a Alemanha está desativando suas usinas nucleares. Na Europa, Espanha e Suécia também decidiram recuar, enquanto França e Finlândia investem em usinas nucleares. Mas é na Ásia onde o entusiasmo é maior: das 26 usinas em construção no mundo, 15 estão no continente asiático. A Índia tem seis usinas em construção, a Rússia cinco, e a China outras quatro. No total, 17% da energia gerada no mundo é produzida em usinas nucleares. Um levantamento encomendado pelo Ministério de Minas e Energia aponta que o Brasil precisará investir 64 bilhões de reais por ano para expandir a oferta interna e atender o crescimento da demanda por energia até o ano de 2030. As hidrelétricas respondem por 77% da matriz energética do país. As termelétricas, carvão, óleo, combustível e gás natural, por 21%; e as nucleares, 2%. A retomada da construção da usina de Angra3, tem início previsto ainda para este ano e irá gerar nove mil empregos diretos e indiretos. A obra precisa de licença ambiental do Ibama  para ter início.
2|07/07/2007|Odair Dias Gonçalves|3|Paulo Markun| Para entrevistar o presidente da Comissão Nacional de Energia Nuclear , Odair Dias Gonçalves, nós convidamos Marcelo Onaga, editor da revista Exame; Roberto Godoy, repórter especial do jornal O Estado de S. Paulo; Marta Salomon, repórter especial do jornal Folha de S. Paulo; Alexandre Mansur, editor de ciências e tecnologia da revista Época; Ulisses Capozolli, editor-chefe da revista Scientific American; e Luís Nassif, comentarista de economia da TV Cultura. Também temos a participação do cartunista Paulo Caruso, registrando os principais momentos do programa em seus desenhos.  Boa Noite. Eu queria começar pelo seguinte, nós temos aqui uma série de matérias publicadas pela imprensa nos últimos anos - e eu peguei só dos últimos anos mesmo - 2004, O Globo: “Governo deve concluir a polêmica Angra3”; Valor Econômico, 2005: “Governo volta a discutir a construção de Angra3”; 2006, O Estado de S. Paulo: “Brasil quer mais sete usinas atômicas”. Bem, eu poderia ter relacionado diversas outras notícias de jornal desde 1995 com essa mesma manchete. Por que, desta vez, vai?
3|07/07/2007|Odair Dias Gonçalves|4|Odair Dias Gonçalves| Essa pergunta “por que desta vez vai?” é um pouco complicada. O que nós sabemos é que agora o governo pegou e não só falamos de Angra3, mas falamos em um programa nuclear. A discussão... quando nós fomos convidados para assumir a Comissão Nacional de Energia Nuclear, que é um dos órgãos dos principais assessores do governo na formulação da política nuclear, era claro que uma decisão precisava ser tomada, e essa decisão, naquele momento, era Angra3. Não era possível continuar com a situação, pagando vinte milhões de dólares por ano simplesmente para manter os equipamentos. Era necessário tomar uma opção: ou vai se fazer ou não vai se fazer. Desde o início, nós nos reunimos, a área nuclear como um todo, sob a coordenação da Comissão Nacional de Energia Nuclear, e propusemos um programa que fosse de médio e longo prazo. Não se pode falar em energia nuclear, como não se pode falar em energia, com prazo de três, quatro ou cinco anos. É necessário você falar em período de trinta anos, cinqüenta anos, quando você faz um planejamento energético. Dentro desta perspectiva, nós fizemos uma proposta. Esta proposta foi discutida, o tempo que ela demorou para ser discutida foi um tempo de amadurecimento. A discussão foi feita de uma maneira absolutamente transparente, isso era um dos nossos principais princípios, tanto que, constantemente, abrimos a discussão, encontramos alguns resistentes que depois mudaram de idéia e a discussão amadureceu. Então, eu acho que hoje nós estamos em condição realmente de levar para frente esse programa com Angra3, e a consideração de outras futuras usinas, dentro de uma perspectiva de médio e longo prazo e absolutamente afinada com o planejamento estratégico e energético de médio e longo prazo. Eu acho que tem uma diferença.
4|07/07/2007|Odair Dias Gonçalves|5|Luís Nassif| Deixa eu só fazer uma perguntinha sobre a questão de custo. Nós temos duas situações: uma Angra3, uma parte que já foi construída, então para calcular o custo da produção de energia, esquece o passado e vamos focar daqui para diante; e tem as demais usinas que estão sendo aventadas, que você tem que partir do custo zero. Nos dois casos, qual é o custo de produção da energia? Do kilowattt/hora?
5|07/07/2007|Odair Dias Gonçalves|6|Odair Dias Gonçalves| A questão é que você pode calcular o custo da energia mais ou menos da mesma maneira, porque depende de uma série de polêmicas. A questão que você está levantando, por exemplo, é se esse custo que já foi realizado é um custo que deve ser aprofundado, ele deve ser considerado ou não? E uma série de questões paralelas. A questão hoje que se calcula para a energia nuclear de Angra3 está na faixa de 138 reais por megawatt/hora, energia fornecida. No futuro, eles devem ficar mais ou menos no mesmo processo, se você não contar o custo que foi realizado até hoje e que realmente este custo não é justo você contar. Um custo que foi realizado e que está parado é uma coisa um pouco polêmica.
6|07/07/2007|Odair Dias Gonçalves|7|Luís Nassif| Mesmo sem considerar o custo, esquece o custo, vai sair o mesmo que se começasse do zero?
7|07/07/2007|Odair Dias Gonçalves|8|Odair Dias Gonçalves| O que acontece é que você tem que fazer algumas coisas, tem alguns detalhes nesse cálculo que são muito complicados Luís. Um deles, por exemplo, é que existiam contratos no passado que devem ser revistos, essa expectativa que você está vendo no jornal de 7,2 bilhões de reais ainda a realizar, se você contar com o que a gente já realizou, cerca de um e meio isso vai para oito e pouco. Isso ficaria num custo, mais ou menos, de sete bilhões para a usina hoje. Uma usina nova sai na faixa de três bilhões. Não é muito longe desse valor e como você tem que fazer uma série de investimentos que já estão incluídos no investimento de Angra3, por exemplo, licenciamento que é caro, a questão do local, existe uma série de novos investimentos, uma vez que Angra3 é.... no próprio site que já estão as outras usinas, o custo, você tem que pesquisar terreno, você tem que saber se ele é resistente a terremotos, como é que é o lençol freático da região, ou seja, uma série de custos que já estão feitos para Angra3 teriam que ser feitos nas usinas novas, então a gente calcula que seja a mesma faixa de preço mais ou menos.
8|07/07/2007|Odair Dias Gonçalves|9|Marcelo Onaga| Mas como é que você chega nesse valor de 138 e um pouquinho porque esse valor é muito contestado por vários...
9|07/07/2007|Odair Dias Gonçalves|10|Paulo Markun| Só para explicar, o 138 e pouquinho o kilowatt?
