|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|14/07/2007|José Gomes Temporão|1|Paulo Markun| Boa noite. Ele assumiu o Ministério  dizendo e deixando claro que compraria duas brigas, acho que comprou três: evitar interferências políticas na nomeação de auxiliares; impedir o desvio de recursos da Saúde para outras áreas e, terceiro, abrir um debate nacional sobre a polêmica questão do aborto. Responsável por um orçamento que é quase a metade de todos os recursos do governo, ele comanda uma estrutura gigante que carrega marcas de corrupção, de prestação ruim de serviços e que tem dificuldades, não só de combater as velhas doenças, como também o desafio de combater as novas. O entrevistado desta noite, no Roda Viva, é o médico José Gomes Temporão, novo ministro da Saúde. José Gomes Temporão é um reconhecido especialista em doenças infecciosas. A formação e a carreira na administração pública pesaram na escolha de seu nome como ministro da Saúde, no segundo mandato do presidente Lula.
1|14/07/2007|José Gomes Temporão|2|[Comentarista]| Carioca, 56 anos, médico, mestre em saúde pública e doutor em medicina social, José Gomes Temporão participou do movimento sanitarista no final dos anos 80, que resultou na criação do SUS, o Sistema Único de Saúde. No setor público, foi subsecretário de Saúde do estado e depois da prefeitura do Rio de Janeiro. Presidiu o Instituto Vital Brasil, a área de Tecnologia em Saúde do Instituto Oswaldo Cruz. Foi também secretário geral do Instituto Nacional do Câncer e, desde 2005, chefiava a Secretaria de Atenção à Saúde do Ministério da Saúde, de onde saiu para assumir a função de ministro. De perfil técnico e filiado, no final do ano passado, ao PMDB, Temporão teve o apoio do governador do Rio de Janeiro, Sérgio Cabral Filho , e da bancada do partido no senado. Mas não dos peemedebistas da Câmara, que queriam um deputado do partido no comando da Saúde. A disputa interna terminou na definição ministerial do presidente Lula, que deu cinco ministérios para o PMDB, incluindo o da Saúde com José Gomes Temporão. Sem contar com força política, mas apostando no seu currículo de médico sanitarista, Temporão assumiu de olho da regulamentação da Emenda 29, que há anos se arrasta no Congresso. Ela prevê que o orçamento da Saúde não pode ser menor do que o do ano anterior e deve ser corrigido conforme o crescimento do PIB, o produto interno bruto. Enquanto pensa no reforço de verbas e num pacote de ações novas para a área da saúde, José Gomes Temporão já tem pela frente assuntos polêmicos, como as restrições à propaganda de bebidas alcoólicas e um tema ainda mais delicado: a questão do aborto. A legislação atual considera o aborto crime, com pena de um a três anos de prisão. Só é permitido em casos de gravidez por estupro, ou de risco de morte para a mãe. A idéia da legalização do aborto, várias vezes já discutida e engavetada pelo Congresso, é motivo, agora, de uma proposta de plebiscito para que a sociedade se manifeste. O ministro, que defende o plebiscito, já enfrentou protestos por isso, em uma recente viagem para Fortaleza no Ceará. O protesto resumiu a posição do brasileiro, manifestada em recente pesquisa do instituto Datafolha: 65% das pessoas são contra a legalização do aborto; apenas 16% acham que a interrupção da gravidez poderia ser permitida, além dos casos de estupro ou casos de morte para a mãe. Temporão considera que o tema precisa ser melhor discutido no país, uma vez que o aborto inseguro se tornou um problema de saúde pública, a estimativa no Brasil é de um milhão de abortos clandestinos por ano, e não se pode ignorar que eles representam a terceira causa de morte materna no país.
2|14/07/2007|José Gomes Temporão|3|Paulo Markun| Para entrevistar o ministro da Saúde, José Gomes Temporão, nós convidamos Reinaldo Azevedo, articulista da revista Veja e do blog Reinando Azevedo; Cristiane Segatto, repórter especial da revista Época; Laura Greenhalgh, editora executiva do jornal O Estado de S. Paulo e editora do caderno Aliás; Laura Capriglione, repórter do jornal Folha de S. Paulo; Demétrio Weber, repórter do jornal O Globo; e Alexandre Machado, comentarista de política da TV Cultura. Também temos a participação do cartunista Paulo Caruso, registrando com seus desenhos os principais momentos e os flagrantes do programa. Boa noite, ministro.
3|14/07/2007|José Gomes Temporão|4|José Gomes Temporão| Boa noite Paulo.
4|14/07/2007|José Gomes Temporão|5|Paulo Markun| Eu queria entender porque o senhor decidiu tomar a frente essa discussão do aborto, que não é uma discussão fácil. É uma forma de, digamos assim, desviar a atenção de outras questões graves da saúde brasileira?
5|14/07/2007|José Gomes Temporão|6|José Gomes Temporão| Na realidade, não fui eu que tomei a frente dessa questão, foi a realidade que se impôs à nossa frente. É interessante lembrar um pouco como foi o contexto. No meu discurso de posse, um dos 22 pontos que eu coloquei como grandes questões, de grandes desafios, digamos assim, coloquei a questão da política de direitos sexuais reprodutivos. E, dentro dessa política, uma política de planejamento familiar, democratização de acesso aos métodos, de educação e informação. E em uma entrevista para o jornal O Dia, logo na primeira semana, dentro de uma discussão muito ampla, discuti sobre quase tudo que se pode imaginar sobre saúde pública. Houve uma pergunta específica sobre esta questão, uma repórter virou para mim e perguntou qual era a minha posição sobre o aborto. E eu coloquei que a minha posição era uma posição de abrir o debate, de um lado. E de outro lado, que eu queria falar como sanitarista, e que esta era uma questão de saúde pública importante, que afetava de perto a saúde, a vida e a morte de milhares de mulheres brasileiras. E a partir daí, o que se viu, na realidade, com essa minha colocação, o que estava coberto com um véu, e eu diria que por certo tom de cinismo da sociedade, o que aconteceu foi uma grande discussão que começou. O que demonstra que a sociedade quer discutir esta questão.
6|14/07/2007|José Gomes Temporão|7|Paulo Markun| O senhor acha que foi positivo?
7|14/07/2007|José Gomes Temporão|8|José Gomes Temporão| Com certeza. É sempre positivo.
8|14/07/2007|José Gomes Temporão|9|Reinaldo Azevedo|" Ministro, vamos então tirar o véu do cinismo. Eu me desculpo primeiro pelo chapéu, por razão médica, o senhor é médico, há de compreender. Então, vamos tirar o véu do cinismo. No debate entre o Kerry  e o Bush , na eleição dos Estados Unidos, naqueles debates que eles fazem, uma eleitora americana perguntou a ambos: ""o senhor é favorável ao aborto?"". E o Kerry disse: ""Veja bem, eu como homem público sou a favor do debate, como católico sou contra, então, eu gostaria que vocês entendessem..."". Os Estados Unidos não se tornaram uma grande nação assim. Eles se tornaram uma grande nação dizendo sim ou não, inclusive na hora de fazer guerra. Foram perguntar para o Bush e o Bush disse: ""Sou favorável ao aborto"". Então, eu faço uma questão que a grande nação americana se fez: o senhor é favorável ao aborto?"
9|14/07/2007|José Gomes Temporão|10|José Gomes Temporão| Ninguém é favorável ao aborto. Nem as mulheres que praticam, eventualmente, ou que foram levadas a praticá-lo.
