|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|05/07/1999|Manuel Castells|1|Programa gravado não permitindo perguntas de telespectadores.|Programa gravado não permitindo perguntas de telespectadores.
1|05/07/1999|Manuel Castells|2|Heródoto Barbeiro| Boa noite. Há 20 anos ele investiga os efeitos da informação sobre a economia, a cultura e a sociedade em geral. Sua obra virou referência obrigatória na discussão das transformações sociais deste final de século. Na série especial que o Roda Viva está comemorando os 30 anos da TV Cultura, o nosso convidado hoje é o sociólogo espanhol Manuel Castells. Mas antes vamos buscar um pouco da memória do Roda Viva. Vamos relembrar algumas personalidades que já discutiram aqui problemas e preocupações que cada vez mais surgem nas relações da sociedade com os meios de comunicação.
2|05/07/1999|Manuel Castells|3|[Vídeos]|
3|05/07/1999|Manuel Castells|4|Roberto Civita (presidente do Grupo Abril)| Muita gente que acha que jornalismo ou informação ou esse nosso métier  de lidar com a informação, e entretenimento, e cultura, é um negócio como qualquer outro. Não é, não é. Por duas razões, primeiro porque ele envolve uma dimensão de conteúdo que é a parte essencial. Segundo, ele envolve uma responsabilidade social enorme. Quanto maior o veículo, maior a responsabilidade.
4|05/07/1999|Manuel Castells|5|Walter Clark (presidente da Fundação Roquete Pinto)| Nós temos que usar as alavancas que a sociedade moderna permite para mudar o quadro deste país, que evidentemente ninguém pode concordar que é alguma coisa perto de alguma coisa aceitável. O fato é que há de haver uma revolução tecnológica e ela vai passar pela imagem. Esse fato, a presença desse instrumento na sociedade é um negócio que não pode ser desconsiderado.
5|05/07/1999|Manuel Castells|6|Sebastião Salgado (fotógrafo documentarista)| Eu acho que um trabalho de fotografia documentarista, que é o que eu pretendo fazer, de foto jornalismo, ele tem que estar de alguma forma ou totalmente ligado ao momento histórico que a gente está vivendo. Se eu tivesse que dar um conselho a um jovem fotógrafo que quisesse entrar nesse tipo de fotografia eu falava: “antes de entrar numa escola de fotografia, por favor, você entra numa escola de economia, de sociologia, de antropologia para você tentar ter uma compreensão da história, do momento histórico que está se vivendo, então a partir daí transformar a fotografia numa forma de vida.
6|05/07/1999|Manuel Castells|7|Washington Olivetto (publicitário)| Infelizmente neste país em contraste com a distribuição de renda toda torta, com a injustiça social campeando e com a abrangência do veiculo de comunicação, o que acontece é que muitas e muitas vezes a sua mensagem publicitária, ela atinge mais gente do que ela deveria estar atingindo, no sentido de que você não consegue segmentar a ponto de controlar com quem você está falando. Isso é uma angústia danada na cabeça do publicitário, como é na angústia do cidadão. O brasileiro gosta da publicidade e procura acreditar nela.
7|05/07/1999|Manuel Castells|8|Nizan Guanaes (publicitário)| A desigualdade me afeta e me aflige, agora, não é a propaganda que vai resolver o problema da desigualdade. Quanto ao consumismo, isso é uma coisa que realmente..... agora não cabe o papel disso, o papel de criar valores para essa sociedade cabe à educação. A publicidade não tem esse papel.
8|05/07/1999|Manuel Castells|9|[?]| O problema da publicidade é vender. É isso?
9|05/07/1999|Manuel Castells|10|Nizan Guanaes| É claro, é evidente. É vender e criar marcas, e obedecer ao bom gosto, à ética, à decência, agora o papel da publicidade é vender.
10|05/07/1999|Manuel Castells|11|Jô Soares (humorista)| As pessoas querem, às vezes, responsabilizar, dar à televisão o papel de educadora dos seus filhos, não existe isso. Parte do problema é que as pessoas passam essa responsabilidade para a televisão, que não tem. A televisão é um eletrodoméstico. Acho que deve haver uma auto-regulamentação, isso eu acho que deve haver uma auto-regulamentação, que estipule interesses da própria televisão. Vale a pena a gente comunicar esse tipo de coisa? Vale a pena a gente mostrar isso ou dizer isso? Para evitar alguns absurdos, alguns abusos que acontecem.
11|05/07/1999|Manuel Castells|12|Dias Gomes (autor de telenovelas/teatro e escritor)| O teatro tem um poder de reflexão que a televisão não tem. A televisão não é um meio propício à reflexão. Então essa missão do teatro, por exemplo, de conscientizar, na televisão ela é muito dificultosa, pelo processo mesmo em que a televisão é feito e exibido. A televisão é exibida numa sala com luz acesa, com criança chorando, cachorro latindo, campainha tocando e tal. Então você propor uma reflexão profunda sobre algum tema na televisão, você está inteiramente deslocado. No teatro você pode fazer isso. O ritual do teatro é outro.
12|05/07/1999|Manuel Castells|13|Otávio Frias Filho (diretor do jornal Folha de S. Paulo)| Com relação à televisão, eu também acho que ela é um grande adversário dos jornais e acho que a ela se acrescentam agora esses meios de informações on-line, de informação simultânea, que acho que também representa, por um outro lado, uma ameaça à subsistência dos jornais. Mas eu acho que os jornais têm muito futuro pela frente, esse formato papel deve subsistir ainda por muitos anos, eu diria provavelmente por várias décadas, se é que alguma vez ele vai desaparecer.
13|05/07/1999|Manuel Castells|14|Andrew Lipman (Instituto de Tecnologia de Massachussets – USA)| Não existe ameaça implícita a qualquer mídia existente com o advento da computação, com exceção do fato de nosso tempo ser limitado. O que se vê nos EUA é que se assiste menos TV porque as pessoas se afastaram um pouco, e esse afastamento é tanto necessário quanto ameaçador, e algo contra o qual a indústria da TV nada poderá fazer. Mas os jornais, como a TV, o telefone e o rádio, são meios que atingiram uma corda de tanta ressonância na sociedade, que é pouco provável que o jornal suma devido a qualquer outro meio. O que vai acontecer é que eles virão juntos, e se criará um novo equilíbrio entre jornal, TV, rádio e telefone. E o computador vai se tornar um participante nesse campo. E não é um grande número ainda.
14|05/07/1999|Manuel Castells|15|Heródoto Barbeiro| Essas e outras questões envolvendo informação e sociedade são temas do nosso Roda Viva de hoje com Manuel Castells. Ele é catedrático de sociologia e de planejamento urbano e regional da Universidade da Califórnia, em Broocklin, desde 1979. Já foi professor em universidades de Paris, Madri e também na América Latina. Manuel Castells já publicou 20 livros editados em 11 idiomas e acaba de lançar no Brasil, pela Editora Paz e Terra, o primeiro volume de uma trilogia baseado em 20 anos de pesquisa sobre a era digital. Este livro A sociedade em rede é uma análise da dinâmica social e econômica na era da informação. Um estudo que busca a compreensão das transformações que as novas tecnologias estão produzindo e ainda vão produzir em nossas vidas. Para entrevistar o professor Manuel Castells, nós convidamos o ambientalista Washington Novaes, consultor de jornalismo da TV Cultura de São Paulo. O jornalista Wilson Moherdaui, diretor dos jornais Informática Hoje e Telecon. Regina Meyer, professora da Faculdade de Arquitetura e Urbanismo da Universidade de São Paulo. Kátia Mello, que é repórter da revista Isto É. O cientista político Gildo Marçal Brandão, professor da Universidade de São Paulo. O jornalista Luiz Weis, articulista do jornal O Estado de S. Paulo. O sociólogo Ricardo Abramovay, professor do Departamento de Economia e do Programa de Ciência Ambiental da Universidade de São Paulo. Professor Castells, boa noite.
15|05/07/1999|Manuel Castells|16|Manuel Castells| Boa noite.
16|05/07/1999|Manuel Castells|17|Heródoto Barbeiro| Professor, inicialmente eu gostaria que o senhor contasse ao nosso telespectador o que é exatamente o chamado capitalismo informacional e qual a diferença desse capitalismo com este outro que nós estamos vivendo desde a segunda metade do século XX?
17|05/07/1999|Manuel Castells|18|Manuel Castells| É capitalismo, mas é muito diferente do que vivemos até agora. É informacional porque a geração de riqueza, através da produtividade e da competitividade de empresas, países, regiões, pessoas, depende, sobretudo, de informação e conhecimento e da capacidade tecnológica de processar essa informação e gerar conhecimento. Além do mais, é um capitalismo global pela primeira vez, realmente, na história da humanidade e que funciona em rede, quer dizer, tem uma nova forma organizacional, altamente flexível, altamente dinâmica, que, ao mesmo tempo, inclui o que vale e exclui o que não vale. É um mundo novo. Capitalista, sim, mas novo.
18|05/07/1999|Manuel Castells|19|Heródoto Barbeiro| E o que difere de todo esse capitalismo que nós vivemos após 1950?
19|05/07/1999|Manuel Castells|20|Manuel Castells| Bem, por exemplo, em termos econômicos, o capitalismo funcionava baseado em que se investia naquele que viria a ter maior taxa de lucro, nas empresas que tinham taxa de lucro. Hoje em dia, investe-se em função de qual será o aumento do valor das ações dessa empresa. Por exemplo, as empresas de software, de internet, neste momento, não ganham dinheiro. Algumas perdem, outras se mantêm, mais ou menos, mas aumentaram seu valor em 1000%, 1500%, no último ano. Com base em quê? Em que as pessoas pensam que vão aumentar de valor e, portanto, comprando hoje, terão valor amanhã. Então, estamos em um capitalismo, no qual a tecnologia gera valor e a expectativa de geração de valor dessa tecnologia acaba criando dinheiro.
20|05/07/1999|Manuel Castells|21|Washington Novaes| Professor, o senhor acha que esse capitalismo é sustentável? O último relatório das Nações Unidas sobre o desenvolvimento humano diz que o que nós temos no mundo hoje não é sustentável e não deve ser sustentado, seja pela concentração de renda que produz, seja pela concentração do consumo. 86% do consumo hoje estão apenas nos países industrializados, onde estão menos de 20% da população. E também não é sustentável pela sobrecarga sobre os recursos naturais, para estender o padrão de consumo do Primeiro Mundo hoje, do chamado Primeiro Mundo, a todo o mundo, não haveria recursos suficientes. Então diz o relatório da ONU, textualmente, “não é sustentável e não deve ser sustentado”. O senhor acha que é sustentável?
21|05/07/1999|Manuel Castells|22|Manuel Castells| Participei desse relatório da ONU; por conseguinte, minha opinião é que, em última instância, não é sustentável, mas não é sustentado por algumas centenas de anos, o que é um prazo muito longo. Creio que devemos distinguir o que é a crítica que fazemos a esse modelo capitalista da idéia de que ele vá se afundar por si mesmo. Tem fortes contradições, mas é, ao mesmo tempo, muito dinâmico. Então, por um lado, existe a possibilidade de um capitalismo que inclua, no conjunto do planeta, setores minoritários de muitas sociedades, majoritários em outras sociedades, que gerem tanto valor, tanta produtividade e tanta riqueza, que funcionem, do ponto de vista econômico, dentro de um planeta que se encolhe, dentro de um planeta em que 1/3 da humanidade, por exemplo, funcione dentro de um mundo altamente protegido, enquanto que o resto fica desprotegido e não é necessitado. Nesse sentido, há um passo da exploração à irrelevância, para boa parte do planeta. Então, eu acho que, se, neste momento, o modelo de produtividade do capitalismo informacional é tão dinâmico, é muito possível que continue se desenvolvendo com base neste setor da humanidade, excluindo, ao mesmo tempo, boa parte das pessoas, que não são interessantes. Os recursos naturais são outro problema. Mas, com os recursos naturais, de certo modo, o capitalismo informacional é menos destrutivo do que o industrialismo, tanto capitalista quanto socialista. As novas tecnologias, a curto prazo, são menos destrutivas para o meio ambiente. Creio que devemos diferenciar a crítica ética e social, que compartilho, do que é a capacidade dinâmica desse modelo, que é o modelo que criamos e é o que existe.
22|05/07/1999|Manuel Castells|23|Luiz Weis| Professor, eu gostaria de sair da economia e da ecologia por um momento para falar da política. Recentemente nós tivemos, pela primeira vez em 44 anos, eleições livres na Indonésia, com largo comparecimento. Uma semana antes das eleições da Indonésia, nós tivemos eleições na África do Sul, a segunda desde o fim do apartheid, com 35% de comparecimento. Na mesma semana das eleições na África do Sul, tomou posse na Nigéria o presidente eleito democrático. Para encurtar os exemplos, nunca tão ampla parcela da espécie humana viveu num regime democrático como agora. Nunca tantos seres humanos tiveram a oportunidade de exercer, como agora, o ato elementar da cidadania política, que é o direito de votar. E não obstante, no seu livro, o senhor afirma e eu cito, “que os sistemas políticos da atualidade estão mergulhados numa crise estrutural de legitimidade”. Professor, eu não estou entendendo o que o senhor escreveu ou não estou entendendo os fatos que me referi.
23|05/07/1999|Manuel Castells|24|Manuel Castells| Efetivamente, o grande paradoxo é que, no momento em que grande parte da humanidade, a grande maioria, na verdade, chega à democracia política, essa democracia política está se esvaziando de conteúdo e está perdendo legitimidade. Isso, por um lado. A democracia é indispensável. Creio que a democracia em países...
24|05/07/1999|Manuel Castells|25|Luiz Weis| E quais são as evidências dessa perda de legitimidade?
25|05/07/1999|Manuel Castells|26|Manuel Castells| A falta total de confiança na classe política, no mundo todo.
26|05/07/1999|Manuel Castells|27|Luiz Weis| E por que as pessoas votam?
27|05/07/1999|Manuel Castells|28|Manuel Castells| As pessoas votam contra, não a favor. As pessoas votam a favor do que lhes parece menos mau, como gesto de defesa contra o que pode ser ainda pior. E as pessoas, em muitos países, votam cada vez menos. E votam por opções diferentes das que são dos principais partidos do sistema político. Nos Estados Unidos, a grande democracia, votam, mais ou menos, 50% para presidente; para o Congresso, votam uns 40%; nas eleições locais e estaduais, votam menos de 30%. Isso, por um lado. Mas, sobretudo, a relação entre voto e legitimidade não é direta. As pessoas têm cada vez mais problemas em aceitar que sua vida possa ser resolvida pela política. Acho que é um problema fundamental. Realmente, é uma crise que não podemos permitir que continue se desenvolvendo. Mas é a constatação objetiva. A perda de confiança nos políticos, na classe política e nas instituições representativas, como forma de resolver os problemas da vida. Além de pensar que, em geral, a classe política é corrupta. Coisa que é evidentemente falsa, mas que é o sentimento majoritário de grande parte da população, em todos os países.
28|05/07/1999|Manuel Castells|29|Luiz Weis| Desde que existe política, isso não é propriamente novo. A desconfiança, o desprezo pelos políticos é uma coisa que convive com a prática política desde que o mundo é mundo. Enfim, eu não quero me prolongar nisso...
29|05/07/1999|Manuel Castells|30|Manuel Castells| Não estou de acordo, porque o que acontece hoje em dia é que a política é uma política de mídia que vive por e nos meios de comunicação. E, assim, o que se constrói nos meios de comunicação determina em grande parte, a opinião política dos cidadãos. E, como os meios de comunicação têm como norma (por ser o que vende, o que influencia) que só as más notícias são notícias, o que se está recebendo como informação política, é, sobretudo, aqueles elementos que tornam ilegítimo o exercício da política. Assim, quanto mais entramos em um mundo de informação, mais os cidadãos estão expostos a uma série de informações contra pessoas, mas do que contra projetos e, desse ponto de vista, a personalização da política leva a tornar ilegítima a política de conteúdo. Isso é novo.
