|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|25/02/2002|Especial Dengue|1|[Programa ao vivo]|
1|25/02/2002|Especial Dengue|2|Paulo Markun| Boa noite. Ele chegou ao Brasil em 1967, no estado do Pará, meio despercebido, foi alcançando outras regiões brasileiras, criando fama e medo. Hoje, 35 anos depois, tornou-se um inimigo letal e silencioso, e até o exército está sendo mobilizado na guerra contra o personagem que está hoje no centro do Roda Viva, o mosquito ou a mosquita, Aedes aegypti. Ele, ela provocou uma nova epidemia de dengue no estado do Rio de Janeiro e continua espalhando a doença de forma perigosa para outras cidades, já criando uma séria ameaça em São Paulo.
2|25/02/2002|Especial Dengue|3|[Comentarista]| Ele é pequeno, cerca de sete milímetros de comprimento e pode ser confundido com um pernilongo comum, mas observe: se ele for escuro, rajado de branco no corpo e nas patas, é o Aedes aegypti, o mosquito que voltou a infestar regiões metropolitanas criando um sério caso de saúde pública no país. Ele já fez estragos anteriormente. No começo dos anos 80, houve uma epidemia em Roraima e, em 1986, em vários estados brasileiros. Na década de 90, a doença ficou mais ou menos controlada, um pouco mais em alguns lugares, um pouco menos em outros, mas recrudesceu em 2001, especialmente no Rio de Janeiro. Há uma estimativa de que mais de cem mil pessoas foram contaminadas neste verão carioca, numa epidemia que se espalha e já é uma ameaça admitida em outras cidades, incluindo São Paulo. A infecção é transmitida pela fêmea do Aedes aegypti. Ela procura o sangue humano para fazer funcionar seu ciclo de procriação. Ao picar uma pessoa infectada, o mosquito adquire o vírus que assim vai sendo passado para outras pessoas que ele picar. Existem quatro tipos do vírus do dengue, e para nenhum deles foi desenvolvida uma vacina até agora. Quem é infectado pelo vírus tipo um só fica imune a esse tipo; se a pessoa for infectada pela segunda vez, e a infecção vier por um outro tipo de vírus, aí ocorre o dengue hemorrágico que provoca sangramentos, queda de pressão e pode ser fatal. O dengue é uma doença que engana. Inicialmente pode ser confundido com uma gripe, por causa de sintomas parecidos: febre, dor de cabeça, dor no corpo e podem surgir manchas vermelhas na pele, como se fosse sarampo ou rubéola, com alguma coceira. Em geral, em uma semana ou dez dias, a pessoa tratada corretamente melhora. Mas quando se fala de dengue hemorrágico, aí se fala de uma forma grave da doença, que está ocorrendo nessa epidemia e já provocando mortes. O alerta está se espalhando como o mosquito, mas a guerra contra o dengue se mostra difícil. O combate direto ao Aedes aegypti, em muitas cidades, é precário, faltam equipamentos e gente. Na outra frente de batalha, que é a prevenção, os resultados são lentos. O mosquito vive, preferencialmente, em áreas urbanas, prolifera-se dentro ou nas proximidades das habitações. A fêmea coloca os ovos dentro de qualquer recipiente que tenha água, mais ou menos limpa. Em geral, prefere vasos e pratos de vasos, mas pode usar também caixas d’águas, garrafas, pneus e toda espécie de objetos que possam acumular água nos jardins, quintais, calçadas, terrenos baldios etc. É nessa imensidão de imóveis, lajes, telhados, terrenos, lixo, água empoçada de todas as formas e quantidades que está o ambiente ideal para a existência e a procriação do mosquito do dengue. O inimigo tornou-se poderoso porque encontrou o que precisava: concentração urbana e descuido ambiental. Um desafio para as políticas de saúde e para a cidadania.
3|25/02/2002|Especial Dengue|4|Paulo Markun| Enquanto estava passando essa reportagem aí que situa o problema, eu já recebi aqui a informação preliminar, que esclareceu que na verdade são admitidas as duas formas do vernáculo: tanto o dengue para o vírus quanto a dengue para a doença. Então se a gente falar aqui o dengue ou a dengue ninguém vai estar falando errado. E o Roda Viva desta noite é um programa especial, e o nosso objetivo aqui é debater as questões que envolvem saúde pública, combate ao mosquito, prevenção, enfim, um debate sobre o dengue ou sobre a dengue. E nós convidamos para isso o médico infectologista Marcelo Burattini, professor livre- docente de infectologia da Universidade Federal de São Paulo, Unifesp, e da USP, Universidade de São Paulo. Está presente também o médico sanitarista, Mauro Marzochi, subsecretário municipal de saúde da cidade do Rio de Janeiro, membro do comitê de doenças parasitárias da Organização Mundial de Saúde, a OMS, presidente da Sociedade Brasileira de Parasitologia. Participa do programa Mônica Teixeira, jornalista da TV Cultura, editora da seção “Observando a Medicina” da Revista Latino-Americana de Psicopatologia Fundamental; participa ainda do Roda Viva o médico Eduardo Massad, vice-diretor e professor da Faculdade de Medicina da USP, autor de estudos sobre dengue e febre amarela em áreas urbanas. Está conosco ainda Aureliano Biancarelli, repórter na área de saúde do jornal Folha de S. Paulo, autor do livro Cirurgia em Campo Aberto, da editora Brasiliense; o médico João Yunes, ex-secretário de saúde do estado de São Paulo na gestão Franco Montoro, diretor da Faculdade de Saúde Pública da USP e representante do Brasil no Conselho Executivo da Organização Mundial de Saúde, a OMS. E finalmente o médico epidemiologista Jarbas Barbosa, diretor do Centro Nacional de Epidemiologia da Funasa, Fundação Nacional de Saúde. Eu queria começar colocando em discussão a seguinte questão que hoje até tem, nos principais jornais aqui de São Paulo, na Folha de S. Paulo e no  Estado , posições absolutamente antagônicas assumidas por especialistas no assunto. No jornal O Estado de S. Paulo, José Marcos Ribeiro que trabalha há seis anos no National Institutes of Health em Bethesda nos Estados Unidos, e que já foi da Escola de Saúde Pública de Harvard e da Universidade do Arizona, diz que é possível erradicar o mosquito Aedes aegypti, e citou que Cuba, por exemplo,  teve um certo sucesso no combate, no controle da dengue e que no tempo de Vargas, o Brasil erradicou. E o professor titular Marcos Boulos, da Faculdade de Medicina da USP, diz na Folha de S. Paulo que é inviável erradicar o Aedes aegypti, que não há nem uma possibilidade concreta. Então, como a gente está falando de um combate contra um inimigo tão poderoso, tão silencioso, eu queria saber dos senhores o seguinte: afinal de contas, é possível erradicar, não é possível, nós vamos ter que conviver com esse problema permanentemente , como é que é? Quem se habilita?
4|25/02/2002|Especial Dengue|5|Eduardo Massad| Eu acho que é possível uma eliminação local. Eu acho que o José Marcos Ribeiro quis dizer, na entrevista dele, é que é possível uma eliminação local por um período, dentro de um período razoavelmente curto. E o que o professor Boulos diz é que é difícil a erradicação, no sentido mais amplo da palavra, que seria a erradicação definitiva do mosquito.
5|25/02/2002|Especial Dengue|6|Paulo Markun| Como já aconteceu no Brasil.
6|25/02/2002|Especial Dengue|7|Eduardo Massad| É, como já aconteceu no Brasil. Na verdade, também foi um caso de eliminação, senão ele não teria voltado. Quer dizer, erradicação é, como se diz, da varíola. Agora o que é importante salientar é que não é necessário erradicar o mosquito para controlar a doença. Basta que você o mantenha em densidade, ou seja, relação número de mosquito por habitante abaixo de um certo limiar, ou seja, um valor abaixo do qual a doença não se mantém. Isso é uma coisa já bastante bem conhecida, há quase cem anos que já se demonstrou essa possibilidade, para a malária, por exemplo. O que é preciso é saber fazer essa conta para cada localidade de acordo com a intensidade da transmissão da doença.
7|25/02/2002|Especial Dengue|8|Paulo Markun| Imagino que não há divergências na mesa sobre isso?
8|25/02/2002|Especial Dengue|9|Marcelo Burattini| Não, eu gostaria de lembrar, inclusive, que o Brasil mudou muito da época de Vargas, década de trinta e quarenta para hoje. Naquela época a população brasileira era eminentemente rural, nós tínhamos um núcleo urbano de 35, 40% da população. Hoje a população brasileira é eminentemente urbana. Nós temos várias grandes cidades com uma densidade de domicílios e uma condição ambiental em torno intradomiciliar e peri-domiciliar extremamente favorável à replicação do mosquito.
9|25/02/2002|Especial Dengue|10|Paulo Markun| Quer dizer, vamos só explicar, dentro da casa e em volta?
