|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|06/04/1998|Ronaldo Sardenberg|1|Matinas Suzuki| Boa noite. No programa de hoje nós vamos conversar sobre os projetos estratégicos para o Brasil. No centro do Roda Viva desta noite, o secretário de Assuntos Estratégicos, embaixador Ronaldo Mota Sardenberg.
1|06/04/1998|Ronaldo Sardenberg|2|[Inserção de vídeo] [Imagens de Ronaldo Sardenberg em entrevistas, de sua atuação nas Nações Unidas, de tropas da ONU, da antiga União Soviética, de Fernando Henrique Cardoso etc. Narração de Valéria Grillo.]| 
2|06/04/1998|Ronaldo Sardenberg|3|Ronaldo Mota Sardenberg, 57 anos, nasceu em Itu, no interior de São Paulo. Filho de militar, formou-se em direito e iniciou a carreira de diplomata em 1964. Na década de [19]70, serviu como secretário na missão brasileira na ONU [Organização das Nações Unidas]. Em [19]85 e [19]89, ocupou a embaixada do Brasil em Moscou, onde testemunhou o começo do fim da União Soviética e da chamada Guerra Fria. Depois chefiou a embaixada em Madri e representou o Brasil durante quatro anos na ONU. Em [19]93, Ronaldo Sardenberg assumiu a presidência do Conselho de Segurança das Nações Unidas. A ONU [então] mantinha forças de paz em 17 países e Sardenberg alertou em entrevista|" ""Não existirá paz duradoura no mundo se persistirem as distorções econômicas."". Em 95, tomou posse como secretário de Assuntos Estratégicos do governo Fernando Henrique. Sua missão: pensar o Brasil do século XXI. Ele fixou o ano 2020 como meta e prega uma política de desenvolvimento sustentável, principalmente para a região amazônica. Ronaldo Sardenberg considera fundamental fortalecer o Mercosul e defende o modelo de regionalismo aberto, sem protecionismos, levando em conta a globalização da economia."
3|06/04/1998|Ronaldo Sardenberg|4|[fim do vídeo]|
4|06/04/1998|Ronaldo Sardenberg|5|Matinas Suzuki| Bem, para entrevistar o embaixador Ronaldo Sardenberg nós convidamos esta noite o jornalista Luciano Suassuna, redator-chefe da revista IstoÉ; o jornalista Marcelo Beraba, editor-executivo do Jornal do Brasil; o economista Roberto Giannetti da Fonseca, presidente da Trading Selects; o coronel Geraldo Cavagnari, pesquisador do Núcleo de Estudos Estratégicos da Universidade de Campinas; o cientista político José Augusto Guilhon de Albuquerque, coordenador do Núcleo de Relações Internacionais da Universidade de São Paulo e o advogado Antônio Luiz Sampaio de Carvalho, consultor da área de mineração. O Roda Viva é transmitido em rede nacional para todos os estados brasileiros e também para Brasília. Se você quiser participar deste programa, faça perguntas pelo telefone 011 252-6525,  011 252-6525; se você preferir o fax, o nosso número é 011 3874-3454, e o nosso endereço na internet é rodaviva@tvcultura.com.br. Boa noite, embaixador Ronaldo Sardenberg.
5|06/04/1998|Ronaldo Sardenberg|6|Ronaldo Sardenberg| Boa noite.
6|06/04/1998|Ronaldo Sardenberg|7|Matinas Suzuki| Muito obrigado pela sua presença no Roda Viva desta noite. Embaixador, o Brasil é... o governo brasileiro tem na Amazônia, enxerga na Amazônia uma das suas áreas estratégicas, o senhor mesmo escreveu bastante sobre isso, mas, no entanto, não falta quem tenha acusado o governo brasileiro de omissão, de descaso e uma série de outras coisas, nesse recente episódio do incêndio na Amazônia. Qual é a posição do senhor com relação a essas críticas?
7|06/04/1998|Ronaldo Sardenberg|8|Ronaldo Sardenberg| Olha, a primeira vez que o governo federal recebeu um apelo no sentido de intervir na questão foi no dia 9 de março - eu até sei que foi esse dia porque é o dia de aniversário de uma das minhas filhas -, e interveio imediatamente. De maneira que eu acho que as críticas são profundamente exageradas. Eu acho também que, hoje, por exemplo, nos jornais está indicado que a missão da ONU que esteve visitando o Brasil, ainda está aqui, na realidade, chegou à conclusão que os danos causados pelo incêndio são da ordem de 80% inferiores ao que o governo do estado de Roraima propalou. Isso não quer dizer que não tenha havido dano, mas houve uma mobilização, sim, e em tempo razoavelmente rápido. É claro que as deficiências ficaram também patentes e que são um estímulo para que se possa, mais adiante, promover... mais adiante e no imediato, promover o reequipamento no Brasil com vistas a... e treinamento, com vistas a debelar esse tipo de calamidade.
8|06/04/1998|Ronaldo Sardenberg|9|Luciano Suassuna| Embaixador, o senhor disse que assim que foi provocado o governo brasileiro reagiu e interveio. A questão é que o fogo já estava lá há mais de um mês, ou dois meses, então fica sempre aquela pergunta, quer dizer, quem devia ter agido primeiro? O fogo, numa área tão estratégica como essa para o Brasil, envolve tantos interesses e populações desassistidas ,como os ianomâmis etc, esse fogo, ele é municipal, estadual ou federal?
9|06/04/1998|Ronaldo Sardenberg|10|Ronaldo Sardenberg| Em sucessão, ele é municipal, estadual e federal, precisamente, na medida em que se agrava. Eu lhe diria também que é preciso ter em mente que uma coisa é floresta, outra coisa é savana. E o fogo na savana é bastante conhecido. É um fenômeno anual, que serve inclusive para recuperar a terra, retirar a acidez da terra e permitir a plantação. Já na floresta, o que aconteceu com as florestas foi a primeira vez na história que acontece. O único outro exemplo de fogo florestal propriamente dito, desse porte,  em Bornéu, há vários anos atrás. Na Amazônia nunca tinha acontecido.
