|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|07/03/2005|Tarso Genro|1|[programa ao vivo]|
1|07/03/2005|Tarso Genro|2|Paulo Markun| Boa noite. A proposta da nova lei do ensino superior brasileiro entra na reta final do debate. A idéia da reforma universitária, cercada de polêmicas e críticas, reabre a discussão sobre qualidade e responsabilidade nas universidades públicas e privadas. O Roda Viva entrevista esta noite o ministro da Educação, Tarso Genro. Ele é o responsável pelo projeto da reforma que busca novas regras para aumentar a qualidade e a inclusão social no ensino universitário.
2|07/03/2005|Tarso Genro|3|[inserção de vídeo]|
3|07/03/2005|Tarso Genro|4|Narração de Valéria Grillo| Gaúcho de São Borja, advogado com especialização em direito trabalhista, Tarso Genro entrou na vida pública em 1968 como vereador pelo MDB em Santa Maria. Em 1986, já no PT, foi deputado federal, depois vice-prefeito e duas vezes prefeito de Porto Alegre. Em janeiro de 2004, estava na Secretaria do Conselho de Desenvolvimento Econômico e Social quando foi chamado pelo presidente Lula para o Ministério da Educação. Substituiu Cristovam Buarque  com uma missão definida: conduzir a reforma universitária proposta pelo governo. Após meses de debates e formulações, o ministro apresentou a versão preliminar do projeto, que provocou polêmica e reações de todo tipo. O Jornal da Cultura, na semana passada, entrou na discussão com uma série especial de reportagens sobre um tema que, há mais de três décadas, não tinha um debate tão caloroso. Desde a criação das primeiras universidades no Brasil, no começo do século XX, o sistema de ensino superior brasileiro teve apenas duas grandes reformas: na década de 30, com Getúlio Vargas, e em 1968, durante o regime militar, que originou o modelo em vigor até hoje, o qual está carregado de problemas. As universidades federais, por exemplo, sofrem com o financiamento descontínuo; os salários dos professores são baixos; falta pessoal; planos de carreira; e são poucos os estudantes que têm acesso. As universidades privadas, por outro lado, tiveram crescimento desenfreado nos últimos dez anos. Representam hoje 88% do total de instituições; as públicas são 12%. As particulares têm 70% das vagas; as públicas, apenas 30%. Apesar dessa expansão na área privada, só 9% dos jovens brasileiros entre 18 e 24 anos chegam ao ensino superior. Na Argentina, esse percentual é de 32%; nos Estados Unidos, 50%; e no Canadá, 62%. O projeto da reforma pretende reverter esse quadro, ampliando a participação do setor público no ensino superior, criando novas metas de qualidade e enquadrando universidades públicas e privadas em um único sistema de ensino superior. O texto do anteprojeto está publicado na página do Ministério da Educação na internet: www.mec.gov.br. São cem artigos, muitos deles polêmicos,  a questão das cotas, por exemplo. As universidades públicas deverão reservar 50% das vagas para alunos que fizeram o ensino médio na rede pública; estudantes negros, pardos e índios devem ocupar essas vagas, na mesma proporção em que participam das populações onde vivem. A cota nas universidades privadas é de 10% e, em troca, elas obtêm isenções de impostos. Nas instituições filantrópicas, 20%. O MEC  prevê que 360 mil estudantes seriam beneficiados. Pela proposta, as universidades federais terão mais recursos; a verba do MEC para o ensino superior sobe de 63% para 75%. O orçamento não poderá ser cortado de um ano para o outro. E as despesas com aposentados vão para a conta da Previdência, não mais da educação. As federais também poderão decidir como gastar o dinheiro, desde que aprovem no MEC um planejamento estratégico. Para o setor privado, uma das idéias é ter critérios mais rígidos para credenciamento de universidades. E o dono estrangeiro não poderá ter mais que 30% do capital da universidade com fins lucrativos. Novas universidades só poderão ser criadas com o mínimo de 12 cursos em pelo menos três áreas, e precisam de reconhecimento e avaliação positiva do MEC. Haverá descredenciamento onde faltar excelência em ensino e pesquisa. O anteprojeto também prevê a criação de conselhos comunitários, que vão opinar e avaliar o desempenho da universidade. As polêmicas e as críticas que levaram o ministro Tarso Genro a um debate com o seu antecessor Cristovam Buarque e com Paulo Renato Souza, ministro da Educação do governo Fernando Henrique, também fizeram o ministro estender o prazo para sugestões. Até julho, é possível que o anteprojeto seja levado ao Congresso, onde a reforma universitária certamente deverá enfrentar uma nova batalha.
4|07/03/2005|Tarso Genro|5|Paulo Markun| Para entrevistar o ministro da Educação Tarso Genro, nós convidamos Lisandra Paraguassu, repórter do jornal O Estado de S. Paulo; Mônica Teixeira, editora especial de saúde, ciência e tecnologia da TV Cultura; Paulo Gomes Cardim, vice-presidente da Confederação Nacional dos Estabelecimentos de Ensino e membro da coordenação do Fórum Nacional da Livre-iniciativa na Educação; Antônio Góis, repórter do jornal Folha de S.Paulo; Gustavo Petta, presidente da UNE, União Nacional dos Estudantes; e Maria Helena Guimarães de Castro, ex-presidente do Instituto Nacional de Estudos e Pesquisas Educacionais, ex-secretária de Ensino Superior e ex-secretária-executiva do Ministério da Educação. Atualmente, Maria Helena é secretária estadual de Desenvolvimento Social de São Paulo. Na nossa platéia, aqui no estúdio, acompanham a entrevista os seguintes convidados: Hermes Ferreira Figueiredo, presidente do Sindicato das Entidades Mantenedoras de Estabelecimentos de Ensino Superior do Estado de São Paulo; Fernando Leme do Prado, presidente da Anet, Associação Nacional de Educação Tecnológica; Gabriel Ferraz, presidente do Centro Acadêmico da Faculdade de Economia e Administração da USP; Alexandre Costa, assessor de imprensa do Ministério da Educação; Renata Lemos, presidente da União Estadual dos Estudantes de São Paulo; Gilberto Bercovitch, professor do Mackenzie e da Faculdade de Direito da Universidade de São Paulo; Gisela Wajskop, diretora do Singularidades, Instituto Superior de Educação de São Paulo; Sergio Tiezzi, assessor de comunicação da Secretaria Estadual de Assistência e Desenvolvimento Social de São Paulo; e Sérgio Augusto Malacrida, pró-reitor do Centro Universitário Belas Artes de São Paulo. O Roda Viva é transmitido em rede nacional de TV pela Rede Pública para todos os estados brasileiros e também para Brasília. Boa noite, ministro.
5|07/03/2005|Tarso Genro|6|Tarso Genro| Boa noite, Markun.
6|07/03/2005|Tarso Genro|7|Paulo Markun| Eu acho que a gente aqui, de alguma forma, resumidamente, apresentou na matéria de abertura os pontos centrais...
7|07/03/2005|Tarso Genro|8|Tarso Genro| Bem apresentados.
8|07/03/2005|Tarso Genro|9|Paulo Markun| ...da reforma proposta. Então, eu queria já partir para o bate-bola, perguntando para o senhor o seguinte: o senhor acredita que será possível aprovar essa reforma no Congresso Nacional, sabendo-se que muitos dos interesses contrariados, que hoje reclamam pela mídia, terão lá muito mais força e condições de convencer parlamentares a votar contra esse ou aquele ponto da reforma?
9|07/03/2005|Tarso Genro|10|Tarso Genro| Eu não sei se terão mais força lá, sinceramente, e vai depender do processo de diálogo que estamos travando. Se nós chegarmos a algumas consensualidades importantes na regulação do sistema, na sua integração, na valorização da universidade pública, estrategicamente, novos marcos para as instituições não estatais, se chegarmos a esse acordo mínimo, nós chegaremos ao Congresso Nacional em julho, ou logo depois do recesso, com boas possibilidades de aprovação.
