|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|25/06/2007|Debate sobre Classificação Indicativa|1|Paulo Markun| Boa noite. Desde o fim do regime militar e da censura no Brasil, o país enfrenta com dificuldade o debate sobre como limitar o acesso aos conteúdos de programas de televisão, filmes e espetáculos e como fazer a classificação indicativa de obras audiovisuais por faixa etária. Quarta-feira próxima, dia 27, é o prazo final para uma tomada de decisão a respeito das novas regras sobre classificação indicativa na televisão. A idéia do governo de tornar a classificação mais rígida reabriu a polêmica sobre o assunto. Emissoras comerciais de televisão reivindicam a auto-regulação enquanto outras entidades alertam que o controle sobre a programação de TV no Brasil ainda é muito frágil. O centro do Roda Viva esta noite expõe a questão da classificação de conteúdos audiovisuais por idade e o estágio do atual debate em torno do assunto. Qual o papel das emissoras, do governo, da sociedade nesse controle e como ele pode ser estabelecido. É isso que vamos discutir com uma bancada de especialistas. O Roda Viva começa num instante.
1|25/06/2007|Debate sobre Classificação Indicativa|2|[intervalo]|
2|25/06/2007|Debate sobre Classificação Indicativa|3|Paulo Markun| A portaria 264 do Ministério da Justiça que reajusta os termos da classificação indicativa na TV deveria entrar em vigor justamente no dia 13 de maio, mas o governo federal adiou a implantação para atender um pedido das emissoras de televisão. Na proposta apresentada, o governo resolveu adotar regras mais rigorosas do que as medidas em vigor há sete anos.
3|25/06/2007|Debate sobre Classificação Indicativa|4|[Vídeo comentado]| A classificação indicativa é estabelecida segundo os temas: sexo, drogas, violência e de acordo com o grau de cada um desses itens. E a proposta pretende tornar os critérios de classificação mais objetivos. A categoria especialmente recomendada para crianças e adolescentes é a novidade que consta na portaria. O símbolo verde com a letra L significa que o programa é livre para todos os públicos em qualquer horário. O programa recebe a classificação azul, caso não seja recomendado para menores de 10 anos por conter restrições, por exemplo, por linguagem obscena ou insinuações de consumo de drogas. Já o programa identificado pela cor amarela não é recomendado para menores de 12 anos por ter cenas de agressão física ou verbal, nudez opaca ou velada, sem nu frontal e só pode ser vinculada a partir das oito da noite. O laranja significa que o programa não é recomendado para menores de 14 anos por apresentar, entre outros, assassinato ou homicídio, nudez nítida, mas sem nu frontal e só pode passar na TV a partir das nove da noite. O vermelho não é recomendado para menores de 16 anos por conter cenas de estupro, tortura, mutilação, abuso sexual, exploração sexual ou suicídio, além de nudez completa, bem como cenas que envolvam crianças ou adolescentes com drogas, e só é liberado a partir das dez da noite. O programa classificado com a cor preta não é recomendado para menores de 18 anos por conter violência repetida dos itens listados na categoria anterior e também sexo explícito ou associado à promiscuidade e consumo de drogas. Esse programa só pode ir ao ar a partir das 23 horas. O manual elaborado pelo Ministério da Justiça exige que o símbolo seja padronizado, maior do que o utilizado atualmente e fique exposto mais tempo na tela. E pelas novas regras, as TVs deverão dizer os motivos que levaram o programa a receber tal classificação. A questão do fuso horário também foi avaliada pelo governo, programas transmitidos às nove da noite no Rio de Janeiro ou São Paulo não poderão ir ao ar ao mesmo tempo, ou seja, às seis da tarde em estados como o Acre, como acontece atualmente durante o horário de verão. A nova portaria cria mecanismos para que as TVs que não cumpram o horário determinado sejam punidas. O Departamento de Justiça e Classificação fará o monitoramento da programação das emissoras. Além da programação na TV, a entrada em cinemas e espetáculos também sofrerá alteração a partir da publicação da Portaria do Ministério da Justiça.
4|25/06/2007|Debate sobre Classificação Indicativa|5|Paulo Markun| Para debater sobre a classificação indicativa, nós convidamos José Gregori, ex-ministro da Justiça e presidente da Comissão Municipal de Direitos Humanos de São Paulo; Demétrio Magnoli, geógrafo, especialista em relações internacionais e editor do jornal Mundo, Geografia e Política Internacional. Convidamos também José Roberto Whitaker Penteado, jornalista, diretor do Instituto Cultural ESPM - Escola Superior de Propaganda e Marketing. Está conosco também Guilherme Canela, cientista político e coordenador de relações acadêmicas da Andi, Agência de Notícias da Infância. Participa ainda Walter Vieira Ceneviva, advogado e consultor jurídico da Abra, Associação Brasileira de Rádio Difusores e José Eduardo Romão, advogado, diretor do Dejus, Departamento de Justiça Classificação Títulos e Qualificação do Ministério da Justiça. Completa o nosso grupo, Antonio Cláudio Ferreira Neto, advogado e consultor da Abert . Nós também temos a participação do cartunista Paulo Caruso, registrando em seus desenhos os momentos e flagrantes do programa. Boa noite, eu queria começar com uma pergunta para todos os participantes pedindo que eles respondam em um minuto, que é a questão seguinte: a classificação indicativa é censura? E eu começo com o José Eduardo Romão que, afinal de contas, é do departamento encarregado de proceder a esta classificação.
5|25/06/2007|Debate sobre Classificação Indicativa|6|José Eduardo Romão| Classificação não é, nunca foi e nem nunca poderá ser censura. Eu acho que a oportunidade que o debate nos oferece nesta Roda Viva vai demonstrar que há incompreensões, há ruídos e essa impossibilidade da classificação pode se revelar censura ou significar censura, eu tenho certeza que vai ficar aqui demonstrada. Por isso quero louvar a iniciativa da TV Cultura de promover o debate, registrando que o espaço público, o campo público das televisões tem garantido que a classificação, que um tema de relevância pública seja discutido, até mesmo debatido pelas emissoras comerciais, com exceção da MTV, fazem a crítica ou sustentam que se trata de censura. Só mesmo na TV pública as emissoras comerciais têm conseguido debater o tema da classificação indicativa. Louvo a iniciativa da Rede Cultura e tenho certeza que o programa vai nos ajudar a entender por que não é censura.
6|25/06/2007|Debate sobre Classificação Indicativa|7|Paulo Markun| Antonio Cláudio.
7|25/06/2007|Debate sobre Classificação Indicativa|8|Antonio Cláudio Ferreira Neto| Boa noite, Markun, boa noite demais componentes da mesa, jornalistas presentes, a classificação não deveria ser censura. Esta é uma daquelas matérias em que o “juridiquês” não esconde a verdade dos fatos, a Constituição diz: “compete à União classificar para fins indicativos a programação das emissoras de rádio e televisão”. Entretanto o Ministério da Justiça baixou uma portaria que mantém a regra que já vinha na portaria anterior que impõe horários para exibição dos programas de rádio e televisão, especificamente de televisão. Diz que é terminantemente vedado, proibido às emissoras exibirem os programas fora do horário determinado. Essa, sem dúvida nenhuma, é uma forma de censura incompatível com a Constituição Federal que garante a plena liberdade de expressão e não permite qualquer forma de intromissão na criação artística. De forma que este programa, sim, vai ser muito importante para que se estabeleça aqui a verdade dos fatos.
8|25/06/2007|Debate sobre Classificação Indicativa|9|Paulo Markun| Guilherme.
9|25/06/2007|Debate sobre Classificação Indicativa|10|Guilherme Canela| Boa noite a todos e a todas. Acho que, repito as palavras do Romão e tenho certeza que do Antonio Cláudio, que me antecederam, que é muito importante a gente poder debater isso aqui. Liberdade de expressão se trata disso, de nas democracias tentar atingir o consenso possível e dentro do não possível, quais são as regras que atingem, que satisfazem o estado democrático de direito. Então é claro que a classificação indicativa, na nossa opinião, não é censura. Agora a grande questão é: como, então, a gente define isso. E aí, nesse pouco tempo, eu queria só lembrar uma questão: se a gente olha para todas as democracias mais consolidadas, há na legislação deste país claramente restrição de horários para conteúdos que possam prejudicar o desenvolvimento integral das crianças e dos adolescentes. Para falar de uma coisa que abarca várias democracias ao mesmo tempo, a normativa da União Européia, do Conselho de Ministros da União Européia, a Televisão sem Fronteiras  estabelece que esses países devem restringir o acesso de crianças e adolescentes através dos conteúdos televisivos, a partir de restrição de horários. Então a classificação indicativa se trata única e exclusivamente de uma coisa: cumprir os direitos humanos de crianças e adolescentes estabelecidos na Convenção Internacional dos Direitos da Criança e do Adolescente e espero que o debate possa deixar isso mais claro.
10|25/06/2007|Debate sobre Classificação Indicativa|11|Paulo Markun| Walter Ceneviva.
11|25/06/2007|Debate sobre Classificação Indicativa|12|Walter Vieira Ceneviva| Obrigado, presidente, pelo convite, o debate é fundamental para separar o joio do trigo. É evidente que classificação indicativa não deveria representar censura, todavia a classificação indicativa que está estabelecida na portaria 264 do ministro da Justiça é uma tentativa grave, é uma tentativa importante de estabelecer a censura na televisão e ela é grave. É importante porque ela emprega uma palavra que em “juridiquês” significa obrigatória. A portaria implica em que quem escolhe o horário dos programas de televisão é o ministro da Justiça. Quando o ministro da Justiça for alguém qualificado, ou tiver alguém qualificado como é o caso do doutor Romão na sua equipe, nós estaremos bem. Quando o ministro da Justiça for, digamos, um Armando Falcão , cuja melhor contribuição por direito foi dizer que não tinha nada a declarar, aí então o Brasil e a televisão brasileira em liberdade de expressão estarão numa situação gravíssima. O ministro José Gregori cumpriu lindamente a sua missão como ministro da Justiça. Enquanto estivéssemos na mão de um ministro como ele, estaríamos bem.Todavia é rigorosamente inconstitucional como está na portaria que a classificação indicativa, ao invés de indicar aos pais, ao invés de recomendar, como diz a Constituição no Brasil, qual o horário mais adequado para exibição de um programa de televisão, a portaria impõe um horário, a portaria estabelece o horário, e é preciso que nós nos ponhamos contra essa interferência do ministro da Justiça na organização da programação da televisão no Brasil.
12|25/06/2007|Debate sobre Classificação Indicativa|13|Paulo Markun| José Gregori.
13|25/06/2007|Debate sobre Classificação Indicativa|14|José Gregori| Olha, eu acho, depois do meu boa noite para todos, eu acho que não tem similitude uma coisa com outra. Eu sou o autor da portaria que, de certa maneira, é a raiz da portaria atual, e fiz o que fiz com alma leve do ponto de vista de que a Constituição atual coloca de um lado, absolutamente proibido a censura, quer dizer, é um dogma da democracia não haver censura. Mas, por outro lado, ela coloca que os programas de televisão, diversões públicas e a questão de também filmes precisam ter um regramento mínimo. E foi baseado nesses dispositivos da Constituição que eu estabeleci, há sete anos atrás, uma portaria e que em nenhum momento, me parece, que tem qualquer parentesco com a censura. A censura é por ato de império, de violência do Estado, você entrar na decisão de um autor e querer, de certa maneira, ou modificar totalmente ou negar a possibilidade dele expressar a sua opinião. Não é isso que ocorre, quer dizer, não há nenhuma interferência do Estado na liberdade de criação a quem faz o programa. Quer dizer, se ele quiser matar os Sete Anõezinhos e a Branca de Neve, ele pode fazer, agora não pode fazer em todos os horários, tem certos horários em que ele não pode exibir essa obra da sua criação.
14|25/06/2007|Debate sobre Classificação Indicativa|15|Paulo Markun| Demétrio Magnoli.
15|25/06/2007|Debate sobre Classificação Indicativa|16|Demétrio Magnoli|" Bem, o Brasil, a política brasileira tem vários problemas, mas um deles não é a falta de criatividade. No Brasil se chamou há pouco tempo, “caixa dois” de recursos não contabilizados, e agora se chama censura de classificação indicativa. É criativo, mas não muda a essência das coisas. O problema não é regulamentar o que passa na TV, isso deve ser regulamentado, isso é óbvio, todo mundo aqui concorda com isso. O problema é quem tem o direito de regulamentar e quem tem o direito de proibir. O problema é quando o Estado se arroga o direito de proibir que uma determinada obra passe num determinado horário. Esse é o ponto onde se encontra a censura. Então, evidentemente, a classificação chamada indicativa, por uma ironia e por um eufemismo, é nitidamente censura, mas ela é mais do que isso, ela não é apenas censura. O vasto manual da classificação indicativa, uma imensa ""bíblia"" com dezenas e dezenas de páginas, revela que o Estado brasileiro, que não consegue realizar a contento a missão do Estado, que é administrar as coisas, resolveu se entregar àquilo que não é missão do Estado, que é administrar os espíritos. O problema do que nós estamos vivendo não é apenas, embora isso seja importante, o poder que o Estado se arroga de proibir certa coisa de passar em certo horário. O problema é que o Estado está dizendo o que é bom e o que é ruim do ponto de vista da cultura, ou seja, o Estado resolveu ter opiniões culturais, e é preciso separar bem as coisas. O Estado tem o monopólio da força legítima e é exatamente por isso que ele não deve se meter na cultura. O Estado deve pagar educação pública, mas não deve educar. O Estado deve viabilizar a situação de bens culturais, mas não deve fabricar bens culturais. E é essa tentativa de educar, de fabricar bens culturais, de tutelar culturalmente os brasileiros que aparece aqui. É isso que eu pretendo demonstrar no programa."
16|25/06/2007|Debate sobre Classificação Indicativa|17|Paulo Markun| José Roberto.
