|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|12/12/1988|Vladimir Palmeira|1|Jorge Escosteguy| Boa noite, estamos iniciando mais um Roda Viva. Este programa é transmitido ao vivo pela rádio Cultura AM e pelas Televisões Educativas da Bahia, Piauí, Porto Alegre, e TV Cultura de Curitiba, e ainda retransmitidas pela TVs Educativas de Mato Grosso do Sul, Minas Gerais, e Espírito Santo. O convidado do Roda Viva esta noite é o deputado Vladimir Palmeira, do Partido dos Trabalhadores  do Rio de Janeiro.  Para esta noite convidamos os seguintes jornalistas: Luiz Gonzales, editor de projetos especiais da TV Globo; Fernando Granato, repórter de política do jornal O Estado de S. Paulo; João Batista Natalio; repórter de política do jornal Folha de S. Paulo; Terezinha Lopes, repórter da sucursal paulista do jornal O Globo; Marco Damiani, coordenador da editoria de política da sucursal paulista do Jornal do Brasil; Ricardo Carvalho, jornalista da produtora Argumento; William Waack, secretário de redação do Jornal da Tarde; Alex Solnik, repórter do jornal Folha da Tarde; e o cartunista Paulo Caruso também está entre nós, para registrar os momentos do Roda Viva. Vladimir Palmeira é alagoano, tem 44 anos, foi líder estudantil em 1968, como presidente da União Metropolitana dos Estudantes  do Rio de Janeiro. Preso no Congresso de Ibiúna, foi um dos 15 presos políticos trocados pelo embaixador americano Charles Elbrick . É hoje deputado federal pelo Partido dos Trabalhadores do Rio de Janeiro. Deputado hoje, nesse mês comemora-se vinte anos do AI-5. Entre os motivos que geraram o AI-5 estavam os protestos, as manifestações estudantis no Rio de Janeiro. Disse-se que elas provocaram a edição da AI-5. Há quem diga, contudo, que isso foi apenas um pretexto, que a linha dura dos militares já queria produzir uma espécie de golpe dentro do golpe de 1968. Qual é a sua visão hoje desses acontecimentos de há vinte anos?
1|12/12/1988|Vladimir Palmeira|2|Vladimir Palmeira| Bom, eu não quero dizer os culpados pelo AI-5. A causa do ato 5 foi a vontade do poder dos militares. De vez enquanto há no Brasil uma tentativa de dizer que os golpes são causados pelos civis, pela conturbação social – na verdade é uma tradição de intervenção do poder militar. Naquele momento, o movimento estudantil, o discurso do Márcio , os pequenos movimentos operários que existiam serviram mais de pretexto – não só de pretexto imediato, havia de fato uma luta, a sociedade começara a se politizar – mas, sobretudo  por um acerto de contas entre as próprias classes dominantes. Quando você observa a lista de cassações, quando você vê que líderes expressivos, quando os lideres tradicionais foram presos, você vê que eles queriam dar esse golpe há muito tempo e não conseguiram, porque nós tínhamos uma Constituição outorgada, embora aprovada pelo Congresso Nacional – mas um Congresso castrado. Eles fizeram um acerto entre eles mesmos, de forma que eles limparam o aparelho do Estado dos antigos políticos, dos partidos tradicionais, e começaram a reorganizar a máquina do Estado para aquilo que eles consideravam mais conveniente, o que facilitou o autoritarismo absoluto  a implantação do Estado de exceção. Dois: uma política econômica como realmente eles queriam, excludente e em prejuízo aos trabalhadores, e um crescimento econômico conquistado às custas realmente de uma distribuição de renda extremamente desigual e inconvenientemente vinculado aos recursos internacionais, que terminaram dando no endividamento que o Brasil tem até hoje. Então a principal razão foi mesmo a mudança dentro do próprio aparelho do Estado, e dos próprios estamentos ou classes dominantes. Claro que também serviu para reprimir movimentos estudantis, o movimento operário, e depois os pequenos grupos que começaram naquela época a fazer ações armadas.
2|12/12/1988|Vladimir Palmeira|3|Jorge Escosteguy| Agora, como é que o senhor vê a participação dos estudantes daquela época, em comparação, por exemplo, com os dias de hoje? Naquela época os estudantes eram a ponta do movimento de protesto, manifestação contra o regime autoritário, contra a ditadura, e hoje os estudantes praticamente sumiram do quadro políticos, pelo menos com a ênfase que eles tinham em 1968. Ou seja, naquela época a UNE  era ilegal e funcionava e tinha uma potência, e hoje a UNE é legal e é praticamente clandestina. Por que não se ouve mais falar, não se ouve mais uma atuação tão importante como tinha naquela época?
3|12/12/1988|Vladimir Palmeira|4|Vladimir Palmeira| É verdade, a principal diferença é realmente conjuntural. Naquele momento o movimento estudantil, sendo a ponta de lança da luta contra o regime militar, aglutinava uma série de setores sociais, sobretudo das camadas médias, de forma que ele tinha um élan especial, porque ele não só servia para toda a luta reivindicatória que os estudantes tinham, mas também uma grande manifestação política. Isso dava ao movimento um destaque, no que era essencialmente ajudado pela grande imprensa, e fazia com que ele aparecesse realmente aos olhos de toda a sociedade. Isso é a primeira mudança de conjuntura política.
4|12/12/1988|Vladimir Palmeira|5|Jorge Escosteguy|  cem mil pessoas?
5|12/12/1988|Vladimir Palmeira|6|Vladimir Palmeira| Sim, isso é assim. Em segundo lugar, houve a mudança na própria estrutura das universidades. Nós decuplicamos o numero de estudantes, nós temos um aumento crescente de número de escolas particulares. O ensino particular no Brasil, se de outro lado tem uma ou outra faculdade com gabarito,  multiplicaram-se as faculdades como meras fábrica de diplomas. Uma boa parte dos estudantes hoje não tem interesse profissional na profissão, pega um canudo e compra o diploma, simplesmente para ter ascensão funcional, seja no setor público, seja no setor privado, de forma que a potencialidade reivindicatória desse movimento também caiu. Em terceiro lugar, esse movimento... ele mesmo foi extremamente dividido pelos novos métodos que as faculdades adotaram, com os fins das turmas e implantação do sistema de crédito, de forma que a realidade do próprio estudante é muito diferente. Nós cometeremos uma injustiça com os próprios estudantes tentando fazer umas comparações absurdas entre o que é o movimento estudantil hoje, e o que era o movimento estudantil de antigamente. No entanto é preciso deixar claro também, não podemos calar isso, que a orientação que os estudantes têm hoje, no ponto de vista de uma liderança é inteiramente equivocada, e que nesses anos o movimento estudantil brasileiro perdeu a sua memória. Como você sabe, os operários são operários hoje, e provavelmente o serão dentro de vinte anos. Na universidade o estudante passa quatro ou cinco anos e vai embora; a ruptura da memória histórica do movimento estudantil é muito mais facilitada. Houve uma ruptura, e o movimento estudantil, quando se reergue a partir de 1975, é extremamente partidário, é sobretudo porta-voz de grupos políticos que se formaram contra a ditadura militar, trata de questões inteiramente distanciadas da consciência média do estudante, de forma que a orientação que transforma as entidades em porta-vozes, em caixas de ressonância de linha política de partidos, de grupo, de tendências, e não da expressão da consciência coletiva dos estudantes do Brasil.
6|12/12/1988|Vladimir Palmeira|7|Jorge Escosteguy| João Batista Natalio, por favor.
7|12/12/1988|Vladimir Palmeira|8|João Batista Natalio| Deputado, o senhor utilizou uma expressão que me deixou ao mesmo tempo tranqüilizado em relação do diagnostico póstumo que nós temos do movimento estudantil de 1978, mas ao mesmo tempo também muito preocupado, pois o movimento estudantil era uma espécie de ponta-de-lança no movimento de resistência a ditadura naquela ocasião. Isso obviamente vai dourar bastante a pílula da memória do movimento estudantil do período de 1976, 1978, mas de outra forma demonstra a fragilidade extrema de qualquer movimento de resistência ao regime autoritário que havia naquele momento, porque simplesmente esse movimento de resistência, ele não passava pelas forças da produção, ele passava por setores universitários que poderiam sensibilizar no máximo as classes médias, que não chegavam até as periferias, que não se sentiam representados em qualquer tipo de mecanismo de porta-voz, de qualquer tipo de mecanismo ocioso de representação. Então agora vem a minha pergunta: será que vocês tinham realmente a esperança de fazer com que o regime militar recuasse pura e simplesmente por intermédio disto? Porque os sindicatos estavam divididos entre chamados pelegos – as pessoas que estavam mais ou menos acomodadas com a situação da ditadura – e o sindicato dos partidos ligados ao Partido Comunista Brasileiro, que no fundo também era mais ou menos a mesma coisa: eles não estavam nem um pouco ofensivos em relação ao regime militar. Então vocês tinham realmente a esperança de fazer com Vladimir Palmeira, orador... – que eu conheci e que eu cobria como jornalista, como jovem repórter no Rio de Janeiro –, vocês tinham realmente esperança de fazer com que o regime recuasse da sua intenção de endurecimento? – endurecimento que não é uma palavra anacrônica que data daquela época – Ou será que tudo não passou de um imenso de um engodo, no qual a classe média caiu, a imprensa caiu, eu cai individualmente, e vocês talvez tenham repetido com tanta freqüência a mesma mentira que vocês acabaram acreditando que ela era verdadeira?
8|12/12/1988|Vladimir Palmeira|9|Jorge Escosteguy| Vladimir só um minutinho, só para ajudar aqui. O telespectador Jaime de Souza Matos, do Jardim Bonfiglioli, também tem a mesma inquietação do Natalio.  quer saber se naquela época vocês preferiam realmente encurralar ou derrubar o governo de então.
9|12/12/1988|Vladimir Palmeira|10|Vladimir Palmeira| Não. Veja bem, nós queríamos participar dessa derrubada, mas também não havia uma posição comum no movimento estudantil. Você se lembra que havia mais de uma tendência, assim como nos sindicatos, nas diferentes entidades, de máquinas, há sempre mais uma tendência: ou mais moderada ou mais radical. Havia alguns setores do movimento estudantil que imaginavam um movimento estudantil liderando a grande luta pela derrubada da ditadura; não era nosso caso. Você consulte os jornais da época, e os jornais da época vão mostrar que a tendência nossa lá no Rio de Janeiro era deixar claro que os estudantes faziam parte da resistência à ditadura militar, mas só acreditava na derrubada da ditadura se o movimento dos trabalhadores crescesse. Era muito cedo, não era só... Eu não quero dizer por uma incapacidade da liderança dos tradicionais dos seus sindicatos, é porque o próprio movimento organicamente estava muito derrubado. A classe trabalhadora sofreu muito mais repressão do que o movimento estudantil em 1964, os camponeses  – só em 1968 é que a Contag  começa a ser reorganizada. Então em 1968 é que começa a greve de Osasco ; houve a greve de Contagem , mas lenta, pequena, tímida tentativa de aglutinação da classe operária, de forma que isso tudo dificultava a resistência. Agora, nós tínhamos clareza disso, nós sempre dissemos que nós estávamos ali resistindo, mas que essa resistência só se encorparia, só seria uma resistência capaz de dobrar os militares no caso da entrada em cena da classe trabalhadora. Eu não falo evidentemente por todos os estudantes, você indo consultar os jornais, também você vai ver que havia tendências que pregavam a famosa aliança operário-camponesa-estudantil, sob a liderança do movimento estudantil. Não foi o nosso caso, nós sempre dissemos que nós não chegaríamos ao poder. Nós apoiávamos a luta pela derrubada da ditadura, mas sabíamos que não seriamos o setor principal. Como não houve essa integração dos outros setores, como o tempo correu contra nós, nós também não tínhamos condições de sermos obstáculo ao golpe. Discutimos, eu e outra liderança estudantil – presa em Santos, naquela época depois de Ibiúna – muito com políticos do PMDB , que já lançavam as suas candidaturas, e nós dizendo: “O golpe vem aí, não tem eleição”. E muita gente preparando e querendo o apoio das lideranças estudantis no sentido da próxima eleição. O MDB  nos procurava e tal, e a gente dizia: “Vocês estão brincando, não vai ter eleição, vai ter golpe”. Mas nós éramos impotentes para fazer isso. Nós tínhamos um excelente movimento sindical; eu acho que as lideranças estudantis de hoje fariam bem em ir lá ver como era a liderança sindical que nós tínhamos. Agora, nós não éramos partido político, nós não tínhamos condições de dar linha política, nós tínhamos condições de organizar setores da população, de forma que a nossa limitação era aquela mesma. A UME foi talvez o único setor da população organizada no dia 13 de dezembro que protestou contra o Ato 5 no mesmo dia – nós sabíamos que o golpe viria. Agora, nós éramos literalmente impotentes para derrubar um inimigo daquele vulto, daquela proporção.
10|12/12/1988|Vladimir Palmeira|11|Jorge Escosteguy| William Waack, por favor, só um minuto.
11|12/12/1988|Vladimir Palmeira|12|Vladimir Palmeira| Não, é o Luiz Gonzales, ele perguntou primeiro.
12|12/12/1988|Vladimir Palmeira|13|Luiz Gonzales| Era um pouco nessa linha, deputado. O senhor disse que as lideranças estudantis tinham consciência de que o golpe viria. Eu pergunto: desde quando essa consciência... e se essa consciência existia, se é lógico intensificar as ações de protesto, expondo muitas lideranças da maneira com que elas foram expostas?
13|12/12/1988|Vladimir Palmeira|14|Vladimir Palmeira| Olha, não havia antecipação das... pelo menos o que eu conheço. Eu também não conhecia o movimento em toda sua extensão nacional. Nós tivemos um recuo lá no Rio, depois de julho. Em julho, a nossa atividade no Rio de Janeiro é marcada pelo apoio ao movimento dos operários, em particular a greve de Osasco, presente o  do trabalho  na Leopoldina , nos sindicatos dos metalúrgicos, organizações de solidariedade...
14|12/12/1988|Vladimir Palmeira|15|Luiz Gonzales| Em São Paulo não houve recuo.
15|12/12/1988|Vladimir Palmeira|16|Vladimir Palmeira| ... e recuamos. O próprio Congresso de Ibiúna, era um congresso de quê? Deveria ser de reestruturação, para você passar uma fase. Imagine agora  tivemos que voltar para as universidades, voltar para as faculdades, ampliar o terreno da luta reivindicatória. Tem muita gente que pensa que 1968 foi o primeiro ato contra a ditadura militar, que os cem mil foi um ato de repente que alguém chamou para uma manifestação contra a ditadura e  saiu.  Não é verdade. Só existiam no Rio de Janeiro manifestações daquele nível porque nós tínhamos um trabalho sindical fortíssimo nas escolas. Quem acompanhava a evolução da entidade que eu dirigi – a União Metropolitana dos Estudantes, de 1966 a 1968 – vai ver que tipos de trabalho nós fazíamos dentro da faculdade; vai ver que havia uma discussão, que os jornais não davam tanto destaque, sobre como conduzir a luta reivindicatória; vai ver que nós formávamos grupos em sala de aula, para discutir currículos, professor, mudar a estrutura da universidade, democratizar a universidade. Nós só podíamos ter grandes manifestações desse tipo realmente porque nós tínhamos uma base grande nas faculdades. E a nossa orientação foi refluir para a faculdade. Em agosto nós fizermos eleição pro DCE ; em setembro, fizemos novas eleições para a União Metropolitana dos Estudantes. E nós tínhamos uma orientação de recuar para as faculdades, e fizemos mais manifestações que nós chamávamos de “manifestações de vanguarda”: você fazia em atos do que seria hoje agitação e propaganda – marcar a posição das entidades, sem envolver um nível grande de movimento em massa. Olha, isso foi o que nós fizemos, entendeu?
16|12/12/1988|Vladimir Palmeira|17|Luiz Gonzales| O movimento estudantil foi por  uma luta interna, no qual se tentava eleger a nova direção da UNE,...
17|12/12/1988|Vladimir Palmeira|18|Vladimir Palmeira| Claro.
18|12/12/1988|Vladimir Palmeira|19|Luiz Gonzales| ...e não havia essa consciência de que o golpe estava por vir, não é?
