|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|24/09/2007|Mano Brown|1|[Programa ao vivo permitindo a participação do telespectador]|
1|24/09/2007|Mano Brown|2|Paulo Markun| Boa noite! Ele considera que o principal conflito de hoje no Brasil é, em primeiro lugar, o do rico com o pobre; em segundo, o do preto com o preto; e, em terceiro lugar, o do branco com o preto. À frente de um dos mais importantes grupos do rap brasileiro - o que mais público atrai para seus shows de rua e que já vendeu mais de um milhão de CDs - ele é considerado a voz da periferia pobre de São Paulo e faz da sua música um protesto e uma denúncia contra o racismo, o crescimento urbano caótico e a dura vida nos bolsões de pobreza da cidade. Numa rara aparição na TV, Mano Brown está hoje no centro do Roda Viva. Ele é líder e vocalista dos Racionais MC's, grupo de rap que surgiu há e mais de vinte anos no Capão Redondo - região de Campo Limpo - numa das áreas mais populosas e pobres da zona sul de São Paulo. Você acompanha a entrevista num instante.
2|24/09/2007|Mano Brown|3|[intervalo]|
3|24/09/2007|Mano Brown|4|Paulo Markun| A música de Mano Brown e dos Racionais MC’s deixa claro o conflito entre o centro e a periferia. Entre o Brasil dos incluídos e dos excluídos. O grupo se transformou numa expressão das idéias sobre consciência negra no Brasil. E fez dessa percepção sua marca no rap brasileiro.
4|24/09/2007|Mano Brown|5|[Comentarista]| O rap surgiu na Jamaica na década de 1960. Fora dos Estados Unidos e muito antes de estrelas como Eminem, Snoop Dogg e Public Enemy  ganharem prêmios. Com os aparelhos de sons nas ruas, líderes aproveitavam os intervalos das músicas para falar sobre a violência das favelas, racismo, drogas, sexo e a situação política. Com letras duras, o estilo do rap conquistou espaço e em pouco tempo estava presente em outros países como França, Japão e Brasil. O maior ícone do rap no país é Pedro Paulo Soares Pereira, pouco conhecido por esse nome, mas que não passa pela periferia sem ser reconhecido como Mano Brown. Líder do maior grupo de rap do Brasil, os Racionais MC’s, ele é um dos artistas mais ouvidos nas regiões mais pobres do país. O grupo - formado em São Paulo em 1988 - tem, além de Mano Brown, Ice Blue, Edy Rock e o DJ KL Jay. Naquele ano eles participaram com duas faixas na coletânea Consciência black. Dois anos depois, em 1990, saiu o primeiro disco do grupo: o Holocausto urbano, com denúncias de racismo e da miséria na periferia de São Paulo. Em 1997, com o disco Sobrevivendo no inferno, os Racionais MC’s venderam mais de 500 mil cópias sem uma grande rede de distribuição por trás e ganharam vários prêmios. O DVD Mil trutas, mil tretas, foi lançado em 2007 com shows, extras e um documentário sobre a história dos bailes black na periferia de São Paulo. O vocalista do grupo Racionais MC’s diz que a consciência de raça do líder negro americano Malcolm X o fez entender coisas que estavam ao seu lado e que ele não entendia. Já interrompeu shows para conter brigas na platéia e para fazer discurso contra o álcool após ver um jovem bêbado entre os espectadores. Avesso às tecnologias, não sabe mexer em computador e se considera uma pessoa rústica. O caráter durão herdou da mãe, que deixou a Bahia com 12 anos após brigar com o pai dela. Classifica o povo brasileiro como pacífico, mas já afirmou que pegaria em armas para fazer uma revolução. Mano Brown raramente concede entrevistas e quase nunca faz shows fora da periferia. Já declarou que o seu verdadeiro público está lá. Foi quem o colocou no topo e precisa ouvir o que ele tem a dizer. Atualmente atinge também a classe média, falando de drogas e marginalidade.
5|24/09/2007|Mano Brown|6|[Trecho de fala de Mano Brown durante um show]| “Ah, se a vida fosse sempre assim: o palco, o show... Ah, se a vida fosse sempre um show... Como seria bom...”
6|24/09/2007|Mano Brown|7|Paulo Markun| Para entrevistar o líder dos Racionais MC’s, Mano Brown, nós convidamos: Paulo Lins, escritor, professor de literatura e roteirista de cinema; convidamos Renato Lombardi, jornalista da TV Cultura; Maria Rita Kehl, psicanalista; Ricardo Franca Cruz, editor chefe da revista Rolling Stone Brasil; José Nêumanne, editorialista do Jornal da Tarde, comentarista da rádio Jovem Pan e do SBT; Paulo Lima, editor da  Trip. Temos também a participação do cartunista Paulo Caruso registrando em seus desenhos os momentos e os flagrantes do programa. O Roda Viva é transmitido em rede nacional de TV pela rede pública para todo o Brasil e, também, por meio da rádio Cultura AM em 1200 kHz. Para você participar do programa, você pode fazer sua pergunta pelo telefone: (11) 3677 1310 ou pelo fax (11) 3677 1311. E pode, também, mandar a pergunta, sua crítica, sua sugestão pela Internet acessando o site do programa: www.tvcultura.com.br/rodaviva. E você manda o seu e mail. Boa noite, Mano Brown.
7|24/09/2007|Mano Brown|8|Mano Brown| Boa noite.
8|24/09/2007|Mano Brown|9|Paulo Markun| Numa das poucas entrevistas que você concedeu e que a gente acompanhou aqui pela pesquisa que foi feita para o Roda Viva, você se define como uma espécie de espelho: um espelho que retrata a realidade. Nesses quase vinte anos em que você está na estrada como artista, como compositor, o espelho Mano Brown registra alguma coisa de melhor ou a realidade piorou de lá para cá?
9|24/09/2007|Mano Brown|10|Mano Brown| Ah, diria diferente. Diferente. Se você disser que melhorou pode parecer assim... Melhorou um grão de areia, entendeu?
10|24/09/2007|Mano Brown|11|Paulo Markun| Sei.
11|24/09/2007|Mano Brown|12|Mano Brown| Dentro do que a gente vê como o que precisa ser melhorado, então, eu me recuso a dizer que melhorou, mas também não sou cego de perceber mudanças. Mudou. Mudar, mudou. Entendeu? Mudou para... Agora...
12|24/09/2007|Mano Brown|13|Paulo Markun| Menos do que deveria ser necessário?
13|24/09/2007|Mano Brown|14|Mano Brown| Bem menos do que deveria, bem menos do que poderia.
14|24/09/2007|Mano Brown|15|Paulo Markun| E na arte? Quer dizer, você começou fazendo música... Sim, na periferia, mas só era ouvido lá. Hoje você e o seu grupo têm um espaço na chamada grande mídia. Isso mudou?
15|24/09/2007|Mano Brown|16|Mano Brown| Eu não era ouvido nem lá.
16|24/09/2007|Mano Brown|17|Paulo Markun| Nem lá? 
17|24/09/2007|Mano Brown|18|Mano Brown| Não era ouvido nem lá, entendeu? Periferia é onde tem mais critério, mais bom gosto para a música. É onde se analisa mais, se ouve mais e se dá mais atenção, eu acho. Então, quando não é, não é. Entendeu? Não tem meio termo: é, é; não é, não é. Periferia é assim. Então, quando a gente começou, simplesmente não existia . As pessoas não entendiam o barato daquela roupa, as correntes grossas. Porque também no nosso bairro é... Justamente a gente começou numa época onde o nosso bairro estava numa transição também. Numa transição, vamos dizer assim, até violenta mesmo. Hoje em dia você usa um boné, usa uma roupa ou você anda numa banca de dez, quinze caras tranqüilo. Antigamente, você tinha que... Não vou dizer disfarçar, mas houve uma época em que.... Na nossa quebrada você era um alvo, né? Tipo assim, justiceiro, extermínio... E foi justamente quando nasceu o Racionais, nessa fase aí. Então, lá era mais difícil. Até do que nos outros lugares, mesmo. Lá na nossa quebrada era mais difícil.
18|24/09/2007|Mano Brown|19|Paulo Markun| Maria Rita.
19|24/09/2007|Mano Brown|20|Maria Rita Kehl| Eu queria saber, já que o Paulo Markun perguntou sobre melhorias, o que você acha de movimentos sociais que surgiram também nesse tempo em que os Racionais estão aí na estrada... Tem um movimento lá no Capão... Quer dizer, não é no Capão, é em São Paulo, mas que é muito expressivo no Capão que é o MTST, Movimento do Trabalhadores Sem Teto. Tem até uma ocupação lá que está brigando bastante. E o MST  mesmo. Eu gostaria de saber a sua opinião sobre esses dois movimentos sociais: se você é otimista com a presença deles no Brasil ou não.
20|24/09/2007|Mano Brown|21|Mano Brown| Sim, então... Junto com esses... Eu vou dizer os que eu acompanho mais, certo? Tem alguns movimentos que hoje são organizados dentro do Capão, que eu acompanho alguns de perto. Esses eu considero como mudança real. Tipo, tem o Capão Cidadão, que é uma organização dos próprios moradores pelos moradores. Tipo, nós por nós, tá ligado? Deles. Lá, de moradores de lá, pessoas que são criadas lá, nascidas lá. Para com a população deles. Os próprios parentes, filhos, afilhados. Família nossa que todo mundo tem lá. Então, a gente é... Eu acompanho de perto. As outras organizações talvez eu acompanhe de longe.
21|24/09/2007|Mano Brown|22|Maria Rita Kehl| E de longe o que você acha do MST? Perguntando de cara...
22|24/09/2007|Mano Brown|23|Mano Brown| O que eu acompanho de longe, eu acompanho que tem um cara preso, certo? Lutando que é por uma causa que não é só dele, que é de milhões e ele - pelo que eu estou vendo - vai pagar sozinho, é isso?
23|24/09/2007|Mano Brown|24|Maria Rita Kehl| Eu não sei, eu acho que não! Tem muita gente presa.
24|24/09/2007|Mano Brown|25|Mano Brown| Estão querendo por o cara preso sendo que está lutando por uma causa que é de muitos. Eu acho que... É José Rainha, é isso?
25|24/09/2007|Mano Brown|26|Maria Rita Kehl| Isso.
26|24/09/2007|Mano Brown|27|Mano Brown| Eu até tenho que dizer que eu sou um cara que lê pouco mesmo. Sou mal informado sobre muitas coisas. Mas  as coisas que me interessam, eu me informo, entendeu?
27|24/09/2007|Mano Brown|28|Paulo Lima| Brown, nessa linha, você... Por exemplo, o que está acontecendo em Brasília é um negócio que você presta atenção? Essa movimentação toda, esses escândalos de corrupção? Você se liga nisso? Acompanha de perto?
28|24/09/2007|Mano Brown|29|Mano Brown| Não de perto, mas eu acompanho.
29|24/09/2007|Mano Brown|30|Paulo Lima| O que você está achando, por exemplo, da forma como o presidente Lula tem se posicionado diante dessas confusões envolvendo o PT, dessas denúncias de corrupção e tal ? Eu vi numa dessas entrevistas suas aqui dizendo que talvez o Lula tivesse melhor fora daquela cadeira de presidente, que na tua opinião é a cadeira mais solitária do país. Queria que você falasse um pouquinho do Lula, especificamente.
30|24/09/2007|Mano Brown|31|Mano Brown| É... Eu gosto do Lula. Sou eleitor do Lula. Apóio o Lula. Falo bem do Lula em qualquer lugar. E não espero benefícios por isso. Não conto com nenhum benefício vindo do Lula ou de qualquer... Que venha do PT. Se vier, firmeza. Mas eu não espero por isso. Eu acho que o Lula é um cara que veio de baixo, certo? E ele sabe que dar a cabeça dos amigos dele para os inimigos ele não vai dar, entendeu? Ele vai esperar a justiça se fazer por conta própria. Eu acho que ele está posicionado certo. Acho que não é da índole dele entregar um amigo dele que deu mancada. Ele não faria isso. Eu acho que ele sabe o que é isso. Ele não faria isso. Agora, ele vai deixar descobrirem e se descobrirem é “pau no gato”. É lamentável.
31|24/09/2007|Mano Brown|32|Paulo Lins| Tem bandido no poder legislativo, tem ladrão no judiciário, tem ladrão no executivo. Tem empresário que rouba, que sonega impostos, que bota dinheiro para fora. Cartola de futebol, até o jogador está fazendo. Então a gente vive nisso há muitos anos. Todo mundo sabe disso. É muito difícil falar para um garoto - pobre, preto, que vive na periferia -que ele tem que ser honesto, diante desse exemplo? Por que eu falo isso? Porque você falou que é assim “ele se espelha em quem está mais perto”. Agora, o exemplo do Brasil - se a gente for ver de um modo geral - é muito maior do que está perto, tem muito ladrão no Brasil todo. Fica difícil você falar para uma criança sem pai, que passa fome e tal, que ele tem que ser honesto, que ele não pode roubar?
32|24/09/2007|Mano Brown|33|Mano Brown| Eu chego a dizer que eu nem considero eles desonestos, né? Dentro da realidade das armas que eles têm para lutar, do que eles aprenderam como meio de sobrevivência, eles são honestos. Eu tenho certeza de que com os parceiros deles eles são honestos. Com a família deles eles são honestos. Com os manos que estão presos eles são honestos. Tá ligado? Eles são honestos com quem é honesto com eles. Entendeu? Onde está a honestidade é nos valores, né? Quando você fala que um assaltante de banco é desonesto você tem que olhar para a sociedade, se a nossa sociedade é honesta... A nossa sociedade... Eu costumo falar para os manos, quando a gente está conversando, que a nossa sociedade é criminosa. É omissa. Ela é cega quando quer, surda quando quer. Omissão é crime, né? Não é? Então, acho que se você for da categoria de criminosos... Entendeu? Tá todo mundo na mesma, na igual.
33|24/09/2007|Mano Brown|34|Paulo Markun| Mas essa saída não seria a lei para todo mundo?
34|24/09/2007|Mano Brown|35|Mano Brown| Mas a lei não é para todo mundo. A lei não é pra todo mundo. Nunca vai ser para todo mundo. Nunca vai ser para todo mundo.
35|24/09/2007|Mano Brown|36|José Nêumanne| Mas, espera aí! A maioria do povo lá no Capão Redondo, na periferia de São Paulo, nos bairros pobres, é honesta. A maioria trabalha. A maioria caminha, vai a pé da sua casa... Esse é o verdadeiro herói brasileiro. O herói brasileiro não é o que delinqüe, não é o que se torna bandido para se dar bem. O herói brasileiro é aquele que trabalha. E lá no Capão Redondo, de onde você vem, você sabe disso. Quer dizer, o Brasil é um país de 140 milhões de honestos reféns de vinte milhões de desonestos. Nós não podemos considerar como regra o fato de haver políticos bandidos - e há muitos, vários bandidos. Não quer dizer que nós vivemos em uma sociedade... Ao contrário: o verdadeiro herói brasileiro é aquele que levanta às quatro da manhã e caminha à pé da sua casa lá em Capão Redondo até o trabalho dele. Às vezes, lutando com dificuldade para ser honesto.
36|24/09/2007|Mano Brown|37|Mano Brown| Parece letra de rap isso aí que você está falando . A utopia é igual! Infelizmente, na realidade a gente sabe que os heróis estão cada vez mais humilhados, né? Sem direito, sem escola, sem hospital... E os moleques passam a ver que ser herói não vale tanto à pena, entendeu? O garoto só apanha.
37|24/09/2007|Mano Brown|38|José Nêumanne| Mas o cara, também, que vai para o crime... A vida dele é curta. Ele tem um lucro ali imediato, mas a longo prazo ele também não tem um beneficio tão grande assim, não. Não é, Mano?
38|24/09/2007|Mano Brown|39|Paulo Lins| Mas é o seguinte, quando o sujeito está no inferno ele resolve dar um tapa na cara do Diabo. Porque periferia não é tudo igual. Nem todo mundo é igual. E quando a gente vê, quando uma pessoa vai para o crime... Quando você olha, quando você vive na favela, quando você vê a família, você já sabe quem é que vai entrar e quem é que não vai entrar. “O fulano ali não trabalha”. Mas tem outro ali que está em uma família em situação muito pior. A favela não é toda igual. Tem as famílias organizadas, tem as pessoas e tal. Mas tem gente que não... E geralmente quem entra para a criminalidade é aquele que está na pior situação. Disso eu tenho certeza!
39|24/09/2007|Mano Brown|40|Renato Lombardi| Mano Brown, você costuma dizer que você é um sobrevivente do inferno. Você citou aqui que você é do Capão Redondo e eu acompanhei há muitos anos o Capão Redondo. O Capão Redondo chegou a ser o bairro mais violento do Brasil, quem sabe senão um dos mais violentos do mundo. E você sobreviveu. O que mudou de Pedro Paulo Soares Pereira para Mano Brown?
40|24/09/2007|Mano Brown|41|Mano Brown| O Pedro Paulo não tinha uma casa, certo? Não tinha uma estrutura mínima, nem de... O mínimo do mínimo. Tínhamos o quê? A minha família, os irmãos, tá ligado? O amigos. Esses fortaleciam, eram a riqueza maior e é o que eu quero ter até enquanto eu tiver, assim, condições. Ter a minha maior riqueza que são os meus amigos. É o que eu tinha. Então, o que mudou hoje? Hoje eu tenho o meu carro, hoje a minha mãe mora numa casa que eu comprei com o meu dinheiro, certo? Com o rap. Comprei a casa. Pode até parecer: “Pô, o cara está falando que ganhou dinheiro”. Qual é? É melhor do que enterrar o meu dinheiro numa boate, entendeu, meu? Parece que todo preto cantor tem que acabar na boate, acabar no boteco, na sarjeta... E não vai ser assim, meu. Se depender de nós, mudou isso, vai... Tem que acabar, mano? Entendeu? Então a gente procura o quê? Fazer estrutura: comprar uma casa para morar, tá ligado? Dar uma condição mínima para... Uma condição mínima. Entendeu?
41|24/09/2007|Mano Brown|42|Renato Lombardi| Esse é o Mano Brown de hoje?
42|24/09/2007|Mano Brown|43|Mano Brown| É, tem uma condição razoável para poder dizer assim... Agora dá para dizer, para tentar criar um filho, pá. Antigamente não tinha condições.
43|24/09/2007|Mano Brown|44|Renato Lombardi| Qual a diferença do Mano Brown que no começo da carreira cantava... raps que falavam de amor e falavam dos próprios bailes e passou a dizer o seguinte... Eu tenho um trecho aqui que você diz o seguinte: “Você fuma o que vem, entope o nariz, bebe tudo o que vê, faça o Diabo feliz”. Como é que é essa mudança?
44|24/09/2007|Mano Brown|45|Mano Brown| É, isso aí... Bom, a gente chama... De onde a gente vem, a gente chama de “oreiada”. Dar conselhos. Uma espécie de conselho, não tem outra palavra a não ser isso. “Oreiada” é conselho. Tipo assim, conversando com o seu parceiro dando a “oreiada” . Dando uma dura, vamos dizer assim. Uma idéia mais séria.
45|24/09/2007|Mano Brown|46|Paulo Markun| Você acha que essas duras emplacam? Elas fazem a cabeça?
46|24/09/2007|Mano Brown|47|Mano Brown| Sim, costumo receber, assim, ouvir e também... Nos parceiros... Eu tenho o meus sócios, meus parceiros, certo? Que eles também cobram de mim e eu ouço deles, eu também falo para eles, e outros falam para mim e eu falo para outros... A gente tem o que falar. Tem o que falar.
47|24/09/2007|Mano Brown|48|Paulo Lima| Ô, Brown, na pergunta do Lombardi, na tua resposta, Pedro Paulo e Mano Brown não parecem ser a mesma pessoa, né? E lembrou um pouco essa história do Pelé que criou essa separação entre o Edson e o Pelé  quase como uma defesa de uma persona publica. O Pedro Paulo e o Mano Brown são a mesma pessoa ou não são?
48|24/09/2007|Mano Brown|49|Mano Brown| São a mesma pessoa.
