|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|08/07/2002|István Mészáros|1|Heródoto Barbeiro|" Olá, boa noite! Ele fez o que alguns filósofos já pensaram um dia em fazer: retomar a obra de Karl Marx e reescrever O Capital levando em conta o que acontece no mundo atual. O filósofo de quem nós estamos falando é tido como um dos mais originais pensadores marxistas da atualidade. Crítico severo do capitalismo, ele defende a idéia de que é possível construir uma sociedade pós-capitalista livre das maldades do capital e também do capitalismo. No centro do Roda Viva esta noite, o filósofo húngaro István Mészáros, professor emérito da Universidade de Sussex, na Inglaterra. Formado em filosofia em Budapeste em 1954, István trabalhou com o renomado filósofo húngaro Georg Lucáks  e depois deu aulas em universidades da Itália, da Escócia, do Canadá e da Inglaterra.  O professor István Mészáros já escreveu vários livros, traduzidos em vários países. Nos últimos anos, concentrou seus estudos e análises nas questões sociais do mundo globalizado e nos mecanismos de funcionamento do capitalismo. Esse trabalho resultou em um livro de 1200 páginas, que ele acaba de lançar no Brasil, cujo título é Para além do capital. O prefácio lembra que ""vivemos em uma época de crise histórica sem precedentes"" e que ""a saturação do sistema de capital criou sérios dilemas"". O livro é uma dura crítica ao capital e ao capitalismo e procura afirmar a idéia de que o mundo pode abandonar o modelo de globalização neoliberal e encontrar um caminho alternativo através de um socialismo renovado.  E, para entrevistar o filósofo húngaro István Mészáros, nós convidamos: o sociólogo Emir Sader, professor, doutor e coordenador do Laboratório de Políticas Públicas da Universidade do Estado do Rio de Janeiro; o professor Ricardo Antunes, professor titular de sociologia do Instituto de Filosofia e Ciências Humanas da Unicamp; conosco, também, o ensaísta Carlos Nelson Coutinho, que é graduado em filosofia e é titular em teoria política na Universidade Federal do Rio de Janeiro; o economista Luiz Gonzaga Belluzzo, professor da Unicamp e editor da revista Carta Capital; a professora de sociologia Maria Orlanda Pinassi, da Unesp, Universidade Estadual Paulista; e o jornalista Haroldo Ceravolo Sereza, jornalista do jornal O Estado de S. Paulo. O programa Roda Viva, como você sabe, é transmitido em rede nacional para todos os estados brasileiros e, também, para Brasília. O Roda Viva hoje é um programa gravado  e, por isso, você não vai poder fazer perguntas, como normalmente você está acostumado. Professor István, boa noite. "
1|08/07/2002|István Mészáros|2|István Mészáros| 
2|08/07/2002|István Mészáros|3|Heródoto Barbeiro| Professor, eu gostaria de perguntar inicialmente, para o senhor, o seguinte: este ano, nós vamos ter eleições no Brasil, vamos escolher o novo presidente da República do Brasil. Pelo menos três partidos políticos brasileiros, ou quatro, dizem que são partidos socialistas. Então, eu gostaria de perguntar ao senhor o seguinte: primeiro, o que é um partido socialista? E segundo, o que é que o programa desse partido tem que ter para, na sua opinião, ser um partido socialista?
3|08/07/2002|István Mészáros|4|István Mészáros| É uma pergunta difícil. Em parte, depende da situação, das circunstâncias. O ideal seria que os partidos socialistas seguissem a perspectiva de uma transformação radical, porque muita coisa precisa ser mudada. Nossa sociedade precisa ser mudada de alto a baixo. Por essa razão, partidos que queiram ter sucesso precisam ter programas radicais de longo alcance. Ao mesmo tempo, eles operam numa situação histórica específica e precisam agradar os militantes, assim como os eleitores. Dentro desse modo ideal de apresentar os problemas, precisam encontrar alguma forma para transformar o presente e caminhar na direção do futuro. Na verdade, o subtítulo do meu livro é Por uma teoria da transição. Tenho plena consciência de que não podemos passar desta sociedade para uma outra sociedade que seja viável. Precisamos encontrar as ligações, os meios que tornem a transformação praticável. Por isso também falo de transição. Partidos socialistas do Brasil ou de qualquer outro país... Não acho que as diferenças de nacionalidade tenham muita importância no tocante a essa questão. Em outro aspectos sim, mas nessa questão se o alvo da transformação social for radical e de longo alcance, todos terão de se orientar para esse alvo e encontrar os pontos de contato e de alavancagem com o presente, para que esse processo tenha continuidade.
4|08/07/2002|István Mészáros|5|Heródoto Barbeiro| Professor Emir Sader.
5|08/07/2002|István Mészáros|6|Emir Sader|" Professor Mészáros, uma distinção essencial na sua obra é aquela entre capital e capitalismo. Limites diferenciados entre um e outro. Na sua visão, os chamados Estados socialistas que desapareceram recentemente  teriam rompido com o capitalismo, mas não com o capital. Eu queria saber o que seria necessário para romper com o que o senhor chama de ""metabolismo do capital""?  E, particularmente, no caso da União Soviética, de que forma ela induziu, na sua visão, esse metabolismo? Desde o começo, quando o  Lênin  definiu o socialismo como a industrialização mais sovietes ; ou quando definiu a NEP ; ou quando o  Stálin  definiu a industrialização forçada; ou se desde o começo, por ser um país periférico, já estava condenado ao metabolismo do capital?"
6|08/07/2002|István Mészáros|7|István Mészáros|" O grande problema na União Soviética foi o atraso da economia, o atraso da sociedade de modo geral. Na verdade, quando o processo começou, Lênin e os bolcheviques  esperavam que a Revolução Russa fosse seguida por outras revoluções. O grande atraso da sociedade pode ser corrigido por essas mesmas sociedades, pela revolução nessas sociedades, como Alemanha, Inglaterra e outras, que avançaram muito mais na indústria e na agricultura. Essa foi uma das tragédias da situação histórica. Os líderes da revolução acreditaram em algo sobre o que não tinham nenhum controle. Porque, se a revolução nos outros países não acontecesse, como de fato não aconteceu, o que poderia ser feito? A resposta de Lênin foi uma resposta quase pessimista. Ele disse: ""Não podemos devolver o poder ao czar . Temos de prosseguir como for possível."" É uma operação de manutenção, como costumamos dizer. Uma operação de manutenção, até que a situação se torne mais favorável e possa prosseguir de certa forma. A posição de Lênin, portanto, não foi o que se tornou mais tarde a oposição de Stálin, que era construir o socialismo num único país. É uma idéia fadada ao fracasso. Não é possível construir o socialismo no mundo, neste mundo tão imenso, com base numa economia extremamente atrasada. Para Stálin, essa ""operação de manutenção"" sugerida por Lênin, que é definida em termos estritamente temporais como um modelo, foi terrível, pois causou conseqüências em outras direções, para outros partidos, para todos aqueles partidos que tentaram seguir a linha de Stálin. Se você admite com honestidade que o que você está fazendo é desenvolver uma sociedade numa base econômica extremamente primitiva e que há modelos mais avançados, isso é uma coisa. Se você, ao mesmo tempo, decreta que esse é o modelo para a transformação socialista, isso só vai causar grandes problemas. Acho que, quando consideramos esses problemas, eles precisam ser reexaminados historicamente. Infelizmente, a tendência dos partidos, no contexto em que operam, é ignorar a dimensão histórica e idealizar a si mesmos. Isso vale não apenas para o partido de Stálin, mas para muitos partidos do mundo todo, inclusive alguns que existem ainda hoje. Eu moro na Inglaterra, e os partidos que governam o país hoje se definem como ""novos trabalhistas"" e se idealizam exatamente como costuma acontecer com muita freqüência. Acho que, se falarmos seriamente sobre a retomada do programa para uma transformação socialista, e acho que devemos fazer isso, então essa idealização não-histórica precisa ser abandonada. No lugar dessa idealização não histórica, é preciso determinar modelos. Porque Stálin não foi o único a determinar modelos. O modelo imposto na Inglaterra hoje é o modelo do Terceiro Mundo, a terceira pista, o terceiro caminho. O terceiro caminho como modelo. Meu Deus! Parece uma piada de muito mau gosto. As alternativas são bastante dramáticas, então você decide que o modelo é seguir um terceiro caminho. Você não considera nem um nem outro, mas inventa um terceiro! Retornando à União Soviética, o problema foi que essa concepção idealizada de um modelo, o modelo stalinista, causou conseqüências terríveis para outros países, principalmente para a Alemanha, onde a linha stalinista significava que os adeptos da social-democracia tinham que ser denunciados como fascistas sociais. Os social-democratas - uma força socialista em potencial - ficaram contra o consumismo, e vice-versa. E Hitler se beneficiou muito disso. Eu poderia falar do que houve depois no Leste Europeu. Houve muitos problemas, porque foram impostos a essas sociedades esse modelos stalinistas, para os quais havia embasamento na realidade."
7|08/07/2002|István Mészáros|8|Heródoto Barbeiro| Professor István, já que o senhor tocou na questão da União Soviética, a imprensa brasileira sempre diz aos brasileiros em geral, sobretudo de uma forma geral, que o socialismo ou o comunismo acabaram com a queda do Muro de Berlim. E sempre tomam como exemplo a União Soviética, como o senhor explicou agora há pouco. É fato mesmo que o comunismo acabou, como insistem alguns setores até da intelectualidade brasileira e mundial?
8|08/07/2002|István Mészáros|9|István Mészáros| Depende do que você quer dizer com comunismo. Em primeiro lugar, para Marx o comunismo era definido como o estágio mais alto do socialismo. Mais uma vez enfatizo que, historicamente, não é possível saltar para esse nível. É preciso resolver enormes problemas fundamentais da sociedade. Vem novamente a questão da transição, como passar de um tipo de sociedade, um tipo de reprodução social metabólica para outro. Isso deve ser resolvido sob condições objetivas e também subjetivas. Porque não basta produzir bens materiais, também é preciso transformar as pessoas. Nesse sentido, o que Marx dizia era que, no comunismo, o nível mais alto da sociedade, as pessoas que foram educadas nesse período deveriam produzir segundo suas habilidades e receber da sociedade segundo sua necessidade. Se você considerar os dois lados dessa equação, você só pode oferecer, você só pode produzir segundo as suas habilidades se concordar substancialmente com os propósitos, com os objetivos da sociedade. Se você não concordar, principalmente se discordar muito, você se recusa a produzir segundo sua habilidade. E o que você faz? Produz o mínimo, às vezes nem isso, porque você pode interferir na produção e reduzi-la. E a idéia de receber segundo a sua necessidade? Mais uma vez, quem vai decidir quais são as necessidades das pessoas? No sistema stalinista, era uma operação burocrática que decidia por você, por mim e por todos quais seriam as necessidades legítimas de cada um. Se você considerar esse tipo de sociedade como comunista, é claro que isso não existe mais; mas, para mim, essa não era uma sociedade comunista em nenhuma acepção da palavra. Poderíamos até dizer que ela foi natimorta, já nasceu morta, por assim dizer, por causa dessas limitações históricas e outras. Com relação ao colapso do sistema soviético - que é uma realidade histórica, é um fato -, obviamente algumas pessoas acabaram concluindo que não havia mais problemas, que era o fim do socialismo ou do comunismo, que o capitalismo havia triunfado e sempre viveríamos nesse sistema. Infelizmente, o problema desse tipo de olhar para os problemas é que não vamos viver muito se seguirmos as imposições do sistema que controla nossa sociedade, nosso metabolismo social. Por isso, eu afirmo que o socialismo não morreu. De jeito nenhum. Ele existe como um desafio para o futuro, mas devemos aprender a partir das terríveis contradições do passado, porque sem isso elas seriam repetidas. Essa é a razão por que eu passei 25 anos da minha vida escrevendo esse livro: foi principalmente por causa de uma preocupação com o futuro. Estou convencido de que os problemas voltarão no futuro e, se não aprendermos com o passado, o futuro será sombrio, por causa do perigo da autodestruição da sociedade por causa do poder do capital, da lógica do capital, das imposições objetivas do capital. A irracionalidade do sistema é tão grande que, se não tivermos cuidado, se não tivermos uma alternativa para controlar todos os aspectos da vida moderna, num futuro muito próximo estaremos todos mortos.
9|08/07/2002|István Mészáros|10|Heródoto Barbeiro| Professor Belluzzo. Sua pergunta, professor.
