|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|20/02/1989|João Amazonas|1|Augusto Nunes| Boa noite! Começa aqui mais um Roda Viva pela TV Cultura de São Paulo. Este programa é transmitido ao vivo pela Rádio Cultura AM, pelas TVs Educativas do Piauí, do Ceará, da Bahia, de Porto Alegre e pela TV Cultura de Curitiba. O Roda Viva é, ainda, retransmitido pelas TVs Educativas de Mato Grosso do Sul, Minas Gerais e Espírito Santo. Os telespectadores que desejarem fazer perguntas ao nosso convidado desta noite poderão ligar para 252-6525. Repito: 252-6525. As perguntas serão anotadas pela Carla, pela Iara ou pela Bernadete e, em seguida, encaminhadas ao nosso convidado do Roda Viva, que é o presidente nacional do PC do B, o Partido Comunista do Brasil, João Amazonas. João Amazonas é comunista desde 1936. Viveu alguns anos exilado, outros anos na clandestinidade. Esteve diretamente envolvido em episódios históricos muito importantes, como a Guerrilha do Araguaia. E, desde 1979, de volta à vida politicamente legal, é um dos personagens importantes do drama político brasileiro. Para conhecer o passado, o presente e o futuro de João Amazonas e do seu PC do B, ele estará sentado ao centro desta Roda Viva, formada pelos seguintes entrevistadores: Marco Damiani, coordenador de política do Jornal do Brasil; Rodolfo Konder, repórter da revista Afinal; José Américo Câmera, chefe de redação de jornalismo da TV Record; João Victor Strauss, editor executivo do jornal O Estado de S. Paulo; Izauco Sardenberg, editor de Política da revista Visão; João Batista Natali, repórter de Política do jornal Folha de S. Paulo; Hugo Studart, repórter de política da revista Veja; e Kleber de Almeida, editor do Caderno de Sábado do Jornal da Tarde. Também estará conosco, registrando cena e momentos deste programa, o cartunista Paulo Caruso. Também registramos e agradecemos a presença, aqui nos estúdios da TV Cultura, os convidados da produção do Roda Viva. Em 1979, o senhor declarou que o Brasil tinha uma taxa de 20% de democracia. Se essa declaração foi fielmente reproduzida pelos jornais que a publicaram, eu perguntaria ao senhor: dez anos depois, o Brasil já chegou a 100% de democracia ou ainda não?
1|20/02/1989|João Amazonas|2|João Amazonas| O Brasil não chegou a uma democracia plena e, a rigor, pode-se dizer que democracia plena nunca existiu no Brasil. Nosso povo tem sido uns dos povos mais oprimidos do mundo. Os hiatos de liberdade que apareceram foram pequenos e, assim mesmo, restritivos; de modo que, se em 1979 havia 20% de democracia no país, quem sabe se possa falar hoje em 70%.
2|20/02/1989|João Amazonas|3|Augusto Nunes| Agora, o que o senhor acha  qual seja o significado de fatos como este? O senhor, há alguns anos, era perseguido politicamente pelo regime; hoje o senhor é convidado de um programa em que o senhor pode falar livremente por todas as suas idéias. Quer dizer, como é que se sente um comunista declarado podendo viver em completa liberdade? Acredito que sim, o senhor vive hoje em completa liberdade, o senhor tem toda a liberdade para expressar suas opiniões. Isso não faria com que o país merecesse um pouco mais de democracia? O senhor pára nos 70%, ainda assim?
3|20/02/1989|João Amazonas|4|João Amazonas| Penso que, se se relacionasse única e exclusivamente, digamos assim, a um comunista, quem sabe a gente poderia estender um pouco mais essa porcentagem; mas, quando nós vemos  grevistas em Volta Redonda cercados pelo Exército e assassinados , nós podemos dizer que a democracia não passa de 70%.
4|20/02/1989|João Amazonas|5|Augusto Nunes| João Batista Natali, da Folha de S. Paulo.
5|20/02/1989|João Amazonas|6|João Batista Natali| Deputado - permita-me chamá-lo de deputado, porque foi esse o último mandato eletivo que o senhor exerceu e que lhe foi usurpado pelo autoritarismo em 1947 ...
6|20/02/1989|João Amazonas|7|Augusto Nunes| Aliás, João, eu omiti esse dado; é importante na biografia.
7|20/02/1989|João Amazonas|8|João Batista Natali| Exatamente, foi deputado federal constituinte ...
8|20/02/1989|João Amazonas|9|Augusto Nunes| Exatamente.
9|20/02/1989|João Amazonas|10|João Batista Natali| ...eleito em 1946, cassado em 1947 por uma decisão do Supremo  que, então, proibiu os comunistas de terem acesso ao Congresso Nacional...
