|DATA|ENTREVISTA|ORDEM|LOCUTOR|FALA
0|26/02/1996|Otávio Frias Filho|1|Matinas Suzuki| Boa noite. Ele é o diretor do jornal de maior circulação no Brasil. No centro do Roda Viva está Otávio Frias Filho. Trinta e oito anos de idade, formado em direito. Há doze anos Otávio Frias Filho dirige a Folha de S. Paulo. Nesse período, o jornal passou por uma grande transformação e registrou recordes de venda no país. Agora, com o novo parque gráfico, a Folha anuncia nova reformulação nas suas páginas. Otávio Frias Filho é também dramaturgo e já teve três peças encenadas. Para entrevistar o diretor de redação da Folha de S. Paulo, nós convidamos essa noite o jornalista Alberto Dines, fundador e coordenador do Laboratório de Estudos de Jornalismo da Unicamp; o diretor de jornalismo da CNT, Ricardo Kotscho, aliás, o novo diretor de jornalismo da CNT; o jornalista Boris Casoy, do TJ Brasil, do SBT; a cenógrafa e diretora de cinema Daniela Thomas; o Dante Matiussi, diretor e editor da Revista Imprensa e Marco Antônio de Rezende, diretor de redação da revista VIP/Exame. O Roda Viva é transmitido em rede nacional, com 48 outras emissoras, de 18 estados e, a partir de hoje, nós contamos também com a TV Brasil Central, de Goiás, que cobre 110 municípios goianos. Boa noite, Otávio.
1|26/02/1996|Otávio Frias Filho|2|Otávio Frias Filho| Boa noite.
2|26/02/1996|Otávio Frias Filho|3|Matinas Suzuki| Tudo bem?
3|26/02/1996|Otávio Frias Filho|4|Otávio Frias Filho| Tudo, e você?
4|26/02/1996|Otávio Frias Filho|5|Matinas Suzuki| Você... Bom, a Folha está anunciando uma nova mudança, uma nova cara do jornal. Eu queria te perguntar no que consiste essa mudança, em primeiro lugar e, em segundo, por que os jornais mudam de cara, Otávio?
5|26/02/1996|Otávio Frias Filho|6|Otávio Frias Filho| Bom, essa mudança já está sendo preparada há bastante tempo. E ela deve marcar, a partir de domingo que vem, a entrada em funcionamento do novo centro gráfico da Folha. Que vai permitir uma capacidade de impressão bastante maior do que a gente tem até hoje e vai permitir, sobretudo, a impressão de uma quantidade muito maior de páginas, em cor. A Folha está qualificando, em termos de slogan, em que ela entra na era da cor total, ela passa a ter, a partir do domingo que vem, na edição São Paulo, uma grande quantidade de cor, e na edição nacional, uma quantidade maior do que vem tendo até agora. A Folha tem duas edições, a nacional e a São Paulo. Os jornais mudam de cara porque as pessoas gostam de novidades. Os jornais têm esse compromisso com a novidade, com a notícia, com o que é inédito e nós estamos com a mesma estrutura gráfica na Folha, já há alguns anos e estamos muito otimistas e muito contentes com a possibilidade de submeter a nossa reforma gráfica ao escrutínio do leitor, a partir do domingo que vem.
6|26/02/1996|Otávio Frias Filho|7| Matinas Suzuki| E há mudanças de conteúdo também no jornal? Você poderia dar um pouco de detalhes. Antecipar alguma coisa do que tem nessa mudança.
7|26/02/1996|Otávio Frias Filho|8|Otávio Frias Filho| É, eu não quero muito entrar em detalhes, porque o tempo do programa é curto e também porque eu também não quero esvaziar o efeito da surpresa, que a gente espera obter com a edição de domingo que vem . Mas, a gente está empenhado em melhorar também o conteúdo. Estamos empenhados em, neste domingo, fazer uma edição histórica em termos de qualidade noticiosa, qualidade analítica, enfim, informativa. E a gente espera que esta mudança gráfica venha a alavancar, a catapultar uma melhoria do jornal também do ponto de vista conteudístico.
8|26/02/1996|Otávio Frias Filho|9|Boris Casoy| Otávio, será que a Folha, sob o aspecto editorial, tal como ela chega hoje às bancas, é o jornal dos seus sonhos?
9|26/02/1996|Otávio Frias Filho|10|Otávio Frias Filho| Não, eu acho que não. Acho que nós, que trabalhamos com jornalismo, estamos sempre vivendo uma frustração diária, porque os jornais são feitos sob a égide da pressa. Há uma urgência muito grande, há uma premência muito grande, então, a quantidade de falhas, de incompletudes, de deficiências, é sempre muito grande. A gente vive numa permanente insatisfação com os resultados obtidos e este é um dos aspectos, para alguns, estimulantes, da profissão e, para outros, muito frustrante da profissão. Eu estava lembrando recentemente que o Datafolha  fez uma pesquisa curiosa. Ele mediu a quantidade de palavras que a Folha publica por edição. E chegou-se a conclusão que: se computar, se computarem as edições regionais que a Folha publica no interior de São Paulo, a quantidade de palavras de uma edição da Folha, em qualquer dia da semana, é muito próxima da quantidade de palavras que existe no livro Os Sertões, de Euclides da Cunha. Então, dá para imaginar o que é você fazer um Os Sertões,  em termos de quantidade de texto, de volume de palavras, de um dia para o outro.
10|26/02/1996|Otávio Frias Filho|11|Dante Matiussi| Otávio, eu gostaria que você explicasse: quando você assumiu a direção da Folha, você, me parece, tinha 27 anos. Faz onze anos isso. A Folha deveria ser, na época, o quarto ou quinto jornal em tiragem, no país. Hoje, ela atingiu a maior circulação brasileira, através de um marketing agressivo e também de uma, discutível na época, reforma editorial que você fez. Eu queria que você resumisse esses onze anos e o que possibilitou à Folha alcançar esse ponto dela hoje, quer dizer, o jornal mais polêmico, mais discutido e de maior tiragem do Brasil.
11|26/02/1996|Otávio Frias Filho|12|Otávio Frias Filho| Eu acho que foi um conjunto muito grande de coisas. Nós procuramos colocar, com toda clareza, o primado do leitor sobre qualquer outra instância, em termos de atendimento , serviço que o jornal estava prestando. Nós temos uma preocupação obsessiva em identificar as necessidades do leitor e de procurar atender estas necessidades de maneira mais rápida e mais eficaz possível. Nós estabelecemos alguns pressupostos em termos de projeto editorial. A gente costuma dizer que está empenhado em praticar um jornalismo que seja crítico, apartidário e pluralista. Ou seja, um jornalismo que exerça uma faculdade de interpelar, de criticar, de questionar as formas de poder em geral. Um jornalismo, que ao mesmo tempo, não se perfile, em termos automáticos, com nenhum tipo de posição no aspecto político-partidário . Daí essa idéia de apartidário e ao mesmo tempo essa idéia de pluralista, ou seja, um jornalismo que se preocupa em trazer ao leitor todo tipo de controvérsia e que procura espelhar nas suas páginas as diversas tendências políticas, econômicas ou culturais, que existam na sociedade e de maneira tão proporcional e tão fiel quanto possível. Eu acho que esses pressupostos, que no começo da sua execução encontraram uma série de resistências e dificuldades, hoje estão, basicamente, incorporados ao patrimônio comum da imprensa brasileira. E a gente está procurando melhorar. Nós não podemos, digamos, nos satisfazer com o que a gente conseguiu até hoje, porque considera que, embora os resultados numéricos sejam de fato expressivos, ainda há muito que fazer, ainda há muito que melhorar nos jornais. A gente procura ter e estimular uma visão muito crítica em relação ao próprio jornal, em relação à própria Folha.
12|26/02/1996|Otávio Frias Filho|13|Dante Matiussi| O que você acha, qual é o maior defeito da Folha hoje e qual foi o maior pecado, jornalístico, dizendo assim, que a Folha cometeu nesses onze anos?
13|26/02/1996|Otávio Frias Filho|14|Otávio Frias Filho| Olha, o maior defeito, tenho receio de tomar o programa inteiro, se eu for falar de defeitos, porque são inúmeros. A gente está sempre às voltas com textos que são mal escritos ou que não são escritos com a necessária clareza, a necessária exatidão. As apurações, muitas vezes, são mal formuladas, são mal concluídas, dado até a esse caráter de urgência  que existe no jornalismo. Mesmo a utilização da cor, que a gente tem feito até agora, é uma utilização muito precária, muito deficiente. Então, como a gente só tem cor, até esse momento, em 10% das páginas, houve uma tendência de carregá-las, do ponto de vista cromático, do ponto de vista do uso da cor. Agora, o que a gente deve ter, na edição São Paulo, a partir da semana que vem, 75% de páginas em cor. Na edição nacional, 25% de páginas em cor, sendo que, a partir de agosto , a gente deve ter na São Paulo 100% de páginas em cor e na nacional, 75% de páginas em cor. Esperamos fazer um jornal que seja mais atrativo do ponto de vista plástico, do ponto de vista visual. E, ao mesmo tempo, um jornal que possa combinar essas cores de uma maneira mais harmônica, menos estridente, digamos.
14|26/02/1996|Otávio Frias Filho|15|Ricardo Kotscho| Otávio, há pouco tempo, O Globo  também fez uma reforma gráfica profunda, mudou completamente a cara do jornal. Não só uma reforma gráfica, mas mudou também a apresentação das matérias. São matérias mais longas, aprofundam mais os assuntos, menos assuntos por páginas. A Folha vai pela mesma linha?  E a outra pergunta é: se isso mostra uma inversão de tendência de dez anos atrás, que era da notícia curta, rápida, para se aprofundar mais nos assuntos, investir mais na reportagem, você acha que é isso que está acontecendo e a Folha está indo por essa linha?
15|26/02/1996|Otávio Frias Filho|16|Otávio Frias Filho|" Eu acho assim, em primeiro lugar, que o O Globo é um jornal que tem melhorado muito nesses últimos anos e a reforma gráfica que eles fizeram recentemente faz parte desse esforço de melhoria. No entanto, o problema básico de O Globo, a meu ver, é um problema de credibilidade, quer dizer, os negócios do grupo Globo, os negócios do Dr. Roberto Marinho  são tão tentaculares e têm tantas imbricações, digamos, com o Estado e com o governo e com tantas ramificações do Estado, que sempre existe esse problema de credibilidade. Por exemplo, você está assistindo um noticiário qualquer da Rede Globo e, de repente, você vê lá uma matéria, uma reportagem sobre: “volta à moda dos ioiôs! Os ioiôs voltaram a ser moda!”  Quer dizer, a primeira coisa que ocorre a você é : ""o Dr. Roberto Marinho deve ter entrado no mercado de ioiôs e por isso estão fazendo esta matéria"". Então, é uma questão de credibilidade. Acho que eles procuraram, com a reforma gráfica que fizeram no jornal O Globo, dar, digamos, uma aparência de maior solenidade, matérias mais longas, assim por diante. Nosso objetivo não é esse. Quer dizer, nós continuamos perseguindo uma política de ter textos mais concisos, de ter informações que sejam apreensíveis de uma forma mais eficaz, mais econômica, mais rápida, porque a gente acha que, na competição dos jornais com os outros meios de comunicação, sobretudo com meios de comunicação da área eletrônica, que tem se desenvolvido de forma vertiginosa nestes últimos anos e até nestes últimos meses, é muito importante, eu dizia que, nessa competição, os jornais procurem se tornar uma leitura mais rápida, mais utilitária, mais pragmática, mais imediata."
16|26/02/1996|Otávio Frias Filho|17|Ricardo Kotscho| Mas aí não corre o risco de reproduzir a televisão, de ficar muito parecido com o noticiário da televisão?
17|26/02/1996|Otávio Frias Filho|18|Otávio Frias Filho| É, eu faria uma distinção. Eu acho que em termos formais, quer dizer, no que diz respeito à forma, o jornais tem que buscar uma competitividade maior com os meios eletrônicos, seja a televisão, seja os meios que são derivados do emprego do computador. Do ponto de vista de conteúdo, eu diria o contrário. Eu acho que os jornais tem que procurar se diferenciar da linguagem dos veículos eletrônicos e acho que para isso eles têm algumas faculdades que só eles podem exercer. Por exemplo, eles têm uma capacidade de exercer a crítica num diapasão muito mais profundo, muito mais radical do que os meios eletrônicos e eles têm a possibilidade de oferecer ao consumidor um tipo de material analítico, de apoio, de reflexão que os meios eletrônicos, até por sua própria natureza, tem uma dificuldade muito maior ou até uma impossibilidade de fazer. Então, eu acho que do ponto de vista de forma a gente tem que ganhar competitividade em relação aos meios mais modernos e do ponto de vista do conteúdo eu concordaria com você. Se eu entendi com exatidão o que você colocou, eu concordaria que os jornais tem que procurar se diferenciar da televisão e dos demais meios mais modernos.
18|26/02/1996|Otávio Frias Filho|19|Alberto Dines| Otávio, nós estamos aqui antecipando, fazendo uma avant-première da festa da Folha. Todos nós fazemos isso com prazer, eu acho, cada um de nós tem alguma coisa a ver com a Folha, o que nos deixa a todos, pelo menos a mim, muito feliz. Mas eu acho também que nós podemos aproveitar esse grande acontecimento que vai ser a edição do dia três, a nova fase a partir do dia três, para pensar também o problema da imprensa brasileira. Mas vamos começar pelo aspecto gráfico, visual, que é a grande virada da Folha. E aí temos duas  perguntas. O último visual da Folha foi muito inspirado no modelo americano do USA Today . Hoje, o projeto gráfico, eu diria, pelo que eu vi na edição de ontem, um pequeno prospecto, é um projeto mais clean, mais europeu, mais elegante, eu diria, pelo que eu pude apreender. Então, eu gostaria que: primeiro você explicasse um pouco a diferença do USA Today para um jornal europeu, que a Europa não está muito em moda aqui no Brasil, infelizmente. O outro aspecto eu gostaria que você também pensasse alto sobre esse assunto é que a grande... Os jornais brasileiros têm todos mudados ultimamente. E tudo sob a égide de um binômio que, para mim, é extremamente perigoso, que é a Universidade Navarra  e o Pointer Institute , de Miami, que é uma combinação extremamente esdrúxula e significativa. Mas a Folha e O Globo escaparam dessa presença maciça do Navarra e do Pointer Institute. Eu gostaria que você também explicasse também porque a Folha fez esse tipo de opção, saindo de uma coisa quase institucional. Porque, a maioria dos jornais brasileiros, a partir da Sociedade Interamericana de Imprensa, tem optado muito pelo modelo, não apenas visual, mas ideológico de Navarra e do Pointer Institute.
19|26/02/1996|Otávio Frias Filho|20|Otávio Frias Filho| É, eu acho que você tem toda a razão . A gente não tem nenhum tipo de vinculação com esses dois centros de estudos em jornalismo e, no entanto, a Folha sempre procurou se beneficiar muito das influências externas, quer dizer, a gente sempre procurou alimentar uma atitude, digamos cosmopolita, e sempre procuramos aprender com as experiências da imprensa internacional, especificamente a imprensa americana e a imprensa européia. E, naquela época, a gente sofreu, de fato, a influência do USA Today, pelo menos do ponto de vista formal, gráfico, entre outras influências que exerceram impacto sobre o jornal naquela época. Essa reforma que está sendo implantada agora, neste final de semana, ela foi preparada ao longo de dois anos, por uma artista gráfica que vem trabalhando com a Folha, já há vários anos. A Eliana Stefan teve a consultoria de um escritório de designer alemão: o escritório do Eric Spiekermann, mas essa consultoria se resumiu, digamos, a aspecto tipográfico, a reforma gráfica como um todo. O arcabouço da estrutura gráfica foi todo concebido aqui em São Paulo. E eu não sei se concordaria, no sentido de que haveria uma transição de uma influência mais americana nos anos 80 sobre a Folha e uma influência, agora, mais européia. Eu voltaria à resposta que eu procurei dar à questão anterior, no sentido de que, como no momento, a gente tem uma limitação muito grande no uso da cor, a tendência é de usar essa cor de uma forma muito abusiva, muito maciça. Na medida em que a gente vai ter um jornal todo ele colorizado, por assim dizer, a gente espera poder ter um uso mais suave. Essa reforma é mais baseada, por exemplo, em tons pastéis que em tons puros. Mas o objetivo é o mesmo, quer dizer: aumentar a legibilidade, facilitar a inserção do leitor em cada página , facilitar ao leitor a tarefa de escolher os assuntos que ele vai ler. A gente tem consciência que o leitor tem cada vez menos tempo para dedicar à leitura de jornais, como de resto à leitura em geral. A gente tem consciência também que essa leitura é cada vez mais seletiva, dado o caráter pragmático, utilitário, do ato de ler na nossa época.
20|26/02/1996|Otávio Frias Filho|21|Marco Antônio de Rezende| Otávio, você falou agora há pouco do espírito crítico do jornal. Mas, o que se nota é que, às vezes, esse espírito crítico se transforma em criticismo e que desemboca até num mau-humor ou num catastrofismo. Essa tendência, você acha que ela resulta, talvez, da Folha querer suprir a falta de uma verdadeira oposição política no Brasil 
21|26/02/1996|Otávio Frias Filho|22|Otávio Frias Filho| É, nós não nos colocamos como um jornal de oposição. Nós nos colocamos como um jornal crítico e apartidário, como eu havia dito anteriormente. Essa função da imprensa tem, de fato, um aspecto muito antipático, sobretudo, nas épocas, como no período atual, em que há um certo clima de otimismo, uma certa sensação de que as coisas vão bem, do ponto de vista da economia, do ponto de vista da gestão governamental. A função da imprensa acaba, digamos, adquirindo um relevo mais antipático, mais hostil. Eu estou convencido de que os jornais existem para, se é para simplificar, existem para falar mal dos governos. Acho que a função da imprensa é uma função de interpelação, é uma função de questionamento. Acho que não cabe à imprensa realçar as coisas que vão bem. Acho que não cabe à imprensa ajudar o governo em tarefas de mobilizar a população, motivar a sociedade, em torno de objetivos que são dele governo. Quer dizer, a imprensa deve se colocar, a meu ver, como uma instância autônoma em relação ao governo, nos seus três níveis e num momento, digamos, de relativo otimismo, a tendência é justamente de os jornais passarem por antipáticos, dado esse catastrofismo, como você colocou. Mas eu vejo utilidade nisso e a Folha teve condições de mostrar essa utilidade quando ela foi, por exemplo, muito criticada, dada a sua atitude de animosidade em relação ao então candidato Fernando Collor , depois presidente Fernando Collor, e mais tarde houve tudo o que nós sabemos, houve o impeachment, etc., e até a posição , digamos, de crítica, da Folha, se diluiu e quase que desapareceu diante do fato de que o conjunto da mídia passou a atacar de uma forma muito agressiva o presidente que estava sendo impedido.
22|26/02/1996|Otávio Frias Filho|23|Marco Antônio de Rezende| Mas você acha que seria atenuada essa característica do jornal se houvesse uma oposição política real mais articulada?
